iri,equivalent_class
TBD:0000885,DOID:0080175
TBD:0000886,DOID:0080176
TBD:0000887,DOID:0080177
TBD:0000888,DOID:0080178
TBD:0000889,DOID:0080179
TBD:0000890,DOID:0080180
TBD:0000891,DOID:0080182
TBD:0000892,DOID:0080183
TBD:0000893,DOID:0080184
TBD:0000894,DOID:0080185
TBD:0000895,DOID:0080186
TBD:0000896,DOID:0080187
TBD:0000897,DOID:0080188
TBD:0000898,DOID:0080189
TBD:0000899,DOID:0080190
TBD:0000900,DOID:0080191
TBD:0000901,DOID:0080192
TBD:0000902,DOID:0090003
TBD:0000903,DOID:0090033
TBD:0000904,DOID:0090131
TBD:0000905,DOID:0090139
TBD:0000906,DOID:0110037
TBD:0000907,DOID:0110056
TBD:0000908,DOID:0110084
TBD:0000909,DOID:0110146
TBD:0000910,DOID:0110413
TBD:0000911,DOID:0110452
TBD:0000912,DOID:0110507
TBD:0000913,DOID:0110917
TBD:0000914,DOID:0111035
TBD:0000915,DOID:0111059
TBD:0000916,DOID:100
TBD:0000917,DOID:10011
TBD:0000918,DOID:1002
TBD:0000919,DOID:10020
TBD:0000920,DOID:10021
TBD:0000921,DOID:10022
TBD:0000922,DOID:1003
TBD:0000923,DOID:10030
TBD:0000924,DOID:10031
TBD:0000925,DOID:10032
TBD:0000926,DOID:10034
TBD:0000927,DOID:10035
TBD:0000928,DOID:10040
TBD:0000929,DOID:10044
TBD:0000930,DOID:10047
TBD:0000931,DOID:1005
TBD:0000932,DOID:10054
TBD:0000933,DOID:10069
TBD:0000934,DOID:10070
TBD:0000935,DOID:10071
TBD:0000936,DOID:10073
TBD:0000937,DOID:10081
TBD:0000938,DOID:10087
TBD:0000939,DOID:10095
TBD:0000940,DOID:10113
TBD:0000941,DOID:10120
TBD:0000942,DOID:10124
TBD:0000943,DOID:10125
TBD:0000944,DOID:10127
TBD:0000945,DOID:10128
TBD:0000946,DOID:10131
TBD:0000947,DOID:10132
TBD:0000948,DOID:10138
TBD:0000949,DOID:10139
TBD:0000950,DOID:10141
TBD:0000951,DOID:10146
TBD:0000952,DOID:10149
TBD:0000953,DOID:10151
TBD:0000954,DOID:10152
TBD:0000955,DOID:10153
TBD:0000956,DOID:10154
TBD:0000957,DOID:10174
TBD:0000958,DOID:10176
TBD:0000959,DOID:10177
TBD:0000960,DOID:10182
TBD:0000961,DOID:10183
TBD:0000962,DOID:10184
TBD:0000963,DOID:10187
TBD:0000964,DOID:10188
TBD:0000965,DOID:10190
TBD:0000966,DOID:10192
TBD:0000967,DOID:10193
TBD:0000968,DOID:10194
TBD:0000969,DOID:10195
TBD:0000970,DOID:10199
TBD:0000971,DOID:10200
TBD:0000972,DOID:10201
TBD:0000973,DOID:10203
TBD:0000974,DOID:10205
TBD:0000975,DOID:10206
TBD:0000976,DOID:10207
TBD:0000977,DOID:10208
TBD:0000978,DOID:10209
TBD:0000979,DOID:1022
TBD:0000980,DOID:10230
TBD:0000981,DOID:10234
TBD:0000982,DOID:10235
TBD:0000983,DOID:10236
TBD:0000984,DOID:10241
TBD:0000985,DOID:10242
TBD:0000986,DOID:10247
TBD:0000987,DOID:10254
TBD:0000988,DOID:10261
TBD:0000989,DOID:10264
TBD:0000990,DOID:10266
TBD:0000991,DOID:10272
TBD:0000992,DOID:10273
TBD:0000993,DOID:10287
TBD:0000994,DOID:10289
TBD:0000995,DOID:1029
TBD:0000996,DOID:10290
TBD:0000997,DOID:10293
TBD:0000998,DOID:10302
TBD:0000999,DOID:10316
TBD:0001000,DOID:10319
TBD:0001001,DOID:10321
TBD:0001002,DOID:10328
TBD:0001003,DOID:10329
TBD:0001004,DOID:10330
TBD:0001005,DOID:10331
TBD:0001006,DOID:10337
TBD:0001007,DOID:10341
TBD:0001008,DOID:10348
TBD:0001009,DOID:10349
TBD:0001010,DOID:1035
TBD:0001011,DOID:10350
TBD:0001012,DOID:10352
TBD:0001013,DOID:10353
TBD:0001014,DOID:1036
TBD:0001015,DOID:10361
TBD:0001016,DOID:10366
TBD:0001017,DOID:10368
TBD:0001018,DOID:1037
TBD:0001019,DOID:10375
TBD:0001020,DOID:10376
TBD:0001021,DOID:10377
TBD:0001022,DOID:10378
TBD:0001023,DOID:1039
TBD:0001024,DOID:10398
TBD:0001025,DOID:10399
TBD:0001026,DOID:104
TBD:0001027,DOID:10400
TBD:0001028,DOID:10423
TBD:0001029,DOID:10426
TBD:0001030,DOID:10428
TBD:0001031,DOID:10435
TBD:0001032,DOID:10439
TBD:0001033,DOID:10440
TBD:0001034,DOID:10441
TBD:0001035,DOID:10442
TBD:0001036,DOID:10443
TBD:0001037,DOID:10444
TBD:0001038,DOID:10445
TBD:0001039,DOID:10456
TBD:0001040,DOID:10460
TBD:0001041,DOID:10461
TBD:0001042,DOID:10471
TBD:0001043,DOID:10481
TBD:0001044,DOID:10485
TBD:0001045,DOID:10486
TBD:0001046,DOID:10488
TBD:0001047,DOID:10493
TBD:0001048,DOID:10499
TBD:0001049,DOID:10507
TBD:0001050,DOID:10516
TBD:0001051,DOID:10518
TBD:0001052,DOID:10519
TBD:0001053,DOID:10520
TBD:0001054,DOID:10525
TBD:0001055,DOID:10526
TBD:0001056,DOID:10534
TBD:0001057,DOID:10536
TBD:0001058,DOID:10538
TBD:0001059,DOID:10540
TBD:0001060,DOID:10541
TBD:0001061,DOID:10544
TBD:0001062,DOID:10547
TBD:0001063,DOID:10548
TBD:0001064,DOID:10550
TBD:0001065,DOID:10556
TBD:0001066,DOID:10567
TBD:0001067,DOID:10568
TBD:0001068,DOID:10573
TBD:0001069,DOID:10579
TBD:0001070,DOID:10588
TBD:0001071,DOID:1059
TBD:0001072,DOID:10590
TBD:0001073,DOID:10593
TBD:0001074,DOID:10600
TBD:0001075,DOID:10602
TBD:0001076,DOID:10603
TBD:0001077,DOID:10605
TBD:0001078,DOID:10607
TBD:0001079,DOID:10610
TBD:0001080,DOID:10615
TBD:0001081,DOID:10616
TBD:0001082,DOID:10619
TBD:0001083,DOID:1062
TBD:0001084,DOID:10627
TBD:0001085,DOID:1063
TBD:0001086,DOID:10631
TBD:0001087,DOID:10646
TBD:0001088,DOID:10648
TBD:0001089,DOID:10649
TBD:0001090,DOID:10651
TBD:0001091,DOID:10655
TBD:0001092,DOID:10656
TBD:0001093,DOID:10657
TBD:0001094,DOID:1066
TBD:0001095,DOID:10660
TBD:0001096,DOID:10661
TBD:0001097,DOID:1068
TBD:0001098,DOID:10685
TBD:0001099,DOID:10686
TBD:0001100,DOID:10688
TBD:0001101,DOID:10691
TBD:0001102,DOID:10697
TBD:0001103,DOID:10718
TBD:0001104,DOID:10719
TBD:0001105,DOID:1073
TBD:0001106,DOID:1074
TBD:0001107,DOID:10742
TBD:0001108,DOID:10744
TBD:0001109,DOID:10755
TBD:0001110,DOID:1076
TBD:0001111,DOID:10772
TBD:0001112,DOID:10773
TBD:0001113,DOID:10778
TBD:0001114,DOID:10779
TBD:0001115,DOID:10780
TBD:0001116,DOID:10782
TBD:0001117,DOID:10783
TBD:0001118,DOID:10784
TBD:0001119,DOID:10787
TBD:0001120,DOID:10790
TBD:0001121,DOID:10791
TBD:0001122,DOID:10792
TBD:0001123,DOID:10793
TBD:0001124,DOID:1080
TBD:0001125,DOID:10802
TBD:0001126,DOID:10808
TBD:0001127,DOID:10810
TBD:0001128,DOID:10811
TBD:0001129,DOID:10812
TBD:0001130,DOID:10813
TBD:0001131,DOID:10816
TBD:0001132,DOID:10817
TBD:0001133,DOID:10823
TBD:0001134,DOID:10825
TBD:0001135,DOID:10834
TBD:0001136,DOID:10835
TBD:0001137,DOID:10842
TBD:0001138,DOID:10846
TBD:0001139,DOID:10849
TBD:0001140,DOID:1085
TBD:0001141,DOID:10852
TBD:0001142,DOID:10854
TBD:0001143,DOID:10863
TBD:0001144,DOID:10864
TBD:0001145,DOID:10866
TBD:0001146,DOID:10869
TBD:0001147,DOID:1088
TBD:0001148,DOID:10880
TBD:0001149,DOID:10907
TBD:0001150,DOID:10908
TBD:0001151,DOID:10913
TBD:0001152,DOID:10914
TBD:0001153,DOID:10919
TBD:0001154,DOID:10921
TBD:0001155,DOID:10927
TBD:0001156,DOID:10930
TBD:0001157,DOID:10931
TBD:0001158,DOID:10932
TBD:0001159,DOID:10934
TBD:0001160,DOID:10935
TBD:0001161,DOID:10936
TBD:0001162,DOID:10937
TBD:0001163,DOID:10938
TBD:0001164,DOID:10939
TBD:0001165,DOID:10944
TBD:0001166,DOID:10952
TBD:0001167,DOID:10965
TBD:0001168,DOID:10967
TBD:0001169,DOID:10968
TBD:0001170,DOID:10969
TBD:0001171,DOID:10971
TBD:0001172,DOID:10972
TBD:0001173,DOID:10973
TBD:0001174,DOID:10989
TBD:0001175,DOID:10997
TBD:0001176,DOID:110
TBD:0001177,DOID:11014
TBD:0001178,DOID:11028
TBD:0001179,DOID:11029
TBD:0001180,DOID:11031
TBD:0001181,DOID:11032
TBD:0001182,DOID:11033
TBD:0001183,DOID:11034
TBD:0001184,DOID:11036
TBD:0001185,DOID:11037
TBD:0001186,DOID:11038
TBD:0001187,DOID:11054
TBD:0001188,DOID:1106
TBD:0001189,DOID:1107
TBD:0001190,DOID:11076
TBD:0001191,DOID:11079
TBD:0001192,DOID:1108
TBD:0001193,DOID:11086
TBD:0001194,DOID:11103
TBD:0001195,DOID:11104
TBD:0001196,DOID:11120
TBD:0001197,DOID:11125
TBD:0001198,DOID:11126
TBD:0001199,DOID:11129
TBD:0001200,DOID:11130
TBD:0001201,DOID:11132
TBD:0001202,DOID:11133
TBD:0001203,DOID:11134
TBD:0001204,DOID:1114
TBD:0001205,DOID:11148
TBD:0001206,DOID:11149
TBD:0001207,DOID:11161
TBD:0001208,DOID:11162
TBD:0001209,DOID:11165
TBD:0001210,DOID:11175
TBD:0001211,DOID:11177
TBD:0001212,DOID:11180
TBD:0001213,DOID:11181
TBD:0001214,DOID:11184
TBD:0001215,DOID:11186
TBD:0001216,DOID:11189
TBD:0001217,DOID:11190
TBD:0001218,DOID:11195
TBD:0001219,DOID:11197
TBD:0001220,DOID:11199
TBD:0001221,DOID:112
TBD:0001222,DOID:11200
TBD:0001223,DOID:11201
TBD:0001224,DOID:11203
TBD:0001225,DOID:11206
TBD:0001226,DOID:11213
TBD:0001227,DOID:11217
TBD:0001228,DOID:11219
TBD:0001229,DOID:11223
TBD:0001230,DOID:11230
TBD:0001231,DOID:11231
TBD:0001232,DOID:11232
TBD:0001233,DOID:11233
TBD:0001234,DOID:11235
TBD:0001235,DOID:11239
TBD:0001236,DOID:11240
TBD:0001237,DOID:11241
TBD:0001238,DOID:11242
TBD:0001239,DOID:11243
TBD:0001240,DOID:11244
TBD:0001241,DOID:11245
TBD:0001242,DOID:11246
TBD:0001243,DOID:11247
TBD:0001244,DOID:11249
TBD:0001245,DOID:11252
TBD:0001246,DOID:11256
TBD:0001247,DOID:11257
TBD:0001248,DOID:11260
TBD:0001249,DOID:11265
TBD:0001250,DOID:11267
TBD:0001251,DOID:11269
TBD:0001252,DOID:11277
TBD:0001253,DOID:11282
TBD:0001254,DOID:11283
TBD:0001255,DOID:11289
TBD:0001256,DOID:11294
TBD:0001257,DOID:11295
TBD:0001258,DOID:11299
TBD:0001259,DOID:1130
TBD:0001260,DOID:11302
TBD:0001261,DOID:11312
TBD:0001262,DOID:11315
TBD:0001263,DOID:11316
TBD:0001264,DOID:11320
TBD:0001265,DOID:11328
TBD:0001266,DOID:11330
TBD:0001267,DOID:11337
TBD:0001268,DOID:1134
TBD:0001269,DOID:11343
TBD:0001270,DOID:11354
TBD:0001271,DOID:11364
TBD:0001272,DOID:11371
TBD:0001273,DOID:11372
TBD:0001274,DOID:11374
TBD:0001275,DOID:1138
TBD:0001276,DOID:11385
TBD:0001277,DOID:11390
TBD:0001278,DOID:11394
TBD:0001279,DOID:1140
TBD:0001280,DOID:11406
TBD:0001281,DOID:1142
TBD:0001282,DOID:11424
TBD:0001283,DOID:11427
TBD:0001284,DOID:11428
TBD:0001285,DOID:11429
TBD:0001286,DOID:1143
TBD:0001287,DOID:11430
TBD:0001288,DOID:11431
TBD:0001289,DOID:11432
TBD:0001290,DOID:11450
TBD:0001291,DOID:11457
TBD:0001292,DOID:11465
TBD:0001293,DOID:11472
TBD:0001294,DOID:11486
TBD:0001295,DOID:11488
TBD:0001296,DOID:11491
TBD:0001297,DOID:115
TBD:0001298,DOID:11502
TBD:0001299,DOID:11503
TBD:0001300,DOID:11504
TBD:0001301,DOID:11507
TBD:0001302,DOID:11516
TBD:0001303,DOID:11518
TBD:0001304,DOID:11520
TBD:0001305,DOID:11527
TBD:0001306,DOID:11541
TBD:0001307,DOID:11543
TBD:0001308,DOID:11547
TBD:0001309,DOID:11550
TBD:0001310,DOID:11552
TBD:0001311,DOID:11554
TBD:0001312,DOID:11557
TBD:0001313,DOID:11558
TBD:0001314,DOID:1156
TBD:0001315,DOID:11569
TBD:0001316,DOID:11574
TBD:0001317,DOID:11581
TBD:0001318,DOID:1159
TBD:0001319,DOID:11593
TBD:0001320,DOID:11594
TBD:0001321,DOID:11595
TBD:0001322,DOID:116
TBD:0001323,DOID:11603
TBD:0001324,DOID:11613
TBD:0001325,DOID:11615
TBD:0001326,DOID:11623
TBD:0001327,DOID:11629
TBD:0001328,DOID:11633
TBD:0001329,DOID:11637
TBD:0001330,DOID:11638
TBD:0001331,DOID:11653
TBD:0001332,DOID:1166
TBD:0001333,DOID:11665
TBD:0001334,DOID:11669
TBD:0001335,DOID:11671
TBD:0001336,DOID:1168
TBD:0001337,DOID:11685
TBD:0001338,DOID:11693
TBD:0001339,DOID:11695
TBD:0001340,DOID:117
TBD:0001341,DOID:11701
TBD:0001342,DOID:11702
TBD:0001343,DOID:11705
TBD:0001344,DOID:11717
TBD:0001345,DOID:11718
TBD:0001346,DOID:11720
TBD:0001347,DOID:11727
TBD:0001348,DOID:11729
TBD:0001349,DOID:11736
TBD:0001350,DOID:11746
TBD:0001351,DOID:11747
TBD:0001352,DOID:11748
TBD:0001353,DOID:11750
TBD:0001354,DOID:11752
TBD:0001355,DOID:11754
TBD:0001356,DOID:11758
TBD:0001357,DOID:11759
TBD:0001358,DOID:1176
TBD:0001359,DOID:11760
TBD:0001360,DOID:11766
TBD:0001361,DOID:11771
TBD:0001362,DOID:11772
TBD:0001363,DOID:11776
TBD:0001364,DOID:11781
TBD:0001365,DOID:11783
TBD:0001366,DOID:11786
TBD:0001367,DOID:11787
TBD:0001368,DOID:11793
TBD:0001369,DOID:11797
TBD:0001370,DOID:118
TBD:0001371,DOID:11801
TBD:0001372,DOID:11809
TBD:0001373,DOID:11811
TBD:0001374,DOID:11812
TBD:0001375,DOID:11813
TBD:0001376,DOID:11814
TBD:0001377,DOID:11816
TBD:0001378,DOID:11817
TBD:0001379,DOID:11818
TBD:0001380,DOID:11820
TBD:0001381,DOID:11821
TBD:0001382,DOID:11823
TBD:0001383,DOID:11829
TBD:0001384,DOID:11830
TBD:0001385,DOID:11831
TBD:0001386,DOID:11832
TBD:0001387,DOID:11838
TBD:0001388,DOID:11839
TBD:0001389,DOID:11843
TBD:0001390,DOID:11850
TBD:0001391,DOID:11851
TBD:0001392,DOID:11853
TBD:0001393,DOID:11864
TBD:0001394,DOID:11868
TBD:0001395,DOID:11871
TBD:0001396,DOID:11874
TBD:0001397,DOID:1188
TBD:0001398,DOID:11885
TBD:0001399,DOID:11887
TBD:0001400,DOID:11888
TBD:0001401,DOID:11889
TBD:0001402,DOID:119
TBD:0001403,DOID:11905
TBD:0001404,DOID:11907
TBD:0001405,DOID:11917
TBD:0001406,DOID:1192
TBD:0001407,DOID:11920
TBD:0001408,DOID:1195
TBD:0001409,DOID:11963
TBD:0001410,DOID:11968
TBD:0001411,DOID:11971
TBD:0001412,DOID:11988
TBD:0001413,DOID:11990
TBD:0001414,DOID:11991
TBD:0001415,DOID:11994
TBD:0001416,DOID:120
TBD:0001417,DOID:12001
TBD:0001418,DOID:12002
TBD:0001419,DOID:12003
TBD:0001420,DOID:1201
TBD:0001421,DOID:12016
TBD:0001422,DOID:12028
TBD:0001423,DOID:1203
TBD:0001424,DOID:12055
TBD:0001425,DOID:1206
TBD:0001426,DOID:12064
TBD:0001427,DOID:12070
TBD:0001428,DOID:12072
TBD:0001429,DOID:12084
TBD:0001430,DOID:12087
TBD:0001431,DOID:1209
TBD:0001432,DOID:12096
TBD:0001433,DOID:121
TBD:0001434,DOID:12105
TBD:0001435,DOID:12108
TBD:0001436,DOID:12119
TBD:0001437,DOID:12120
TBD:0001438,DOID:12123
TBD:0001439,DOID:12124
TBD:0001440,DOID:12125
TBD:0001441,DOID:12128
TBD:0001442,DOID:12139
TBD:0001443,DOID:1214
TBD:0001444,DOID:12140
TBD:0001445,DOID:12143
TBD:0001446,DOID:12144
TBD:0001447,DOID:12145
TBD:0001448,DOID:12148
TBD:0001449,DOID:12155
TBD:0001450,DOID:12156
TBD:0001451,DOID:12161
TBD:0001452,DOID:12162
TBD:0001453,DOID:12163
TBD:0001454,DOID:12164
TBD:0001455,DOID:12165
TBD:0001456,DOID:12166
TBD:0001457,DOID:12167
TBD:0001458,DOID:12168
TBD:0001459,DOID:12171
TBD:0001460,DOID:12175
TBD:0001461,DOID:12179
TBD:0001462,DOID:12190
TBD:0001463,DOID:12191
TBD:0001464,DOID:12192
TBD:0001465,DOID:12196
TBD:0001466,DOID:12197
TBD:0001467,DOID:12223
TBD:0001468,DOID:12225
TBD:0001469,DOID:12234
TBD:0001470,DOID:12239
TBD:0001471,DOID:12246
TBD:0001472,DOID:12253
TBD:0001473,DOID:12257
TBD:0001474,DOID:12265
TBD:0001475,DOID:1227
TBD:0001476,DOID:12270
TBD:0001477,DOID:12271
TBD:0001478,DOID:12273
TBD:0001479,DOID:12275
TBD:0001480,DOID:12276
TBD:0001481,DOID:12282
TBD:0001482,DOID:12286
TBD:0001483,DOID:12287
TBD:0001484,DOID:1229
TBD:0001485,DOID:12294
TBD:0001486,DOID:12297
TBD:0001487,DOID:12298
TBD:0001488,DOID:12307
TBD:0001489,DOID:12309
TBD:0001490,DOID:12318
TBD:0001491,DOID:12323
TBD:0001492,DOID:12325
TBD:0001493,DOID:12326
TBD:0001494,DOID:1233
TBD:0001495,DOID:12332
TBD:0001496,DOID:12333
TBD:0001497,DOID:12335
TBD:0001498,DOID:12337
TBD:0001499,DOID:12339
TBD:0001500,DOID:1234
TBD:0001501,DOID:12341
TBD:0001502,DOID:12342
TBD:0001503,DOID:12349
TBD:0001504,DOID:1235
TBD:0001505,DOID:12351
TBD:0001506,DOID:12355
TBD:0001507,DOID:12357
TBD:0001508,DOID:12358
TBD:0001509,DOID:12359
TBD:0001510,DOID:12360
TBD:0001511,DOID:12362
TBD:0001512,DOID:12363
TBD:0001513,DOID:12364
TBD:0001514,DOID:12369
TBD:0001515,DOID:1237
TBD:0001516,DOID:12377
TBD:0001517,DOID:12384
TBD:0001518,DOID:12395
TBD:0001519,DOID:12397
TBD:0001520,DOID:12400
TBD:0001521,DOID:12401
TBD:0001522,DOID:12402
TBD:0001523,DOID:1241
TBD:0001524,DOID:1242
TBD:0001525,DOID:12424
TBD:0001526,DOID:1243
TBD:0001527,DOID:12445
TBD:0001528,DOID:1245
TBD:0001529,DOID:12450
TBD:0001530,DOID:12465
TBD:0001531,DOID:1247
TBD:0001532,DOID:12474
TBD:0001533,DOID:12475
TBD:0001534,DOID:1248
TBD:0001535,DOID:12491
TBD:0001536,DOID:125
TBD:0001537,DOID:1251
TBD:0001538,DOID:12510
TBD:0001539,DOID:12514
TBD:0001540,DOID:12522
TBD:0001541,DOID:12524
TBD:0001542,DOID:12527
TBD:0001543,DOID:12528
TBD:0001544,DOID:12529
TBD:0001545,DOID:12531
TBD:0001546,DOID:12537
TBD:0001547,DOID:12546
TBD:0001548,DOID:12550
TBD:0001549,DOID:12554
TBD:0001550,DOID:12557
TBD:0001551,DOID:12566
TBD:0001552,DOID:12568
TBD:0001553,DOID:12570
TBD:0001554,DOID:12571
TBD:0001555,DOID:12573
TBD:0001556,DOID:12577
TBD:0001557,DOID:12581
TBD:0001558,DOID:12594
TBD:0001559,DOID:12637
TBD:0001560,DOID:12638
TBD:0001561,DOID:12639
TBD:0001562,DOID:12641
TBD:0001563,DOID:12657
TBD:0001564,DOID:12667
TBD:0001565,DOID:12668
TBD:0001566,DOID:12678
TBD:0001567,DOID:12679
TBD:0001568,DOID:12685
TBD:0001569,DOID:12689
TBD:0001570,DOID:12697
TBD:0001571,DOID:12698
TBD:0001572,DOID:127
TBD:0001573,DOID:12705
TBD:0001574,DOID:1271
TBD:0001575,DOID:12718
TBD:0001576,DOID:1272
TBD:0001577,DOID:1273
TBD:0001578,DOID:12735
TBD:0001579,DOID:12753
TBD:0001580,DOID:12756
TBD:0001581,DOID:1278
TBD:0001582,DOID:12782
TBD:0001583,DOID:12785
TBD:0001584,DOID:1279
TBD:0001585,DOID:12797
TBD:0001586,DOID:12802
TBD:0001587,DOID:12804
TBD:0001588,DOID:12809
TBD:0001589,DOID:1283
TBD:0001590,DOID:12835
TBD:0001591,DOID:12836
TBD:0001592,DOID:1284
TBD:0001593,DOID:1285
TBD:0001594,DOID:12857
TBD:0001595,DOID:12859
TBD:0001596,DOID:12883
TBD:0001597,DOID:12897
TBD:0001598,DOID:12899
TBD:0001599,DOID:12900
TBD:0001600,DOID:12904
TBD:0001601,DOID:12919
TBD:0001602,DOID:1293
TBD:0001603,DOID:12958
TBD:0001604,DOID:12959
TBD:0001605,DOID:12965
TBD:0001606,DOID:12969
TBD:0001607,DOID:12972
TBD:0001608,DOID:12984
TBD:0001609,DOID:12987
TBD:0001610,DOID:12996
TBD:0001611,DOID:12997
TBD:0001612,DOID:13001
TBD:0001613,DOID:13003
TBD:0001614,DOID:13005
TBD:0001615,DOID:13014
TBD:0001616,DOID:13026
TBD:0001617,DOID:13027
TBD:0001618,DOID:13031
TBD:0001619,DOID:13034
TBD:0001620,DOID:13035
TBD:0001621,DOID:13036
TBD:0001622,DOID:13037
TBD:0001623,DOID:13038
TBD:0001624,DOID:13046
TBD:0001625,DOID:13050
TBD:0001626,DOID:13060
TBD:0001627,DOID:1307
TBD:0001628,DOID:13074
TBD:0001629,DOID:13080
TBD:0001630,DOID:13094
TBD:0001631,DOID:13095
TBD:0001632,DOID:13097
TBD:0001633,DOID:13098
TBD:0001634,DOID:13109
TBD:0001635,DOID:13110
TBD:0001636,DOID:13112
TBD:0001637,DOID:13113
TBD:0001638,DOID:13120
TBD:0001639,DOID:13121
TBD:0001640,DOID:13127
TBD:0001641,DOID:13129
TBD:0001642,DOID:13134
TBD:0001643,DOID:13135
TBD:0001644,DOID:13138
TBD:0001645,DOID:13139
TBD:0001646,DOID:13143
TBD:0001647,DOID:13145
TBD:0001648,DOID:13146
TBD:0001649,DOID:13147
TBD:0001650,DOID:13148
TBD:0001651,DOID:13159
TBD:0001652,DOID:13160
TBD:0001653,DOID:13168
TBD:0001654,DOID:13169
TBD:0001655,DOID:13174
TBD:0001656,DOID:13186
TBD:0001657,DOID:1319
TBD:0001658,DOID:13195
TBD:0001659,DOID:13206
TBD:0001660,DOID:13207
TBD:0001661,DOID:13208
TBD:0001662,DOID:13209
TBD:0001663,DOID:13214
TBD:0001664,DOID:13222
TBD:0001665,DOID:13226
TBD:0001666,DOID:13227
TBD:0001667,DOID:13238
TBD:0001668,DOID:13239
TBD:0001669,DOID:1324
TBD:0001670,DOID:13240
TBD:0001671,DOID:13248
TBD:0001672,DOID:1325
TBD:0001673,DOID:13250
TBD:0001674,DOID:13254
TBD:0001675,DOID:13268
TBD:0001676,DOID:13270
TBD:0001677,DOID:1328
TBD:0001678,DOID:13282
TBD:0001679,DOID:13295
TBD:0001680,DOID:133
TBD:0001681,DOID:13306
TBD:0001682,DOID:13310
TBD:0001683,DOID:13313
TBD:0001684,DOID:13316
TBD:0001685,DOID:13326
TBD:0001686,DOID:13327
TBD:0001687,DOID:13328
TBD:0001688,DOID:13329
TBD:0001689,DOID:13333
TBD:0001690,DOID:13341
TBD:0001691,DOID:13348
TBD:0001692,DOID:13351
TBD:0001693,DOID:13352
TBD:0001694,DOID:13353
TBD:0001695,DOID:13356
TBD:0001696,DOID:13359
TBD:0001697,DOID:13365
TBD:0001698,DOID:13368
TBD:0001699,DOID:13369
TBD:0001700,DOID:13382
TBD:0001701,DOID:13386
TBD:0001702,DOID:13389
TBD:0001703,DOID:13399
TBD:0001704,DOID:134
TBD:0001705,DOID:1340
TBD:0001706,DOID:13403
TBD:0001707,DOID:13405
TBD:0001708,DOID:13406
TBD:0001709,DOID:13407
TBD:0001710,DOID:13409
TBD:0001711,DOID:13413
TBD:0001712,DOID:13417
TBD:0001713,DOID:1342
TBD:0001714,DOID:13431
TBD:0001715,DOID:13446
TBD:0001716,DOID:13447
TBD:0001717,DOID:13448
TBD:0001718,DOID:13452
TBD:0001719,DOID:13453
TBD:0001720,DOID:13454
TBD:0001721,DOID:13461
TBD:0001722,DOID:13473
TBD:0001723,DOID:13474
TBD:0001724,DOID:13476
TBD:0001725,DOID:13477
TBD:0001726,DOID:13487
TBD:0001727,DOID:13490
TBD:0001728,DOID:13491
TBD:0001729,DOID:13492
TBD:0001730,DOID:13498
TBD:0001731,DOID:135
TBD:0001732,DOID:13507
TBD:0001733,DOID:13514
TBD:0001734,DOID:13515
TBD:0001735,DOID:1352
TBD:0001736,DOID:13520
TBD:0001737,DOID:13521
TBD:0001738,DOID:13533
TBD:0001739,DOID:13534
TBD:0001740,DOID:13538
TBD:0001741,DOID:13543
TBD:0001742,DOID:13549
TBD:0001743,DOID:1355
TBD:0001744,DOID:13550
TBD:0001745,DOID:13560
TBD:0001746,DOID:13561
TBD:0001747,DOID:13566
TBD:0001748,DOID:1357
TBD:0001749,DOID:13574
TBD:0001750,DOID:13575
TBD:0001751,DOID:13580
TBD:0001752,DOID:13585
TBD:0001753,DOID:13589
TBD:0001754,DOID:13593
TBD:0001755,DOID:136
TBD:0001756,DOID:1360
TBD:0001757,DOID:1361
TBD:0001758,DOID:1362
TBD:0001759,DOID:13620
TBD:0001760,DOID:13626
TBD:0001761,DOID:13628
TBD:0001762,DOID:13629
TBD:0001763,DOID:1363
TBD:0001764,DOID:1364
TBD:0001765,DOID:13649
TBD:0001766,DOID:13651
TBD:0001767,DOID:13653
TBD:0001768,DOID:13654
TBD:0001769,DOID:13655
TBD:0001770,DOID:13656
TBD:0001771,DOID:13658
TBD:0001772,DOID:13662
TBD:0001773,DOID:13664
TBD:0001774,DOID:13676
TBD:0001775,DOID:13687
TBD:0001776,DOID:13689
TBD:0001777,DOID:13690
TBD:0001778,DOID:13691
TBD:0001779,DOID:137
TBD:0001780,DOID:13709
TBD:0001781,DOID:1371
TBD:0001782,DOID:13717
TBD:0001783,DOID:1373
TBD:0001784,DOID:13730
TBD:0001785,DOID:13731
TBD:0001786,DOID:13736
TBD:0001787,DOID:13738
TBD:0001788,DOID:13739
TBD:0001789,DOID:13742
TBD:0001790,DOID:13743
TBD:0001791,DOID:1375
TBD:0001792,DOID:13756
TBD:0001793,DOID:13757
TBD:0001794,DOID:13760
TBD:0001795,DOID:13775
TBD:0001796,DOID:13777
TBD:0001797,DOID:13778
TBD:0001798,DOID:13781
TBD:0001799,DOID:13787
TBD:0001800,DOID:13788
TBD:0001801,DOID:13789
TBD:0001802,DOID:13790
TBD:0001803,DOID:13791
TBD:0001804,DOID:13794
TBD:0001805,DOID:13799
TBD:0001806,DOID:138
TBD:0001807,DOID:13809
TBD:0001808,DOID:13811
TBD:0001809,DOID:13812
TBD:0001810,DOID:13814
TBD:0001811,DOID:13822
TBD:0001812,DOID:13823
TBD:0001813,DOID:13825
TBD:0001814,DOID:13832
TBD:0001815,DOID:13839
