mondo_id	xref	xref_source	xref_source
MONDO:0005909	EFO:0007432	MONDO:EFO	MONDO:equivalentTo
MONDO:0005915	EFO:0007439	MONDO:EFO	MONDO:equivalentTo
MONDO:0005914	EFO:0007438	MONDO:EFO	MONDO:equivalentTo
MONDO:0005913	EFO:0007437	MONDO:EFO	MONDO:equivalentTo
MONDO:0017376	EFO:0007460	MONDO:EFO	MONDO:equivalentTo
MONDO:0005939	EFO:0007464	MONDO:EFO	MONDO:equivalentTo
MONDO:0005938	EFO:0007463	MONDO:EFO	MONDO:equivalentTo
MONDO:0005937	EFO:0007462	MONDO:EFO	MONDO:equivalentTo
MONDO:0005942	EFO:0007467	MONDO:EFO	MONDO:equivalentTo
MONDO:0005941	EFO:0007466	MONDO:EFO	MONDO:equivalentTo
MONDO:0005940	EFO:0007465	MONDO:EFO	MONDO:equivalentTo
MONDO:0005944	EFO:0007469	MONDO:EFO	MONDO:equivalentTo
MONDO:0005929	EFO:0007453	MONDO:EFO	MONDO:equivalentTo
MONDO:0005928	EFO:0007452	MONDO:EFO	MONDO:equivalentTo
MONDO:0005927	EFO:0007451	MONDO:EFO	MONDO:equivalentTo
MONDO:0017373	EFO:0007450	MONDO:EFO	MONDO:equivalentTo
MONDO:0005932	EFO:0007457	MONDO:EFO	MONDO:equivalentTo
MONDO:0016318	EFO:0007455	MONDO:EFO	MONDO:equivalentTo
MONDO:0017416	EFO:0007454	MONDO:EFO	MONDO:equivalentTo
MONDO:0005933	EFO:0007458	MONDO:EFO	MONDO:equivalentTo
MONDO:0019365	EFO:0007480	MONDO:EFO	MONDO:equivalentTo
MONDO:0005960	EFO:0007485	MONDO:EFO	MONDO:equivalentTo
MONDO:0005959	EFO:0007484	MONDO:EFO	MONDO:equivalentTo
MONDO:0005964	EFO:0007489	MONDO:EFO	MONDO:equivalentTo
MONDO:0005963	EFO:0007488	MONDO:EFO	MONDO:equivalentTo
MONDO:0005962	EFO:0007487	MONDO:EFO	MONDO:equivalentTo
MONDO:0005946	EFO:0007471	MONDO:EFO	MONDO:equivalentTo
MONDO:0005945	EFO:0007470	MONDO:EFO	MONDO:equivalentTo
MONDO:0005950	EFO:0007475	MONDO:EFO	MONDO:equivalentTo
MONDO:0005949	EFO:0007474	MONDO:EFO	MONDO:equivalentTo
MONDO:0005953	EFO:0007478	MONDO:EFO	MONDO:equivalentTo
MONDO:0018903	EFO:0007476	MONDO:EFO	MONDO:equivalentTo
MONDO:0005861	EFO:0007381	MONDO:EFO	MONDO:equivalentTo
MONDO:0019136	EFO:0007380	MONDO:EFO	MONDO:equivalentTo
MONDO:0006134	EFO:1000162	MONDO:EFO	MONDO:equivalentTo
MONDO:0005131	EFO:0001061	MONDO:EFO	MONDO:equivalentTo
MONDO:0005867	EFO:0007387	MONDO:EFO	MONDO:equivalentTo
MONDO:0006135	EFO:1000163	MONDO:EFO	MONDO:equivalentTo
MONDO:0005153	EFO:0001416	MONDO:EFO	MONDO:equivalentTo
MONDO:0005004	EFO:0000348	MONDO:EFO	MONDO:equivalentTo
MONDO:0005866	EFO:0007386	MONDO:EFO	MONDO:equivalentTo
MONDO:0005150	EFO:0001365	MONDO:EFO	MONDO:equivalentTo
MONDO:0006132	EFO:1000160	MONDO:EFO	MONDO:equivalentTo
MONDO:0006133	EFO:1000161	MONDO:EFO	MONDO:equivalentTo
MONDO:0005864	EFO:0007384	MONDO:EFO	MONDO:equivalentTo
MONDO:0009688	EFO:0004991	MONDO:EFO	MONDO:equivalentTo
MONDO:0019147	EFO:0007389	MONDO:EFO	MONDO:equivalentTo
MONDO:0005868	EFO:0007388	MONDO:EFO	MONDO:equivalentTo
MONDO:0006139	EFO:1000168	MONDO:EFO	MONDO:equivalentTo
MONDO:0006140	EFO:1000169	MONDO:EFO	MONDO:equivalentTo
MONDO:0006137	EFO:1000166	MONDO:EFO	MONDO:equivalentTo
MONDO:0006138	EFO:1000167	MONDO:EFO	MONDO:equivalentTo
MONDO:0003665	EFO:1000164	MONDO:EFO	MONDO:equivalentTo
MONDO:0005852	EFO:0007372	MONDO:EFO	MONDO:equivalentTo
MONDO:0005851	EFO:0007371	MONDO:EFO	MONDO:equivalentTo
MONDO:0006145	EFO:1000174	MONDO:EFO	MONDO:equivalentTo
MONDO:0005855	EFO:0007375	MONDO:EFO	MONDO:equivalentTo
MONDO:0006142	EFO:1000171	MONDO:EFO	MONDO:equivalentTo
MONDO:0005854	EFO:0007374	MONDO:EFO	MONDO:equivalentTo
MONDO:0006143	EFO:1000172	MONDO:EFO	MONDO:equivalentTo
MONDO:0005859	EFO:0007379	MONDO:EFO	MONDO:equivalentTo
MONDO:0011989	EFO:0005044	MONDO:EFO	MONDO:equivalentTo
MONDO:0005596	EFO:0006387	MONDO:EFO	MONDO:equivalentTo
MONDO:0005857	EFO:0007377	MONDO:EFO	MONDO:equivalentTo
MONDO:0019451	EFO:1000179	MONDO:EFO	MONDO:equivalentTo
MONDO:0006146	EFO:1000175	MONDO:EFO	MONDO:equivalentTo
MONDO:0006152	EFO:1000184	MONDO:EFO	MONDO:equivalentTo
MONDO:0006153	EFO:1000185	MONDO:EFO	MONDO:equivalentTo
MONDO:0006151	EFO:1000183	MONDO:EFO	MONDO:equivalentTo
MONDO:0006149	EFO:1000181	MONDO:EFO	MONDO:equivalentTo
MONDO:0006155	EFO:1000188	MONDO:EFO	MONDO:equivalentTo
MONDO:0006156	EFO:1000189	MONDO:EFO	MONDO:equivalentTo
MONDO:0006154	EFO:1000186	MONDO:EFO	MONDO:equivalentTo
MONDO:0005870	EFO:0007390	MONDO:EFO	MONDO:equivalentTo
MONDO:0005874	EFO:0007394	MONDO:EFO	MONDO:equivalentTo
MONDO:0005872	EFO:0007392	MONDO:EFO	MONDO:equivalentTo
MONDO:0005871	EFO:0007391	MONDO:EFO	MONDO:equivalentTo
MONDO:0006162	EFO:1000195	MONDO:EFO	MONDO:equivalentTo
MONDO:0005878	EFO:0007398	MONDO:EFO	MONDO:equivalentTo
MONDO:0006163	EFO:1000196	MONDO:EFO	MONDO:equivalentTo
MONDO:0017776	EFO:0007397	MONDO:EFO	MONDO:equivalentTo
MONDO:0006160	EFO:1000193	MONDO:EFO	MONDO:equivalentTo
MONDO:0006161	EFO:1000194	MONDO:EFO	MONDO:equivalentTo
MONDO:0005875	EFO:0007395	MONDO:EFO	MONDO:equivalentTo
MONDO:0006158	EFO:1000191	MONDO:EFO	MONDO:equivalentTo
MONDO:0006159	EFO:1000192	MONDO:EFO	MONDO:equivalentTo
MONDO:0006157	EFO:1000190	MONDO:EFO	MONDO:equivalentTo
MONDO:0005879	EFO:0007399	MONDO:EFO	MONDO:equivalentTo
MONDO:0006166	EFO:1000199	MONDO:EFO	MONDO:equivalentTo
MONDO:0006164	EFO:1000197	MONDO:EFO	MONDO:equivalentTo
MONDO:0006165	EFO:1000198	MONDO:EFO	MONDO:equivalentTo
MONDO:0011786	EFO:0005854	MONDO:EFO	MONDO:equivalentTo
MONDO:0006102	EFO:1000105	MONDO:EFO	MONDO:equivalentTo
MONDO:0019461	EFO:1000102	MONDO:EFO	MONDO:equivalentTo
MONDO:0006098	EFO:1000100	MONDO:EFO	MONDO:equivalentTo
MONDO:0006104	EFO:1000108	MONDO:EFO	MONDO:equivalentTo
MONDO:0006103	EFO:1000106	MONDO:EFO	MONDO:equivalentTo
MONDO:0006105	EFO:1000110	MONDO:EFO	MONDO:equivalentTo
MONDO:0006111	EFO:1000126	MONDO:EFO	MONDO:equivalentTo
MONDO:0006112	EFO:1000127	MONDO:EFO	MONDO:equivalentTo
MONDO:0002751	EFO:1000125	MONDO:EFO	MONDO:equivalentTo
MONDO:0006107	EFO:1000122	MONDO:EFO	MONDO:equivalentTo
MONDO:0006108	EFO:1000123	MONDO:EFO	MONDO:equivalentTo
MONDO:0006106	EFO:1000121	MONDO:EFO	MONDO:equivalentTo
MONDO:0002760	EFO:1000130	MONDO:EFO	MONDO:equivalentTo
MONDO:0005364	EFO:0004237	MONDO:EFO	MONDO:equivalentTo
MONDO:0006115	EFO:1000131	MONDO:EFO	MONDO:equivalentTo
MONDO:0006121	EFO:1000148	MONDO:EFO	MONDO:equivalentTo
MONDO:0006122	EFO:1000149	MONDO:EFO	MONDO:equivalentTo
MONDO:0006120	EFO:1000147	MONDO:EFO	MONDO:equivalentTo
MONDO:0006117	EFO:1000144	MONDO:EFO	MONDO:equivalentTo
MONDO:0006118	EFO:1000145	MONDO:EFO	MONDO:equivalentTo
MONDO:0005114	EFO:0000772	MONDO:EFO	MONDO:equivalentTo
MONDO:0006116	EFO:1000143	MONDO:EFO	MONDO:equivalentTo
MONDO:0003155	EFO:1000151	MONDO:EFO	MONDO:equivalentTo
MONDO:0006131	EFO:1000159	MONDO:EFO	MONDO:equivalentTo
MONDO:0002571	EFO:1000157	MONDO:EFO	MONDO:equivalentTo
MONDO:0006130	EFO:1000158	MONDO:EFO	MONDO:equivalentTo
MONDO:0005460	EFO:0005226	MONDO:EFO	MONDO:equivalentTo
MONDO:0000525	EFO:1000155	MONDO:EFO	MONDO:equivalentTo
MONDO:0006128	EFO:1000156	MONDO:EFO	MONDO:equivalentTo
MONDO:0020325	EFO:0003032	MONDO:EFO	MONDO:equivalentTo
MONDO:0005574	EFO:0005815	MONDO:EFO	MONDO:equivalentTo
MONDO:0004278	EFO:1000303	MONDO:EFO	MONDO:equivalentTo
MONDO:0006250	EFO:1000300	MONDO:EFO	MONDO:equivalentTo
MONDO:0008219	EFO:0004719	MONDO:EFO	MONDO:equivalentTo
MONDO:0005420	EFO:0004705	MONDO:EFO	MONDO:equivalentTo
MONDO:0006257	EFO:1000308	MONDO:EFO	MONDO:equivalentTo
MONDO:0011908	EFO:1000309	MONDO:EFO	MONDO:equivalentTo
MONDO:0006256	EFO:1000307	MONDO:EFO	MONDO:equivalentTo
MONDO:0006254	EFO:1000304	MONDO:EFO	MONDO:equivalentTo
MONDO:0006255	EFO:1000305	MONDO:EFO	MONDO:equivalentTo
MONDO:0006260	EFO:1000314	MONDO:EFO	MONDO:equivalentTo
MONDO:0005206	EFO:0002890	MONDO:EFO	MONDO:equivalentTo
MONDO:0015534	EFO:1000311	MONDO:EFO	MONDO:equivalentTo
MONDO:0006258	EFO:1000310	MONDO:EFO	MONDO:equivalentTo
MONDO:0005788	EFO:0007303	MONDO:EFO	MONDO:equivalentTo
MONDO:0005787	EFO:0007302	MONDO:EFO	MONDO:equivalentTo
MONDO:0005785	EFO:0007300	MONDO:EFO	MONDO:equivalentTo
MONDO:0005792	EFO:0007307	MONDO:EFO	MONDO:equivalentTo
MONDO:0005791	EFO:0007306	MONDO:EFO	MONDO:equivalentTo
MONDO:0005789	EFO:0007304	MONDO:EFO	MONDO:equivalentTo
MONDO:0005794	EFO:0007309	MONDO:EFO	MONDO:equivalentTo
MONDO:0005371	EFO:0004247	MONDO:EFO	MONDO:equivalentTo
MONDO:0005806	EFO:0007321	MONDO:EFO	MONDO:equivalentTo
MONDO:0005808	EFO:0007324	MONDO:EFO	MONDO:equivalentTo
MONDO:0007827	EFO:0007323	MONDO:EFO	MONDO:equivalentTo
MONDO:0005813	EFO:0007329	MONDO:EFO	MONDO:equivalentTo
MONDO:0005812	EFO:0007328	MONDO:EFO	MONDO:equivalentTo
MONDO:0018312	EFO:0007310	MONDO:EFO	MONDO:equivalentTo
MONDO:0005799	EFO:0007314	MONDO:EFO	MONDO:equivalentTo
MONDO:0005798	EFO:0007313	MONDO:EFO	MONDO:equivalentTo
MONDO:0005797	EFO:0007312	MONDO:EFO	MONDO:equivalentTo
MONDO:0005796	EFO:0007311	MONDO:EFO	MONDO:equivalentTo
MONDO:0005802	EFO:0007317	MONDO:EFO	MONDO:equivalentTo
MONDO:0005801	EFO:0007316	MONDO:EFO	MONDO:equivalentTo
MONDO:0005824	EFO:0007343	MONDO:EFO	MONDO:equivalentTo
MONDO:0005823	EFO:0007342	MONDO:EFO	MONDO:equivalentTo
MONDO:0005822	EFO:0007340	MONDO:EFO	MONDO:equivalentTo
MONDO:0005828	EFO:0007347	MONDO:EFO	MONDO:equivalentTo
MONDO:0005827	EFO:0007346	MONDO:EFO	MONDO:equivalentTo
MONDO:0005826	EFO:0007345	MONDO:EFO	MONDO:equivalentTo
MONDO:0005825	EFO:0007344	MONDO:EFO	MONDO:equivalentTo
MONDO:0005830	EFO:0007349	MONDO:EFO	MONDO:equivalentTo
MONDO:0019209	EFO:0007332	MONDO:EFO	MONDO:equivalentTo
MONDO:0005814	EFO:0007330	MONDO:EFO	MONDO:equivalentTo
MONDO:0019480	EFO:0007336	MONDO:EFO	MONDO:equivalentTo
MONDO:0005817	EFO:0007335	MONDO:EFO	MONDO:equivalentTo
MONDO:0005820	EFO:0007338	MONDO:EFO	MONDO:equivalentTo
MONDO:0005819	EFO:0007337	MONDO:EFO	MONDO:equivalentTo
MONDO:0005842	EFO:0007361	MONDO:EFO	MONDO:equivalentTo
MONDO:0005841	EFO:0007360	MONDO:EFO	MONDO:equivalentTo
MONDO:0005845	EFO:0007364	MONDO:EFO	MONDO:equivalentTo
MONDO:0005844	EFO:0007363	MONDO:EFO	MONDO:equivalentTo
MONDO:0005843	EFO:0007362	MONDO:EFO	MONDO:equivalentTo
MONDO:0005848	EFO:0007368	MONDO:EFO	MONDO:equivalentTo
MONDO:0005847	EFO:0007367	MONDO:EFO	MONDO:equivalentTo
MONDO:0005846	EFO:0007366	MONDO:EFO	MONDO:equivalentTo
MONDO:0005831	EFO:0007350	MONDO:EFO	MONDO:equivalentTo
MONDO:0005834	EFO:0007353	MONDO:EFO	MONDO:equivalentTo
MONDO:0005832	EFO:0007351	MONDO:EFO	MONDO:equivalentTo
MONDO:0020500	EFO:0007358	MONDO:EFO	MONDO:equivalentTo
MONDO:0005838	EFO:0007357	MONDO:EFO	MONDO:equivalentTo
MONDO:0005837	EFO:0007356	MONDO:EFO	MONDO:equivalentTo
MONDO:0005836	EFO:0007355	MONDO:EFO	MONDO:equivalentTo
MONDO:0005754	EFO:0007262	MONDO:EFO	MONDO:equivalentTo
MONDO:0005753	EFO:0007261	MONDO:EFO	MONDO:equivalentTo
MONDO:0005752	EFO:0007260	MONDO:EFO	MONDO:equivalentTo
MONDO:0006234	EFO:1000283	MONDO:EFO	MONDO:equivalentTo
MONDO:0005193	EFO:0002621	MONDO:EFO	MONDO:equivalentTo
MONDO:0005758	EFO:0007266	MONDO:EFO	MONDO:equivalentTo
MONDO:0006235	EFO:1000284	MONDO:EFO	MONDO:equivalentTo
MONDO:0005757	EFO:0007265	MONDO:EFO	MONDO:equivalentTo
MONDO:0006232	EFO:1000281	MONDO:EFO	MONDO:equivalentTo
MONDO:0005756	EFO:0007264	MONDO:EFO	MONDO:equivalentTo
MONDO:0006233	EFO:1000282	MONDO:EFO	MONDO:equivalentTo
MONDO:0005755	EFO:0007263	MONDO:EFO	MONDO:equivalentTo
MONDO:0006231	EFO:1000280	MONDO:EFO	MONDO:equivalentTo
MONDO:0008383	EFO:0000685	MONDO:EFO	MONDO:equivalentTo
MONDO:0006238	EFO:1000287	MONDO:EFO	MONDO:equivalentTo
MONDO:0006239	EFO:1000288	MONDO:EFO	MONDO:equivalentTo
MONDO:0006237	EFO:1000286	MONDO:EFO	MONDO:equivalentTo
MONDO:0009169	EFO:0007251	MONDO:EFO	MONDO:equivalentTo
MONDO:0005743	EFO:0007250	MONDO:EFO	MONDO:equivalentTo
MONDO:0006244	EFO:1000294	MONDO:EFO	MONDO:equivalentTo
MONDO:0005747	EFO:0007255	MONDO:EFO	MONDO:equivalentTo
MONDO:0006245	EFO:1000295	MONDO:EFO	MONDO:equivalentTo
MONDO:0005524	EFO:0005591	MONDO:EFO	MONDO:equivalentTo
MONDO:0005746	EFO:0007254	MONDO:EFO	MONDO:equivalentTo
MONDO:0018666	EFO:1000292	MONDO:EFO	MONDO:equivalentTo
MONDO:0006243	EFO:1000293	MONDO:EFO	MONDO:equivalentTo
MONDO:0006241	EFO:1000291	MONDO:EFO	MONDO:equivalentTo
MONDO:0005750	EFO:0007258	MONDO:EFO	MONDO:equivalentTo
MONDO:0005749	EFO:0007257	MONDO:EFO	MONDO:equivalentTo
MONDO:0006248	EFO:1000298	MONDO:EFO	MONDO:equivalentTo
MONDO:0006249	EFO:1000299	MONDO:EFO	MONDO:equivalentTo
MONDO:0006246	EFO:1000296	MONDO:EFO	MONDO:equivalentTo
MONDO:0006247	EFO:1000297	MONDO:EFO	MONDO:equivalentTo
MONDO:0005771	EFO:0007283	MONDO:EFO	MONDO:equivalentTo
MONDO:0005770	EFO:0007282	MONDO:EFO	MONDO:equivalentTo
MONDO:0005769	EFO:0007281	MONDO:EFO	MONDO:equivalentTo
MONDO:0005775	EFO:0007287	MONDO:EFO	MONDO:equivalentTo
MONDO:0005774	EFO:0007286	MONDO:EFO	MONDO:equivalentTo
MONDO:0005773	EFO:0007285	MONDO:EFO	MONDO:equivalentTo
MONDO:0005776	EFO:0007289	MONDO:EFO	MONDO:equivalentTo
MONDO:0005761	EFO:0007272	MONDO:EFO	MONDO:equivalentTo
MONDO:0021045	EFO:0007271	MONDO:EFO	MONDO:equivalentTo
MONDO:0005765	EFO:0007277	MONDO:EFO	MONDO:equivalentTo
MONDO:0005764	EFO:0007276	MONDO:EFO	MONDO:equivalentTo
MONDO:0009237	EFO:0007275	MONDO:EFO	MONDO:equivalentTo
MONDO:0005763	EFO:0007274	MONDO:EFO	MONDO:equivalentTo
MONDO:0005767	EFO:0007279	MONDO:EFO	MONDO:equivalentTo
MONDO:0005766	EFO:0007278	MONDO:EFO	MONDO:equivalentTo
MONDO:0005777	EFO:0007291	MONDO:EFO	MONDO:equivalentTo
MONDO:0007179	EFO:0005809	MONDO:EFO	MONDO:equivalentTo
MONDO:0005780	EFO:0007295	MONDO:EFO	MONDO:equivalentTo
MONDO:0005779	EFO:0007294	MONDO:EFO	MONDO:equivalentTo
MONDO:0008585	EFO:0007297	MONDO:EFO	MONDO:equivalentTo
MONDO:0005081	EFO:0000668	MONDO:EFO	MONDO:equivalentTo
MONDO:0017879	EFO:0007296	MONDO:EFO	MONDO:equivalentTo
MONDO:0006169	EFO:1000202	MONDO:EFO	MONDO:equivalentTo
MONDO:0006167	EFO:1000200	MONDO:EFO	MONDO:equivalentTo
MONDO:0018907	EFO:1000209	MONDO:EFO	MONDO:equivalentTo
MONDO:0006174	EFO:1000208	MONDO:EFO	MONDO:equivalentTo
MONDO:0006172	EFO:1000205	MONDO:EFO	MONDO:equivalentTo
MONDO:0006173	EFO:1000206	MONDO:EFO	MONDO:equivalentTo
MONDO:0006178	EFO:1000214	MONDO:EFO	MONDO:equivalentTo
MONDO:0006179	EFO:1000215	MONDO:EFO	MONDO:equivalentTo
MONDO:0006176	EFO:1000210	MONDO:EFO	MONDO:equivalentTo
MONDO:0006182	EFO:1000219	MONDO:EFO	MONDO:equivalentTo
MONDO:0006187	EFO:1000225	MONDO:EFO	MONDO:equivalentTo
MONDO:0006186	EFO:1000223	MONDO:EFO	MONDO:equivalentTo
MONDO:0006184	EFO:1000221	MONDO:EFO	MONDO:equivalentTo
MONDO:0006183	EFO:1000220	MONDO:EFO	MONDO:equivalentTo
MONDO:0006189	EFO:1000229	MONDO:EFO	MONDO:equivalentTo
MONDO:0002747	EFO:1000236	MONDO:EFO	MONDO:equivalentTo
MONDO:0006195	EFO:1000237	MONDO:EFO	MONDO:equivalentTo
MONDO:0006193	EFO:1000234	MONDO:EFO	MONDO:equivalentTo
MONDO:0006191	EFO:1000231	MONDO:EFO	MONDO:equivalentTo
MONDO:0006196	EFO:1000238	MONDO:EFO	MONDO:equivalentTo
MONDO:0006197	EFO:1000239	MONDO:EFO	MONDO:equivalentTo
MONDO:0006198	EFO:1000240	MONDO:EFO	MONDO:equivalentTo
MONDO:0006202	EFO:1000247	MONDO:EFO	MONDO:equivalentTo
MONDO:0005496	EFO:0005540	MONDO:EFO	MONDO:equivalentTo
MONDO:0006203	EFO:1000248	MONDO:EFO	MONDO:equivalentTo
MONDO:0006201	EFO:1000246	MONDO:EFO	MONDO:equivalentTo
MONDO:0006200	EFO:1000244	MONDO:EFO	MONDO:equivalentTo
MONDO:0006199	EFO:1000242	MONDO:EFO	MONDO:equivalentTo
MONDO:0008177	EFO:1000249	MONDO:EFO	MONDO:equivalentTo
MONDO:0021039	EFO:1000250	MONDO:EFO	MONDO:equivalentTo
MONDO:0006206	EFO:1000251	MONDO:EFO	MONDO:equivalentTo
MONDO:0006212	EFO:1000259	MONDO:EFO	MONDO:equivalentTo
MONDO:0006210	EFO:1000256	MONDO:EFO	MONDO:equivalentTo
MONDO:0006211	EFO:1000257	MONDO:EFO	MONDO:equivalentTo
MONDO:0006209	EFO:1000255	MONDO:EFO	MONDO:equivalentTo
MONDO:0006207	EFO:1000252	MONDO:EFO	MONDO:equivalentTo
MONDO:0006208	EFO:1000253	MONDO:EFO	MONDO:equivalentTo
MONDO:0006214	EFO:1000261	MONDO:EFO	MONDO:equivalentTo
MONDO:0006215	EFO:1000262	MONDO:EFO	MONDO:equivalentTo
MONDO:0006213	EFO:1000260	MONDO:EFO	MONDO:equivalentTo
MONDO:0006222	EFO:1000269	MONDO:EFO	MONDO:equivalentTo
MONDO:0006220	EFO:1000267	MONDO:EFO	MONDO:equivalentTo
MONDO:0006221	EFO:1000268	MONDO:EFO	MONDO:equivalentTo
MONDO:0006218	EFO:1000265	MONDO:EFO	MONDO:equivalentTo
MONDO:0006219	EFO:1000266	MONDO:EFO	MONDO:equivalentTo
MONDO:0006216	EFO:1000263	MONDO:EFO	MONDO:equivalentTo
MONDO:0006217	EFO:1000264	MONDO:EFO	MONDO:equivalentTo
MONDO:0006225	EFO:1000272	MONDO:EFO	MONDO:equivalentTo
MONDO:0006223	EFO:1000270	MONDO:EFO	MONDO:equivalentTo
MONDO:0006224	EFO:1000271	MONDO:EFO	MONDO:equivalentTo
MONDO:0006230	EFO:1000278	MONDO:EFO	MONDO:equivalentTo
MONDO:0006228	EFO:1000276	MONDO:EFO	MONDO:equivalentTo
MONDO:0006229	EFO:1000277	MONDO:EFO	MONDO:equivalentTo
MONDO:0006226	EFO:1000274	MONDO:EFO	MONDO:equivalentTo
MONDO:0006227	EFO:1000275	MONDO:EFO	MONDO:equivalentTo
MONDO:0007650	EFO:0000191	MONDO:EFO	MONDO:equivalentTo
MONDO:0004949	EFO:0000096	MONDO:EFO	MONDO:equivalentTo
MONDO:0018881	EFO:0000198	MONDO:EFO	MONDO:equivalentTo
MONDO:0004958	EFO:0000199	MONDO:EFO	MONDO:equivalentTo
MONDO:0004953	EFO:0000186	MONDO:EFO	MONDO:equivalentTo
MONDO:0012883	EFO:0000224	MONDO:EFO	MONDO:equivalentTo
MONDO:0012817	EFO:0000174	MONDO:EFO	MONDO:equivalentTo
MONDO:0005157	EFO:0001642	MONDO:EFO	MONDO:equivalentTo
MONDO:0005312	EFO:0003921	MONDO:EFO	MONDO:equivalentTo
MONDO:0005309	EFO:0003902	MONDO:EFO	MONDO:equivalentTo
MONDO:0005479	EFO:0005308	MONDO:EFO	MONDO:equivalentTo
MONDO:0005386	EFO:0004265	MONDO:EFO	MONDO:equivalentTo
MONDO:0005186	EFO:0002610	MONDO:EFO	MONDO:equivalentTo
MONDO:0005320	EFO:0003944	MONDO:EFO	MONDO:equivalentTo
MONDO:0005319	EFO:0003943	MONDO:EFO	MONDO:equivalentTo
MONDO:0005313	EFO:0003928	MONDO:EFO	MONDO:equivalentTo
MONDO:0005314	EFO:0003929	MONDO:EFO	MONDO:equivalentTo
MONDO:0005316	EFO:0003932	MONDO:EFO	MONDO:equivalentTo
MONDO:0005325	EFO:0003957	MONDO:EFO	MONDO:equivalentTo
MONDO:0005021	EFO:0000407	MONDO:EFO	MONDO:equivalentTo
MONDO:0005326	EFO:0003958	MONDO:EFO	MONDO:equivalentTo
MONDO:0018920	EFO:0002628	MONDO:EFO	MONDO:equivalentTo
MONDO:0005516	EFO:0005571	MONDO:EFO	MONDO:equivalentTo
MONDO:0005327	EFO:0003964	MONDO:EFO	MONDO:equivalentTo
MONDO:0005190	EFO:0002616	MONDO:EFO	MONDO:equivalentTo
MONDO:0004959	EFO:0000200	MONDO:EFO	MONDO:equivalentTo
MONDO:0005189	EFO:0002615	MONDO:EFO	MONDO:equivalentTo
MONDO:0005191	EFO:0002617	MONDO:EFO	MONDO:equivalentTo
MONDO:0005323	EFO:0003955	MONDO:EFO	MONDO:equivalentTo
MONDO:0005195	EFO:0002623	MONDO:EFO	MONDO:equivalentTo
MONDO:0005194	EFO:0002622	MONDO:EFO	MONDO:equivalentTo
MONDO:0005324	EFO:0003956	MONDO:EFO	MONDO:equivalentTo
MONDO:0015924	EFO:0001361	MONDO:EFO	MONDO:equivalentTo
MONDO:0005144	EFO:0001356	MONDO:EFO	MONDO:equivalentTo
MONDO:0005203	EFO:0002687	MONDO:EFO	MONDO:equivalentTo
MONDO:0005202	EFO:0002686	MONDO:EFO	MONDO:equivalentTo
MONDO:0005145	EFO:0001357	MONDO:EFO	MONDO:equivalentTo
MONDO:0009693	EFO:0001378	MONDO:EFO	MONDO:equivalentTo
MONDO:0004991	EFO:0000308	MONDO:EFO	MONDO:equivalentTo
MONDO:0004996	EFO:0000330	MONDO:EFO	MONDO:equivalentTo
MONDO:0018447	EFO:0000332	MONDO:EFO	MONDO:equivalentTo
MONDO:0017885	EFO:0000335	MONDO:EFO	MONDO:equivalentTo
MONDO:0005161	EFO:0001668	MONDO:EFO	MONDO:equivalentTo
MONDO:0020076	EFO:0002428	MONDO:EFO	MONDO:equivalentTo
MONDO:0005002	EFO:0000341	MONDO:EFO	MONDO:equivalentTo
MONDO:0005163	EFO:0001675	MONDO:EFO	MONDO:equivalentTo
MONDO:0005252	EFO:0003144	MONDO:EFO	MONDO:equivalentTo
MONDO:0005007	EFO:0000364	MONDO:EFO	MONDO:equivalentTo
MONDO:0005013	EFO:0000394	MONDO:EFO	MONDO:equivalentTo
MONDO:0005265	EFO:0003767	MONDO:EFO	MONDO:equivalentTo
MONDO:0005097	EFO:0000708	MONDO:EFO	MONDO:equivalentTo
MONDO:0008433	EFO:0000702	MONDO:EFO	MONDO:equivalentTo
MONDO:0005112	EFO:0000770	MONDO:EFO	MONDO:equivalentTo
MONDO:0004964	EFO:0000211	MONDO:EFO	MONDO:equivalentTo
MONDO:0005169	EFO:0002426	MONDO:EFO	MONDO:equivalentTo
MONDO:0005208	EFO:0002894	MONDO:EFO	MONDO:equivalentTo
MONDO:0004973	EFO:0000233	MONDO:EFO	MONDO:equivalentTo
MONDO:0004969	EFO:0000225	MONDO:EFO	MONDO:equivalentTo
MONDO:0004977	EFO:0000255	MONDO:EFO	MONDO:equivalentTo
MONDO:0004983	EFO:0000279	MONDO:EFO	MONDO:equivalentTo
MONDO:0004987	EFO:0000294	MONDO:EFO	MONDO:equivalentTo
MONDO:0005037	EFO:0000504	MONDO:EFO	MONDO:equivalentTo
MONDO:0005050	EFO:0000552	MONDO:EFO	MONDO:equivalentTo
MONDO:0005051	EFO:0000553	MONDO:EFO	MONDO:equivalentTo
MONDO:0005052	EFO:0000555	MONDO:EFO	MONDO:equivalentTo
MONDO:0008054	EFO:0000557	MONDO:EFO	MONDO:equivalentTo
MONDO:0005045	EFO:0000538	MONDO:EFO	MONDO:equivalentTo
MONDO:0005060	EFO:0000569	MONDO:EFO	MONDO:equivalentTo
MONDO:0005056	EFO:0000559	MONDO:EFO	MONDO:equivalentTo
MONDO:0005058	EFO:0000564	MONDO:EFO	MONDO:equivalentTo
MONDO:0005067	EFO:0000595	MONDO:EFO	MONDO:equivalentTo
MONDO:0005063	EFO:0000580	MONDO:EFO	MONDO:equivalentTo
