mondo_id	subset	subset_source	impact
MONDO:0044919	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	22
MONDO:0009865	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	336
MONDO:0010473	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	42
MONDO:0003603	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2
MONDO:0011200	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	220
MONDO:0018190	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	688
MONDO:0018283	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2
MONDO:0002471	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	39
MONDO:0800167	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	71
MONDO:0009756	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	968
MONDO:0100095	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	52
MONDO:0013161	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1095
MONDO:0010068	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	165
MONDO:0030030	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	51
MONDO:0009262	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	175
MONDO:0012238	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	197
MONDO:0018394	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5275
MONDO:0060555	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0015986	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	12
MONDO:0032903	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	15
MONDO:0011283	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	374
MONDO:0010176	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	303
MONDO:0012165	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	94
MONDO:0017424	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0014671	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	284
MONDO:0017915	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	129
MONDO:0009082	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	22
MONDO:0014957	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	54
MONDO:0014043	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	98
MONDO:0013579	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	181
MONDO:0011842	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	543
MONDO:0009712	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1098
MONDO:0010292	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	27
MONDO:0030846	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1510
MONDO:0013655	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	674
MONDO:0014141	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	291
MONDO:0009058	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	131
MONDO:0012438	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	28
MONDO:0012160	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	104
MONDO:0007220	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	393
MONDO:0004573	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	140
MONDO:0009704	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	322
MONDO:0019568	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	207
MONDO:0010885	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	99
MONDO:0009709	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	553
MONDO:0012859	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	107
MONDO:0010139	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	62
MONDO:0010355	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	125
MONDO:0016456	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	294
MONDO:0007937	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	108
MONDO:0017681	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	423
MONDO:0018113	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0015630	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0011936	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	237
MONDO:0032910	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	10
MONDO:0007533	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	833
MONDO:0019351	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	350
MONDO:0012211	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	86
MONDO:0014418	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	89
MONDO:0014751	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0012308	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	175
MONDO:0016323	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	343
MONDO:0030908	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0010814	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0036484	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	35
MONDO:0017057	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	526
MONDO:0017322	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	540
MONDO:0010479	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	126
MONDO:0014070	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	26
MONDO:0012190	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	38
MONDO:0019609	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1535
MONDO:0011236	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	927
MONDO:0014052	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1815
MONDO:0020485	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	672
MONDO:0010214	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	248
MONDO:0009033	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	227
MONDO:0007990	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0014101	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	241
MONDO:0020846	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	33
MONDO:0009916	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	590
MONDO:0030423	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	15
MONDO:0014271	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	85
MONDO:0015089	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	658
MONDO:0013404	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	201
MONDO:0011916	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	71
MONDO:0018101	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	255
MONDO:0008560	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	210
MONDO:0013552	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	25
MONDO:0010247	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	99
MONDO:0011376	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	691
MONDO:0020723	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	159
MONDO:0100089	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	195
MONDO:0032931	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	40
MONDO:0014289	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	151
MONDO:0012073	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	51
MONDO:0013599	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	431
MONDO:0008133	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	538
MONDO:0011060	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3740
MONDO:0013302	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	275
MONDO:0015159	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	160
MONDO:0018023	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	557
MONDO:0009239	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	937
MONDO:0020850	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	42
MONDO:0018332	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0014510	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0013521	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2297
MONDO:0017366	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2104
MONDO:0008742	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	405
MONDO:0010038	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	489
MONDO:0008045	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	157
MONDO:0014404	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	21
MONDO:0010457	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	48
MONDO:0009266	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	113
MONDO:0014118	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	405
MONDO:0060611	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	388
MONDO:0012866	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	202
MONDO:0018953	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	339
MONDO:0014948	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0011998	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	117
MONDO:0012561	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	246
MONDO:0012941	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	211
MONDO:0030070	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	288
MONDO:0014789	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	134
MONDO:0012991	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	48
MONDO:0019669	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	12
MONDO:0032728	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	29
MONDO:0018333	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0009815	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	324
MONDO:0019264	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	322
MONDO:0044206	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	299
MONDO:0007792	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	83
MONDO:0017723	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	131
MONDO:0014769	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	13
MONDO:0009929	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	433
MONDO:0014882	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	45
MONDO:0019332	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	134
MONDO:0014119	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	54
MONDO:0014208	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	362
MONDO:0014994	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0012750	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	101
MONDO:0012703	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	229
MONDO:0013351	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	76
MONDO:0032594	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	442
MONDO:0018130	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	41
MONDO:0060641	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	39
MONDO:0015006	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	358
MONDO:0100219	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	114
MONDO:0024519	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	243
MONDO:0033563	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	237
MONDO:0019012	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	753
MONDO:0011585	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	169
MONDO:0014342	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	411
MONDO:0007634	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	89
MONDO:0014804	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	799
MONDO:0012431	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	52
MONDO:0007266	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	549
MONDO:0009338	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	800
MONDO:0019677	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	121
MONDO:0020075	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	133
MONDO:0031439	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0012868	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	192
MONDO:0020831	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	27
MONDO:0012928	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	10
MONDO:0011674	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	921
MONDO:0011603	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1454
MONDO:0009511	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	210
MONDO:0020937	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	49
MONDO:0007551	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	112
MONDO:0009141	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	469
MONDO:0014803	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	29
MONDO:0054794	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	78
MONDO:0020852	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1308
MONDO:0011131	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	21
MONDO:0013990	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	26
MONDO:0009234	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	20
MONDO:0033572	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	158
MONDO:0014956	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0033556	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	145
MONDO:0009054	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0031061	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	179
MONDO:0030054	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	4
MONDO:0012909	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	104
MONDO:0032932	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0016460	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	27
MONDO:0020346	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0033566	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0008452	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	33
MONDO:0009232	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	615
MONDO:0012756	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
MONDO:0700002	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0001967	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	10
MONDO:0019131	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	62
MONDO:0012514	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	77
MONDO:0010668	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	54
MONDO:0008139	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	249
MONDO:0020469	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	28
MONDO:0008443	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	91
MONDO:0007225	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	336
MONDO:0008227	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	116
MONDO:0007112	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0010558	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	112
MONDO:0019880	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	12
MONDO:0012774	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	8
MONDO:0007735	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	17
MONDO:0008271	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	135
MONDO:0008365	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	44
MONDO:0030072	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0019339	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	196
MONDO:0010460	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	23
MONDO:0010125	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	215
MONDO:0012095	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	71
MONDO:0008712	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	53
MONDO:0008928	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	105
MONDO:0011340	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	36
MONDO:0030847	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	57
MONDO:0007421	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	58
MONDO:0015724	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	3
MONDO:0007916	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	506
MONDO:0012739	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	50
MONDO:0008925	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	423
MONDO:0019102	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	117
MONDO:0015350	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	74
MONDO:0009810	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	37
MONDO:0008023	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	141
MONDO:0013918	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0008245	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1258
MONDO:0007891	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	78
MONDO:0010095	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	81
MONDO:0017185	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	293
MONDO:0007683	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	136
MONDO:0007159	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	22
MONDO:0016490	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1378
MONDO:0013487	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	227
MONDO:0011853	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	198
MONDO:0009320	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	129
MONDO:0015729	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	44
MONDO:0008517	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	127
MONDO:0009312	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	11
MONDO:0020702	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	81
MONDO:0009042	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	103
MONDO:0007917	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	29
MONDO:0008388	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	923
MONDO:0010551	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	29
MONDO:0008467	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	40
MONDO:0011062	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0017184	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	302
MONDO:0011041	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	50
MONDO:0033615	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	154
MONDO:0008743	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	59
MONDO:0030869	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1541
MONDO:0011235	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	35
MONDO:0011621	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	146
MONDO:0016291	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	17
MONDO:0018443	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	17
MONDO:0007971	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
MONDO:0007766	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	6
MONDO:0010591	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	24
MONDO:0007702	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	93
MONDO:0007271	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	159
MONDO:0009974	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	124
MONDO:0015033	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	17
MONDO:0017583	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	45
MONDO:0016780	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0011500	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	152
MONDO:0008704	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1070
MONDO:0017857	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	252
MONDO:0017275	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	60
MONDO:0010999	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	261
MONDO:0015171	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	43
MONDO:0010661	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	17
MONDO:0009581	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0010426	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	594
MONDO:0008563	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	83
MONDO:0010748	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	232
MONDO:0007188	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	94
MONDO:0011059	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	33
MONDO:0034103	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	10
MONDO:0012254	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	120
MONDO:0010110	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	18
MONDO:0014160	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	323
MONDO:0016846	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
MONDO:0009228	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	67
MONDO:0009209	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	35
MONDO:0014067	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	29
MONDO:0009942	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	626
MONDO:0007120	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	359
MONDO:0018322	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	4
MONDO:0015516	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	120
MONDO:0010069	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	49
MONDO:0019424	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	18
MONDO:0009404	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	34
MONDO:0014127	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	61
MONDO:0018425	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	411
MONDO:0015774	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	20
MONDO:0017100	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	249
MONDO:0014366	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	966
MONDO:0007486	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	5
MONDO:0016514	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	60
MONDO:0011109	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	268
MONDO:0020470	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	66
MONDO:0007680	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	90
MONDO:0054730	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	1299
MONDO:0008343	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	124
MONDO:0010529	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	24
MONDO:0007131	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	201
MONDO:0007353	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	98
MONDO:0015606	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	191
MONDO:0017379	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	14
MONDO:0008158	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	344
MONDO:0009996	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	167
MONDO:0030074	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	90
MONDO:0010128	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	30
MONDO:0009786	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	22
MONDO:0015437	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	16
MONDO:0019912	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
MONDO:0015728	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	2
MONDO:0009507	http://purl.obolibrary.org/obo/mondo#otar	MONDO:OTAR	9
