cls	replCls	consCls
CHEBI:36684	CHEBI:17792
MONDO:0016317	"MONDO:0021081"
MONDO:0016320
MONDO:0016324	"MONDO:0005045"
MONDO:0016325		"MONDO:0002412"
MONDO:0016326		"MONDO:0002561"
MONDO:0016327		"MONDO:0004069"
MONDO:0016328		"MONDO:0017713"
MONDO:0016329		"MONDO:0005045"
MONDO:0016334		"MONDO:0019056"
MONDO:0016335		"MONDO:0004069"
MONDO:0016336		"MONDO:0017713"
MONDO:0016337		"MONDO:0002254"
MONDO:0016339	"MONDO:0005201"
MONDO:0016341		"MONDO:0002561"
MONDO:0016343		"MONDO:0004994"
MONDO:0016347	"MONDO:0007263"
MONDO:0016348
MONDO:0016352
MONDO:0016355
MONDO:0016361
MONDO:0016363	"MONDO:0006507"
MONDO:0016375
MONDO:0016388	"MONDO:0021054"
MONDO:0016389	"MONDO:0005062"
MONDO:0016397		"MONDO:0002561"
MONDO:0016398		"MONDO:0019053"
MONDO:0016399		"MONDO:0005066"
MONDO:0016400		"MONDO:0005066"
MONDO:0016401		"MONDO:0019243"
MONDO:0016402		"MONDO:0004069"
MONDO:0016403		"MONDO:0004069"
MONDO:0016404
MONDO:0016405		"MONDO:0019256"
MONDO:0016406
MONDO:0016409
MONDO:0016415	"MONDO:0000133"
MONDO:0016427	"MONDO:0005706"
MONDO:0016428
MONDO:0016434
MONDO:0016435		"MONDO:0016434"
MONDO:0016436		"MONDO:0016434"
MONDO:0016465	"MONDO:0009465"
MONDO:0016488		"MONDO:0017145"
MONDO:0016492		"MONDO:0017145"
MONDO:0016493
MONDO:0016494
MONDO:0016495
MONDO:0016507
MONDO:0016508
MONDO:0016513
MONDO:0016517	"MONDO:0005385"
MONDO:0016518
MONDO:0016519	"MONDO:0000136"
MONDO:0016520
MONDO:0016524
MONDO:0016536
MONDO:0016538	"MONDO:0011669"
MONDO:0016565
MONDO:0016569	"MONDO:0002013"
MONDO:0016578		"MONDO:0016387"
MONDO:0016579
MONDO:0016585	"MONDO:0005838"
MONDO:0016589
MONDO:0016590	"MONDO:0005220"
MONDO:0016592
MONDO:0016597	"MONDO:0013626"
MONDO:0016599
MONDO:0016606		"MONDO:0600009"
MONDO:0016606		"MONDO:0600010"
MONDO:0016606		"MONDO:0600011"
MONDO:0016623	"MONDO:0001639"
MONDO:0016626
MONDO:0016627	"MONDO:0002243"
MONDO:0016628		"MONDO:0002243"
MONDO:0016629		"MONDO:0002243"
MONDO:0016631
MONDO:0016632		"MONDO:0000831"
MONDO:0016633
MONDO:0016634
MONDO:0016635		"MONDO:0000831"
MONDO:0016636
MONDO:0016637
MONDO:0016640	"MONDO:0000845"
MONDO:0016645	"MONDO:0023370"
MONDO:0016647
MONDO:0016665		"MONDO:0018882"
MONDO:0016667
MONDO:0016678
MONDO:0016679	"MONDO:0021193"
MONDO:0016694	"MONDO:0006372"
MONDO:0016701
MONDO:0016704		"MONDO:0021042"
MONDO:0016708
MONDO:0016714	"MONDO:0005035"
MONDO:0016716	"MONDO:0003144"
MONDO:0016720	"MONDO:0002684"
MONDO:0016721
MONDO:0016725	"MONDO:0006369"
MONDO:0016726
MONDO:0016728	"MONDO:0006131"
MONDO:0016732	"MONDO:0005505"
MONDO:0016737	"MONDO:0005033"
MONDO:0016738
MONDO:0016741	"MONDO:0002718"
MONDO:0016744
MONDO:0016753	"MONDO:0002546"
MONDO:0016754	"MONDO:0001569"
MONDO:0016756
MONDO:0016766	"MONDO:0006572"
MONDO:0016767		"MONDO:0006572"
MONDO:0016768
MONDO:0016784		"MONDO:0006248"
MONDO:0016784		"MONDO:0018944"
MONDO:0016788		"HP:0003281"
MONDO:0016791		"MONDO:0016387"
MONDO:0016792		"MONDO:0016387"
MONDO:0016793		"MONDO:0016387"
MONDO:0016794
MONDO:0016795		"MONDO:0016387"
MONDO:0016797
MONDO:0016799		"MONDO:0016387"
MONDO:0016803
MONDO:0016804
MONDO:0016805
MONDO:0016808	"MONDO:0014943"
MONDO:0016813	"MONDO:0005846"
MONDO:0016815
MONDO:0016816
MONDO:0016849	"MONDO:0009726"
MONDO:0016886	"MONDO:0022762"
MONDO:0016891	"MONDO:0008013"
MONDO:0016895	"MONDO:0022754"
MONDO:0016896	"MONDO:0007800"
MONDO:0016899
MONDO:0016900	"MONDO:0022756"
MONDO:0016916	"MONDO:0011147"
MONDO:0016920	"MONDO:0022760"
MONDO:0016926	"MONDO:0000127"
MONDO:0016946	"MONDO:0016526"
MONDO:0016962	"MONDO:0022173"
MONDO:0016963	"MONDO:0022177"
MONDO:0016973	"MONDO:0002588"
MONDO:0016992	"MONDO:0024548"
MONDO:0016997		"MONDO:0019276"
MONDO:0016998
MONDO:0016999		"MONDO:0700064"
MONDO:0017000
MONDO:0017001
MONDO:0017002		"MONDO:0700064"
MONDO:0017005		"MONDO:0700064"
MONDO:0017006
MONDO:0017011
MONDO:0017016		"MONDO:0015925"
MONDO:0017017		"MONDO:0015925"
MONDO:0017020		"MONDO:0015925"
MONDO:0017021		"MONDO:0015925"
MONDO:0017022		"MONDO:0015925"
MONDO:0017023		"MONDO:0015925"
MONDO:0017024		"MONDO:0015925"
MONDO:0017027
MONDO:0017028		"MONDO:0015925"
MONDO:0017030
MONDO:0017031
MONDO:0017032		"MONDO:0015925"
MONDO:0017033		"MONDO:0015925"
MONDO:0017034
MONDO:0017035		"MONDO:0015925"
MONDO:0017036
MONDO:0017037		"MONDO:0015925"
MONDO:0017038		"MONDO:0015925"
MONDO:0017040
MONDO:0017049
MONDO:0017057
MONDO:0017059
MONDO:0017083
MONDO:0017085
MONDO:0017090
MONDO:0017099	"MONDO:0001347"
MONDO:0017104
MONDO:0017114
MONDO:0017115	"MONDO:0000110"
MONDO:0017118		"MONDO:0002254"
MONDO:0017119		"MONDO:0002254"
MONDO:0017120
MONDO:0017121		"MONDO:0002254"
MONDO:0017122
MONDO:0017125	"MONDO:0010261"
MONDO:0017127
MONDO:0017128
MONDO:0017129
MONDO:0017130
MONDO:0017131
MONDO:0017132	"MONDO:0007100"
MONDO:0017133		"MONDO:0000001"
MONDO:0017141		"MONDO:0002243"
MONDO:0017142
MONDO:0017143		"MONDO:0005047"
MONDO:0017144
MONDO:0017146
MONDO:0017150		"MONDO:0015924"
MONDO:0017151		"MONDO:0015924"
MONDO:0017152		"MONDO:0015924"
MONDO:0017153		"MONDO:0015924"
MONDO:0017154		"MONDO:0015924"
MONDO:0017155		"MONDO:0015924"
MONDO:0017156		"MONDO:0015924"
MONDO:0017158		"MONDO:0015924"
MONDO:0017159
MONDO:0017163		"MONDO:0003664"
MONDO:0017166
MONDO:0017173
MONDO:0017206	MONDO:0004351
MONDO:0017208	"MONDO:0006806"
MONDO:0017218
MONDO:0017234
MONDO:0017240
MONDO:0017241
MONDO:0017253	"MONDO:0006651"
MONDO:0017254	"MONDO:0001280"
MONDO:0017259		"MONDO:0006651"
MONDO:0017260		"MONDO:0006918"
MONDO:0017261		"MONDO:0017255"
MONDO:0017262
MONDO:0017263
MONDO:0017270
MONDO:0017271		"MONDO:0015947"
MONDO:0017272		"MONDO:0015947"
MONDO:0017273		"MONDO:0015947"
MONDO:0017274		"MONDO:0015947"
MONDO:0017274		"MONDO:0017270"
MONDO:0017288	"MONDO:0100216"
MONDO:0017293	"MONDO:0004114"
MONDO:0017302
MONDO:0017308	"MONDO:0012427"
MONDO:0017311		"MONDO:0005385"
MONDO:0017333		"MONDO:0019046"
MONDO:0017336		"MONDO:0100133"
MONDO:0017358	"MONDO:0000688"
MONDO:0017367	"MONDO:0008260"
MONDO:0017368		"MONDO:0005093"
MONDO:0017369		"MONDO:0019751"
MONDO:0017370		"MONDO:0019751"
MONDO:0017371	"MONDO:0005586"
MONDO:0017374	"MONDO:0011348"
MONDO:0017378		"MONDO:0000087"
MONDO:0017390		"MONDO:0002012"
MONDO:0017397
MONDO:0017412	"MONDO:0013363"
MONDO:0017414	"MONDO:0005073"
MONDO:0017420
MONDO:0017421
MONDO:0017422
MONDO:0017423
MONDO:0017428
MONDO:0017429
MONDO:0017430
MONDO:0017431
MONDO:0017432		"MONDO:0002254"
MONDO:0017433
MONDO:0017434		"MONDO:0002254"
MONDO:0017447
MONDO:0017448
MONDO:0017458		"MONDO:0011348"
MONDO:0017459		"MONDO:0011348"
MONDO:0017494		"MONDO:0017441"
MONDO:0017495		"MONDO:0017441"
MONDO:0017506
MONDO:0017507
MONDO:0017508
MONDO:0017539		"MONDO:0011348"
MONDO:0017540		"MONDO:0011348"
MONDO:0017541		"MONDO:0011348"
MONDO:0017542		"MONDO:0011348"
MONDO:0017581
MONDO:0017605	"MONDO:0003266"
MONDO:0017606	"MONDO:0005769"
MONDO:0017608	"MONDO:0006543"
MONDO:0017629
MONDO:0017631
MONDO:0017632	"MONDO:0024477"
MONDO:0017633
MONDO:0017635		"MONDO:0021095"
MONDO:0017637
MONDO:0017641		"MONDO:0005395"
MONDO:0017643		"MONDO:0005559"
MONDO:0017644	"MONDO:0005395"
MONDO:0017645	"MONDO:0005395"
MONDO:0017646		"MONDO:0005559"
MONDO:0017647		"MONDO:0007179"
MONDO:0017650	"MONDO:0005395"
MONDO:0017651
MONDO:0017652
MONDO:0017653
MONDO:0017654
MONDO:0017655
MONDO:0017656
MONDO:0017657
MONDO:0017660	"MONDO:0021095"
MONDO:0017661
MONDO:0017662		"MONDO:0005395"
MONDO:0017663		"MONDO:0005395"
MONDO:0017664	"MONDO:0017663"
MONDO:0017665
MONDO:0017667
MONDO:0017669
MONDO:0017670
MONDO:0017671
MONDO:0017673
MONDO:0017674
MONDO:0017676
MONDO:0017678
MONDO:0017679
MONDO:0017680
MONDO:0017681	"MONDO:0017851"
MONDO:0017693		"MONDO:0002412"
MONDO:0017702	"MONDO:0010613"
MONDO:0017707	"MONDO:0002525"
MONDO:0017709
MONDO:0017710
MONDO:0017717		"MONDO:0005066"
MONDO:0017718		"MONDO:0004069"
MONDO:0017742
MONDO:0017743
MONDO:0017744
MONDO:0017745
MONDO:0017751	"MONDO:0005942"
MONDO:0017753		"MONDO:0019233"
MONDO:0017753		"MONDO:0100277"
MONDO:0017756
MONDO:0017760
MONDO:0017777	"MONDO:0006941"
MONDO:0017796	"MONDO:0006079"
MONDO:0017797	"MONDO:0021192"
MONDO:0017820
MONDO:0017821	"MONDO:0003429"
MONDO:0017828
MONDO:0017841		"MONDO:0007179"
MONDO:0017848	"MONDO:0022174"
MONDO:0017854
MONDO:0017873	"MONDO:0005737"
MONDO:0017883	"MONDO:0003010"
MONDO:0017888	MONDO:0006260
MONDO:0017889	"MONDO:0003011"
MONDO:0017891
MONDO:0017897		"MONDO:0020573"
MONDO:0017898		"MONDO:0020573"
MONDO:0017899		"MONDO:0020573"
MONDO:0017908	"MONDO:0017658"
MONDO:0017911	"MONDO:0009151"
MONDO:0017912
MONDO:0017914
MONDO:0017915
MONDO:0017916
MONDO:0017922
MONDO:0017938	"MONDO:0010560"
MONDO:0017950
MONDO:0017952		"MONDO:0000001"
MONDO:0017954
MONDO:0017955
MONDO:0017956		"MONDO:0019751"
MONDO:0017957		"MONDO:0019751"
MONDO:0017959	"MONDO:0009726"
MONDO:0017960	"MONDO:0009726"
MONDO:0017961
MONDO:0017962
MONDO:0017963
MONDO:0017964
MONDO:0017965		"MONDO:0002254"
MONDO:0017966
MONDO:0017969
MONDO:0017970		"MONDO:0017969"
MONDO:0017971		"MONDO:0017969"
MONDO:0017974
MONDO:0017976		"MONDO:0001967"
MONDO:0017976		"MONDO:0002145"
MONDO:0017977		"MONDO:0001967"
MONDO:0017977		"MONDO:0002145"
MONDO:0017978		"MONDO:0001967"
MONDO:0017978		"MONDO:0002145"
MONDO:0017982	"MONDO:0009356"
MONDO:0017984		"MONDO:0010929"
MONDO:0017996		"MONDO:0009485"
MONDO:0018012	"MONDO:0005526"
MONDO:0018032
MONDO:0018033
MONDO:0018035		"MONDO:0002254"
MONDO:0018036		"MONDO:0003778"
MONDO:0018038
MONDO:0018040		"MONDO:0003947"
MONDO:0018041
MONDO:0018042		"MONDO:0021094"
MONDO:0018049	"MONDO:0005055"
MONDO:0018052	"MONDO:0008572"
MONDO:0018057	"MONDO:0005988"
MONDO:0018073	MONDO:0005459
MONDO:0018074	"MONDO:0001444"
MONDO:0018080	"MONDO:0005040"
MONDO:0018099	"MONDO:0005116"
MONDO:0018104		"MONDO:0010201"
MONDO:0018107		"MONDO:0017381"
MONDO:0018110		"MONDO:0005108"
MONDO:0018112
MONDO:0018113
MONDO:0018114
MONDO:0018118		"MONDO:0002525"
MONDO:0018119		"MONDO:0002525"
MONDO:0018120		"MONDO:0002525"
MONDO:0018132		"MONDO:0018276"
MONDO:0018138		"MONDO:0008671"
MONDO:0018138		"MONDO:0011749"
MONDO:0018139	"MONDO:0006606"
MONDO:0018140	"MONDO:0006687"
MONDO:0018144
MONDO:0018157		"MONDO:0004069"
MONDO:0018176	"MONDO:0000087"
MONDO:0018179	"MONDO:0001881"
MONDO:0018185
MONDO:0018186		"MONDO:0700091"
MONDO:0018187
MONDO:0018188
MONDO:0018191
MONDO:0018194	"MONDO:0003125"
MONDO:0018195	"MONDO:0002873"
MONDO:0018196	"MONDO:0010108"
MONDO:0018200
MONDO:0018219	MONDO:0005674
MONDO:0018220	MONDO:0002413
MONDO:0018222
MONDO:0018231		"MONDO:0018230"
MONDO:0018232		"MONDO:0018230"
MONDO:0018235
MONDO:0018236
MONDO:0018238	"MONDO:0005381"
MONDO:0018239
MONDO:0018241
MONDO:0018246
MONDO:0018251		"MONDO:0002412"
MONDO:0018262
MONDO:0018265
MONDO:0018272	"MONDO:0003795"
MONDO:0018275	"MONDO:0018274"
MONDO:0018277
MONDO:0018279	"MONDO:1040033"
MONDO:0018283
MONDO:0018284		"MONDO:0015286"
MONDO:0018285
MONDO:0018286
MONDO:0018287
MONDO:0018288		"MONDO:0015286"
MONDO:0018289		"MONDO:0015286"
MONDO:0018290
MONDO:0018291		"MONDO:0015286"
MONDO:0018292
MONDO:0018293		"MONDO:0015286"
MONDO:0018294
MONDO:0018295
MONDO:0018296		"MONDO:0015286"
MONDO:0018297	"MONDO:0014176"
MONDO:0018299
MONDO:0018300	"MONDO:0016525"
MONDO:0018303	"MONDO:0000476"
MONDO:0018313	"MONDO:0006486"
MONDO:0018318
MONDO:0018329
MONDO:0018331	"MONDO:0044807"
MONDO:0018335	"MONDO:0021660"
MONDO:0018336		"MONDO:0008394"
MONDO:0018337
MONDO:0018340
MONDO:0018344
MONDO:0018345		"MONDO:0044200"
MONDO:0018345		"MONDO:0044201"
MONDO:0018347	"MONDO:0010656"
MONDO:0018348	"MONDO:0014389"
MONDO:0018350	"MONDO:0001325"
MONDO:0018351	"MONDO:0002653"
MONDO:0018366	"MONDO:0005601"
MONDO:0018367	"MONDO:0006045"
MONDO:0018372	"MONDO:0005380"
MONDO:0018377
MONDO:0018384
MONDO:0018385
MONDO:0018386
MONDO:0018387
MONDO:0018388
MONDO:0018389		"MONDO:0005372"
MONDO:0018390		"MONDO:0005372"
MONDO:0018391		"MONDO:0005372"
MONDO:0018392		"MONDO:0005372"
MONDO:0018393
MONDO:0018395		"MONDO:0005372"
MONDO:0018396
MONDO:0018397
MONDO:0018398		"MONDO:0021124"
MONDO:0018399	"MONDO:0018398"
MONDO:0018400
MONDO:0018401
MONDO:0018402		"MONDO:0021124"
MONDO:0018403		"MONDO:0021124"
MONDO:0018404	"MONDO:0005372"
MONDO:0018405
MONDO:0018406
MONDO:0018407		"MONDO:0005372"
MONDO:0018409
MONDO:0018410	"MONDO:0021124"
MONDO:0018411
MONDO:0018412
MONDO:0018413
MONDO:0018414		"MONDO:0021124"
MONDO:0018415	"MONDO:0005802"
MONDO:0018427	"MONDO:0006210"
MONDO:0018441	"MONDO:0005789"
MONDO:0018444		"MONDO:0021124"
MONDO:0018451
MONDO:0018452	"MONDO:0013626"
MONDO:0018454
MONDO:0018455
MONDO:0018457
MONDO:0018466	"MONDO:0008199"
MONDO:0018478	"MONDO:0002474"
MONDO:0018482	"MONDO:0006230"
MONDO:0018488
MONDO:0018496
MONDO:0018497	"MONDO:0001292"
MONDO:0018501	"MONDO:0004950"
MONDO:0018505	"MONDO:0004251"
MONDO:0018508	"MONDO:0005522"
MONDO:0018512	"MONDO:0024479"
MONDO:0018514	"MONDO:0024476"
MONDO:0018517	"MONDO:0007108"
MONDO:0018518	"MONDO:0002735"
MONDO:0018519	"MONDO:0004132"
MONDO:0018520
MONDO:0018522	"MONDO:0006346"
MONDO:0018524	"MONDO:0004285"
MONDO:0018526	"MONDO:0003630"
MONDO:0018527	"MONDO:0006479"
MONDO:0018529
MONDO:0018530
MONDO:0018532
MONDO:0018538
MONDO:0018539
MONDO:0018545
MONDO:0018549		"MONDO:0016106"
MONDO:0018550
MONDO:0018557	"MONDO:0001292"
MONDO:0018558		"MONDO:0002254"
MONDO:0018560
MONDO:0018562
MONDO:0018568	"MONDO:0054559"
MONDO:0018574
MONDO:0018575
MONDO:0018578	"MONDO:0000044"
MONDO:0018579
MONDO:0018580
MONDO:0018584	"MONDO:0005919"
MONDO:0018598		"MONDO:0019609"
MONDO:0018609		"MONDO:0020249"
MONDO:0018618		"MONDO:0017969"
MONDO:0018619	"MONDO:0005803"
MONDO:0018622	"MONDO:0005563"
MONDO:0018627		"MONDO:0020529"
MONDO:0018641	"MONDO:0100245"
MONDO:0018649		"HP:0100704"
MONDO:0018650	"MONDO:0014225"
MONDO:0018651
MONDO:0018652
MONDO:0018665		"MONDO:0010491"
MONDO:0018691	"MONDO:0006335"
MONDO:0018693	"MONDO:0006825"
MONDO:0018699
MONDO:0018700
MONDO:0018701
MONDO:0018704	"MONDO:0005631"
MONDO:0018706	"MONDO:0054741"
MONDO:0018707	"MONDO:0005006"
MONDO:0018718		"MONDO:0024296"
MONDO:0018719		"MONDO:0016231"
MONDO:0018720
MONDO:0018721
MONDO:0018722
MONDO:0018723
MONDO:0018726	"MONDO:0003832"
MONDO:0018727		"MONDO:0003778"
MONDO:0018728	"MONDO:0016231"
MONDO:0018729		"MONDO:0024296"
MONDO:0018730
MONDO:0018731
MONDO:0018732	MONDO:0002571
MONDO:0018743
MONDO:0018745
MONDO:0018750	"MONDO:0010480"
MONDO:0018753
MONDO:0018758
MONDO:0018771
MONDO:0018775
MONDO:0018779
MONDO:0018782	"MONDO:0700264"
MONDO:0018785	"MONDO:0004187"
MONDO:0018786	"MONDO:0032814"
MONDO:0018787		"MONDO:0005385"
MONDO:0018788
MONDO:0018789		"MONDO:0018788"
MONDO:0018790		"MONDO:0018788"
MONDO:0018791
MONDO:0018792		"MONDO:0016820"
MONDO:0018796
MONDO:0018797		"MONDO:0005453"
MONDO:0018798
MONDO:0018799	"MONDO:0000001"
MONDO:0018802	MONDO:0014884
MONDO:0018803	MONDO:0014381
MONDO:0018812	"MONDO:0044300"
MONDO:0018817	MONDO:0014977
MONDO:0018819	"MONDO:0009526"
MONDO:0018831
MONDO:0018833
MONDO:0018834	"MONDO:0014877"
MONDO:0018836	"MONDO:0006614"
MONDO:0018859	"MONDO:0009723"
MONDO:0018862	"MONDO:0005692"
MONDO:0018863	"MONDO:0005825"
MONDO:0018867	"MONDO:0009563"
MONDO:0018880
MONDO:0018886	"MONDO:0005828"
MONDO:0018887	"MONDO:0005282"
MONDO:0018888	"MONDO:0000733"
MONDO:0018909	"MONDO:0005823"
MONDO:0018915	"MONDO:0006913"
MONDO:0018916
MONDO:0018917	"MONDO:0007947"
MONDO:0018928	"MONDO:0005154"
MONDO:0018934	"MONDO:0001586"
MONDO:0018966	"MONDO:0000050"
MONDO:0018970	"MONDO:0006558"
MONDO:0018972		"MedDRA:10017758"
MONDO:0018985	"MONDO:0005991"
MONDO:0018986	"MONDO:0005058"
MONDO:0018990	"MONDO:0005933"
MONDO:0019001	"MONDO:0011841"
MONDO:0019014	"MONDO:0100296"
MONDO:0019021	"MONDO:0006906"
MONDO:0019030	"MONDO:0005629"
MONDO:0019038
MONDO:0019039
MONDO:0019041	"MONDO:0005070"
MONDO:0019043	"MONDO:0005093"
MONDO:0019044
MONDO:0019045	"MONDO:0003406"
MONDO:0019047	"MONDO:0005365"
MONDO:0019048	"MONDO:0005385"
MONDO:0019049	"MONDO:0003441"
MONDO:0019051	"MONDO:0002561"
MONDO:0019055	"MONDO:0004069"
MONDO:0019057	"MONDO:0001713"
MONDO:0019058		"MONDO:0005071"
MONDO:0019059	"MONDO:0021095"
MONDO:0019061
MONDO:0019062	"MONDO:0005550"
MONDO:0019063
MONDO:0019066		"MONDO:0002254"
MONDO:0019069	"MONDO:0002728"
MONDO:0019070	"MONDO:0005060"
MONDO:0019081	"MONDO:0008757"
MONDO:0019089	"MONDO:0006502"
MONDO:0019090	"MONDO:0006851"
MONDO:0019096	"MONDO:0005149"
MONDO:0019097
MONDO:0019099	"MONDO:0006424"
MONDO:0019106	"MONDO:0006183"
MONDO:0019110	"MONDO:0020676"
MONDO:0019116		"MONDO:0015077"
MONDO:0019116		"MONDO:0021072"
MONDO:0019117
MONDO:0019126
MONDO:0019135	"MONDO:0005894"
MONDO:0019138
MONDO:0019150
MONDO:0019163	"MONDO:0009925"
MONDO:0019166	"MONDO:0005974"
MONDO:0019174		"MONDO:0100259"
MONDO:0019176
MONDO:0019183		"MONDO:0006999"
MONDO:0019184	"MONDO:0005645"
MONDO:0019185	"MONDO:0005212"
MONDO:0019206	"MONDO:0008562"
MONDO:0019213
MONDO:0019217	"MONDO:0004739"
MONDO:0019221	"MONDO:0000456"
MONDO:0019224	"MONDO:0000698"
MONDO:0019227
MONDO:0019244	"MONDO:0002412"
MONDO:0019247	"MONDO:0001807"
MONDO:0019252
MONDO:0019271
MONDO:0019273	"MONDO:0006602"
MONDO:0019274
MONDO:0019275
MONDO:0019277
MONDO:0019279	"MONDO:0004907"
MONDO:0019281
MONDO:0019282		"MONDO:0019278"
MONDO:0019285		"MONDO:0019283"
MONDO:0019286
MONDO:0019291	"MONDO:0021154"
MONDO:0019292
MONDO:0019295		"MONDO:0021154"
MONDO:0019298	"MONDO:0005492"
MONDO:0019299		"MONDO:0005093"
MONDO:0019300
MONDO:0019301		"MONDO:0005066"
MONDO:0019302	"MONDO:0010674"
MONDO:0019304
MONDO:0019305		"MONDO:0005046"
MONDO:0019331	"MONDO:0000827"
MONDO:0019341	"MONDO:0001734"
MONDO:0019343	"MONDO:0005854"
MONDO:0019348		"MONDO:0020341"
MONDO:0019352	"MONDO:0005968"
MONDO:0019361	"MONDO:0005677"
MONDO:0019363	"MONDO:0000330"
MONDO:0019379	"MONDO:0005969"
MONDO:0019381	"MONDO:0005736"
MONDO:0019382	"MONDO:0005708"
MONDO:0019389
MONDO:0019400	"MONDO:0003669"
MONDO:0019410		"MONDO:0018298"
MONDO:0019425	"MONDO:0010574"
MONDO:0019442	"MONDO:0005715"
MONDO:0019459	"MONDO:0006861"
MONDO:0019477	"MONDO:0004977"
MONDO:0019481	"MONDO:0005764"
MONDO:0019482	"MONDO:0004380"
MONDO:0019486	"MONDO:0100566"
MONDO:0019491	"MONDO:0001071"
MONDO:0019492	"MONDO:0007608"
MONDO:0019495	"MONDO:0005744"
MONDO:0019505
MONDO:0019510	"MONDO:0020726"
MONDO:0019511	"MONDO:0008073"
MONDO:0019513
MONDO:0019515	"MONDO:0001627"
MONDO:0019519	"MONDO:0005093"
MONDO:0019520
MONDO:0019523	"MONDO:0000171"
MONDO:0019539	"MONDO:0006952"
MONDO:0019541
MONDO:0019546
MONDO:0019564	"MONDO:0005100"
MONDO:0019566	"MONDO:0007864"
MONDO:0019589		"MONDO:0005365"
MONDO:0019590
MONDO:0019592	"MONDO:0002145"
MONDO:0019593
MONDO:0019594		"MONDO:0017969"
MONDO:0019595		"MONDO:0017969"
MONDO:0019596		"MONDO:0017969"
MONDO:0019597
MONDO:0019598	"MONDO:0010383"
MONDO:0019599
MONDO:0019601		"MONDO:0005244"
MONDO:0019602
MONDO:0019608
MONDO:0019616	"MONDO:0002999"
MONDO:0019619
MONDO:0019657		"MONDO:0019006"
MONDO:0019658		"MONDO:0019006"
MONDO:0019663	"MONDO:0013127"
MONDO:0019664	"MONDO:0013127"
MONDO:0019683	"MONDO:0021651"
MONDO:0019684	"MONDO:0005381"
MONDO:0019686	"MONDO:0022800"
MONDO:0019687	"MONDO:0800087"
MONDO:0019688
MONDO:0019689
MONDO:0019692
MONDO:0019693
MONDO:0019697
MONDO:0019699
MONDO:0019700	"MONDO:0800086"
MONDO:0019703	"MONDO:0800084"
MONDO:0019704		"MONDO:0018230"
MONDO:0019705		"MONDO:0018230"
MONDO:0019706	"MONDO:0800088"
MONDO:0019708	"MONDO:0800089"
MONDO:0019709
MONDO:0019710	"MONDO:0800085"
MONDO:0019711
MONDO:0019712
MONDO:0019714
MONDO:0019715	"MONDO:0800095"
MONDO:0019717		"MONDO:0019040"
MONDO:0019718
MONDO:0019720
MONDO:0019721		"MONDO:0019356"
MONDO:0019723
MONDO:0019724
MONDO:0019743
MONDO:0019744
MONDO:0019747		"MONDO:0005570"
MONDO:0019748
MONDO:0019749	"MONDO:0021163"
MONDO:0019750	"MONDO:0005240"
MONDO:0019758
MONDO:0019765		"HP:0100657"
MONDO:0019774		"MONDO:0010519"
MONDO:0019775	"MONDO:0010663"
MONDO:0019776
MONDO:0019777	"MONDO:0010663"
MONDO:0019778	"MONDO:0010663"
MONDO:0019779		"MONDO:0010663"
MONDO:0019785	"MONDO:0013256"
MONDO:0019798		"MONDO:0002520"
MONDO:0019800
MONDO:0019812	"MONDO:0007001"
MONDO:0019816
MONDO:0019822
MONDO:0019826
MONDO:0019827		"MONDO:0018762"
MONDO:0019831
MONDO:0019833		"MONDO:0015127"
MONDO:0019834		"MONDO:0015127"
MONDO:0019837
MONDO:0019841		"MONDO:0015127"
MONDO:0019842	"MONDO:0006908"
MONDO:0019843		"MONDO:0015127"
MONDO:0019844
MONDO:0019847		"MONDO:0010264"
MONDO:0019850	"MONDO:0000088"
MONDO:0019853
MONDO:0019856		"MONDO:0016409"
MONDO:0019859		"MONDO:0003240"
MONDO:0019863	"MONDO:0011812"
MONDO:0019894		"MONDO:0016889"
MONDO:0019899		"MONDO:0016843"
MONDO:0019936
MONDO:0019937
MONDO:0019946	"MONDO:0009009"
MONDO:0019958	"MONDO:0005048"
MONDO:0019961	"MONDO:0006976"
MONDO:0019965	"MONDO:0000646"
MONDO:0019966	"MONDO:0005979"
MONDO:0019968	"MONDO:0004241"
MONDO:0019974	"MONDO:0001945"
MONDO:0019987
MONDO:0019996	"MONDO:0005267"
MONDO:0019997	"MONDO:0000001"
MONDO:0019998
MONDO:0019999
MONDO:0020000	"MONDO:0005087"
MONDO:0020002	"MONDO:0000001"
MONDO:0020003	"MONDO:0000001"
MONDO:0020004	"MONDO:0005328"
MONDO:0020005	"MONDO:0005151"
MONDO:0020006	"MONDO:0005570"
MONDO:0020008	"MONDO:0005046"
MONDO:0020009	"MONDO:0005071"
MONDO:0020011	"MONDO:0021146"
MONDO:0020012		"MONDO:0000001"
MONDO:0020013
MONDO:0020014
MONDO:0020015	"MONDO:0004995"
MONDO:0020016
MONDO:0020017	"MONDO:0024623"
MONDO:0020018
MONDO:0020019
MONDO:0020020
MONDO:0020021		"MONDO:0100293"
MONDO:0020021		"MONDO:0100298"
MONDO:0020023
MONDO:0020024	"MONDO:0005047"
MONDO:0020025	"MONDO:0005372"
MONDO:0020026	"MONDO:0021124"
MONDO:0020027	"MONDO:0005271"
MONDO:0020028	"MONDO:0000771"
MONDO:0020029	"MONDO:0005267"
MONDO:0020030	"MONDO:0005240"
MONDO:0020031	"MONDO:0005070"
MONDO:0020032	"MONDO:0021066"
MONDO:0020033	"MONDO:0021223"
MONDO:0020034	"MONDO:0020641"
MONDO:0020035
