cls	xref
MONDO:0005206	"EFO:0002890"
MONDO:0005206	"NCIT:C9384"
MONDO:0005206	"DOID:4451"
MONDO:0008387	"SCTID:723499000"
MONDO:0008387	"MESH:C535684"
MONDO:0008387	"OMIM:180550"
MONDO:0008387	"UMLS:C1867155"
MONDO:0008387	"GARD:9696"
MONDO:0008387	"DOID:0111548"
MONDO:0008387	"Orphanet:91481"
MONDO:0035862	"GARD:22440"
MONDO:0035862	"Orphanet:611314"
MONDO:0014016	"DOID:0110801"
MONDO:0014016	"OMIM:615031"
MONDO:0014016	"UMLS:C3542549"
MONDO:0014016	"Orphanet:320385"
MONDO:0014016	"GARD:13568"
MONDO:0003293	"DOID:5136"
MONDO:0003293	"NCIT:C5660"
MONDO:0003293	"UMLS:C1334447"
MONDO:0003293	"SCTID:707374005"
MONDO:0958266	"Orphanet:648681"
MONDO:1010463	"OMIA:000655-9685"
MONDO:0042911	"MESH:C535835"
MONDO:0042911	"UMLS:C2931036"
MONDO:0032693	"OMIM:618349"
MONDO:0032693	"GARD:16345"
MONDO:0006647	"UMLS:C0751843"
MONDO:0006647	"MESH:D020243"
MONDO:0006647	"DOID:3528"
MONDO:0006647	"EFO:1000807"
MONDO:0013257	"OMIM:613407"
MONDO:0015112	"Orphanet:101937"
MONDO:0015112	"GARD:19787"
MONDO:0014203	"OMIM:615482"
MONDO:0014203	"DOID:0110615"
MONDO:0014203	"GARD:15972"
MONDO:0014203	"UMLS:C3809641"
MONDO:0010073	"SCTID:719202006"
MONDO:0010073	"MESH:C564796"
MONDO:0010073	"Orphanet:163665"
MONDO:0010073	"DOID:0112292"
MONDO:0010073	"OMIM:271620"
MONDO:0010073	"UMLS:C1849053"
MONDO:0010073	"GARD:16995"
MONDO:0017181	"HP:0012459"
MONDO:0017181	"MESH:D051270"
MONDO:0017181	"Orphanet:276429"
MONDO:0017181	"ICD9:339.81"
MONDO:0017181	"GARD:10796"
MONDO:0017181	"SCTID:122711000119109"
MONDO:0060490	"GARD:17985"
MONDO:0060490	"OMIM:617481"
MONDO:0060490	"Orphanet:544469"
MONDO:0060490	"UMLS:C4479566"
MONDO:0016798	"MESH:C579922"
MONDO:0016798	"Orphanet:254818"
MONDO:0016798	"GARD:20759"
MONDO:0016798	"UMLS:C3683791"
MONDO:0007251	"DOID:0050463"
MONDO:0007251	"ICD9:733.29"
MONDO:0007251	"UMLS:C1861922"
MONDO:0007251	"SCTID:74928006"
MONDO:0007251	"OMIM:114290"
MONDO:0007251	"NORD:884"
MONDO:0007251	"GARD:10027"
MONDO:0007251	"Orphanet:140"
MONDO:0007251	"MESH:D055036"
MONDO:0007251	"NCIT:C84609"
MONDO:0032880	"DOID:0080715"
MONDO:0032880	"OMIM:618721"
MONDO:0015470	"GARD:2905"
MONDO:0015470	"Orphanet:154"
MONDO:0011475	"MESH:C535421"
MONDO:0011475	"DOID:0110190"
MONDO:0011475	"Orphanet:99956"
MONDO:0011475	"SCTID:715800000"
MONDO:0011475	"UMLS:C1858278"
MONDO:0011475	"OMIM:604563"
MONDO:0011475	"GARD:9200"
MONDO:0014698	"GARD:17804"
MONDO:0014698	"OMIM:616577"
MONDO:0014698	"UMLS:C4225276"
MONDO:0014698	"Orphanet:457351"
MONDO:0020658	"DOID:6845"
MONDO:0013675	"OMIM:614299"
MONDO:0013675	"UMLS:C3280378"
MONDO:0013675	"GARD:17662"
MONDO:0013675	"Orphanet:401874"
MONDO:0013675	"DOID:0080134"
MONDO:0012421	"GARD:22620"
MONDO:0012421	"UMLS:C1857809"
MONDO:0012421	"OMIM:610154"
MONDO:0012421	"DOID:0110501"
MONDO:0012421	"MESH:C565716"
MONDO:0001394	"ICD9:207.1"
MONDO:0001394	"DOID:11868"
MONDO:0100186	"SCTID:23447005"
MONDO:0100186	"GARD:2844"
MONDO:0100186	"NCIT:C141442"
MONDO:0100186	"OMIM:233910"
MONDO:0100186	"DOID:0112225"
MONDO:0100186	"Orphanet:2102"
MONDO:0044221	"OMIM:111150"
MONDO:0044309	"GARD:16227"
MONDO:0044309	"DOID:0111893"
MONDO:0044309	"UMLS:C4479424"
MONDO:0044309	"OMIM:617408"
MONDO:0002750	"DOID:3710"
MONDO:0002750	"UMLS:C1511193"
MONDO:0002750	"NCIT:C39837"
MONDO:0035454	"Orphanet:567502"
MONDO:0035454	"GARD:22284"
MONDO:0031047	"OMIM:620022"
MONDO:0018044	"Orphanet:33208"
MONDO:0018044	"NCIT:C116343"
MONDO:0018044	"icd11.foundation:631826564"
MONDO:0018044	"MESH:D020177"
MONDO:0018044	"GARD:8737"
MONDO:0018044	"SCTID:3731000119107"
MONDO:0018044	"UMLS:C0751757"
MONDO:0012527	"DOID:0110249"
MONDO:0012527	"MESH:C535344"
MONDO:0012527	"OMIM:610623"
MONDO:0007134	"SCTID:720747002"
MONDO:0007134	"GARD:4083"
MONDO:0007134	"Orphanet:1487"
MONDO:0007134	"MESH:C537766"
MONDO:0007134	"UMLS:C1862841"
MONDO:0007134	"OMIM:106995"
MONDO:0010463	"UMLS:C3275476"
MONDO:0010463	"OMIM:300863"
MONDO:0010463	"DOID:0112106"
MONDO:0010463	"GARD:17007"
MONDO:0010463	"SCTID:719837003"
MONDO:0010463	"Orphanet:163966"
MONDO:0013862	"OMIM:614699"
MONDO:0013862	"NANDO:2200801"
MONDO:0013862	"UMLS:C3542922"
MONDO:0013862	"GARD:15836"
MONDO:0013862	"DOID:0081150"
MONDO:0016052	"MedDRA:10003747"
MONDO:0016052	"GARD:20336"
MONDO:0016052	"SCTID:231536004"
MONDO:0016052	"Orphanet:199627"
MONDO:0016052	"DOID:0060042"
MONDO:0016052	"ICD9:299.80"
MONDO:0019569	"NCIT:C135725"
MONDO:0019569	"UMLS:C0751039"
MONDO:0019569	"GARD:1415"
MONDO:0019569	"DOID:0080907"
MONDO:0019569	"Orphanet:90321"
MONDO:0019569	"OMIM:216400"
MONDO:0017285	"GARD:4273"
MONDO:0017285	"MESH:C536650"
MONDO:0017285	"Orphanet:2842"
MONDO:0017285	"MedDRA:10067287"
MONDO:0017285	"SCTID:312005008"
MONDO:0017285	"UMLS:C1868854"
MONDO:0017285	"NCIT:C99010"
MONDO:0017285	"HP:0100600"
MONDO:0010569	"UMLS:C1839909"
MONDO:0010569	"Orphanet:1497"
MONDO:0010569	"OMIM:304100"
MONDO:0010569	"MESH:C564115"
MONDO:0010569	"GARD:12526"
MONDO:0008166	"UMLS:C1833689"
MONDO:0008166	"MESH:C563479"
MONDO:0008166	"OMIM:166910"
MONDO:0018231	"GARD:21568"
MONDO:0018231	"Orphanet:364531"
MONDO:0005352	"ICD9:312.9"
MONDO:0005352	"NCIT:C89329"
MONDO:0005352	"SCTID:430909002"
MONDO:0005352	"ICD9:312.89"
MONDO:0005352	"MESH:D019955"
MONDO:0005352	"DOID:12995"
MONDO:0005352	"EFO:0004216"
MONDO:0014290	"SCTID:732264002"
MONDO:0014290	"UMLS:C4517377"
MONDO:0014290	"OMIM:615643"
MONDO:0014290	"GARD:12571"
MONDO:0014290	"Orphanet:397725"
MONDO:0014290	"DOID:0110740"
MONDO:0010346	"OMIM:300504"
MONDO:0100210	"OMIMPS:245590"
MONDO:0020411	"GARD:19633"
MONDO:0020411	"Orphanet:99071"
MONDO:1010521	"OMIA:002288-9913"
MONDO:0019884	"MESH:C538087"
MONDO:0019884	"SCTID:718689000"
MONDO:0019884	"Orphanet:96102"
MONDO:0019884	"NORD:934"
MONDO:0019884	"GARD:19317"
MONDO:0021079	"NCIT:C6283"
MONDO:0022025	"MESH:C537083"
MONDO:0022025	"GARD:954"
MONDO:0022025	"UMLS:C2931419"
MONDO:0018687	"UMLS:C4082951"
MONDO:0018687	"ICD9:335.21"
MONDO:0018687	"DOID:318"
MONDO:0018687	"icd11.foundation:1282359533"
MONDO:0018687	"SCTID:88923002"
MONDO:0018687	"GARD:21891"
MONDO:0018687	"NCIT:C85027"
MONDO:0018687	"Orphanet:454706"
MONDO:0018687	"MESH:D009134"
MONDO:0009568	"Orphanet:101001"
MONDO:0009568	"SCTID:764734003"
MONDO:0009568	"DOID:0060245"
MONDO:0009568	"MESH:C565409"
MONDO:0009568	"UMLS:C1855346"
MONDO:0009568	"OMIM:248900"
MONDO:0009568	"GARD:16939"
MONDO:0033683	"GARD:22071"
MONDO:0033683	"Orphanet:508542"
MONDO:0016273	"Orphanet:213751"
MONDO:0016273	"GARD:20485"
MONDO:0006754	"DOID:13185"
MONDO:0006754	"UMLS:C0917875"
MONDO:0006754	"MESH:D045723"
MONDO:0010756	"UMLS:C1839113"
MONDO:0010756	"OMIM:314560"
MONDO:0010756	"MESH:C564041"
MONDO:0004340	"DOID:7716"
MONDO:0004340	"UMLS:C1301048"
MONDO:0004340	"NCIT:C6879"
MONDO:0002197	"DOID:2075"
MONDO:0002197	"NCIT:C40301"
MONDO:0002197	"UMLS:C1510791"
MONDO:0003143	"SCTID:254788004"
MONDO:0003143	"UMLS:C0002985"
MONDO:0003143	"NCIT:C2874"
MONDO:0003143	"NCIT:C4488"
MONDO:0003143	"MESH:D000794"
MONDO:0003143	"CSP:2007-0683"
MONDO:0003143	"DOID:479"
MONDO:0858959	"DOID:0081305"
MONDO:0015301	"GARD:132"
MONDO:0015301	"ICD10EXP:L99.0*"
MONDO:0015301	"ICD10EXP:E85.4+"
MONDO:0015301	"SCTID:282834007"
MONDO:0015301	"Orphanet:137807"
MONDO:0015301	"MedDRA:10011659"
MONDO:0015301	"UMLS:C0268397"
MONDO:0015301	"DOID:0050639"
MONDO:0015301	"MESH:C562642"
MONDO:1010137	"OMIA:001183"
MONDO:0017501	"ICD10CM:Q72.23"
MONDO:0017501	"Orphanet:295099"
MONDO:0002342	"ICD10CM:M94.2"
MONDO:0002342	"ICD9:733.92"
MONDO:0002342	"DOID:2557"
MONDO:0002342	"SCTID:63198006"
MONDO:0002342	"UMLS:C0085700"
MONDO:0100431	"UMLS:C0338480"
MONDO:0100431	"DOID:12783"
MONDO:0100431	"MESH:D020326"
MONDO:0100431	"SCTID:56097005"
MONDO:0100431	"NCIT:C117004"
MONDO:0017675	"Orphanet:307967"
MONDO:0017675	"SCTID:402773000"
MONDO:0017675	"DOID:0060361"
MONDO:0017675	"UMLS:C4024851"
MONDO:0017675	"GARD:21297"
MONDO:0043075	"GARD:349"
MONDO:0043075	"MESH:C537386"
MONDO:0043075	"UMLS:C2931479"
MONDO:1010066	"OMIA:000645"
MONDO:0013107	"UMLS:C2751599"
MONDO:0013107	"MESH:C567796"
MONDO:0013107	"DOID:0110103"
MONDO:0013107	"OMIM:613064"
MONDO:0014665	"DOID:0110178"
MONDO:0014665	"UMLS:C5569050"
MONDO:0014665	"OMIM:616491"
MONDO:0014665	"GARD:17777"
MONDO:0014665	"Orphanet:447964"
MONDO:0000707	"ICD9:558"
MONDO:0000707	"SCTID:51290000"
MONDO:0000707	"UMLS:C0267532"
MONDO:0000707	"ICD9:558.9"
MONDO:0000707	"DOID:0060187"
MONDO:0012391	"Orphanet:1947"
MONDO:0012391	"ICD10CM:G40.3"
MONDO:0012391	"Orphanet:530298"
MONDO:0012391	"OMIM:610003"
MONDO:0012391	"DOID:0110724"
MONDO:0012391	"GARD:4010"
MONDO:0958127	"Orphanet:658602"
MONDO:0016742	"GARD:20736"
MONDO:0016742	"Orphanet:252021"
MONDO:0016742	"UMLS:C1334785"
MONDO:0016742	"NCIT:C7016"
MONDO:1010324	"OMIA:000649"
MONDO:0001583	"DOID:12785"
MONDO:0001583	"SCTID:49455004"
MONDO:0001583	"ICD9:357.2"
MONDO:0001583	"UMLS:C0271680"
MONDO:0017979	"MESH:D056735"
MONDO:0017979	"NANDO:1200352"
MONDO:0017979	"MedDRA:10069521"
MONDO:0017979	"GARD:8686"
MONDO:0017979	"CSP:1560-5548"
MONDO:0017979	"DOID:6688"
MONDO:0017979	"ICD9:279.41"
MONDO:0017979	"Orphanet:3261"
MONDO:0017979	"NCIT:C37864"
MONDO:0017979	"NANDO:2200726"
MONDO:0024868	"UMLS:C1334717"
MONDO:0024868	"NCIT:C9276"
MONDO:0003783	"MESH:D008231"
MONDO:0003783	"ICD9:288.51"
MONDO:0003783	"HP:0001888"
MONDO:0003783	"UMLS:C0024312"
MONDO:0003783	"ICD9:288.8"
MONDO:0003783	"ICD10CM:D72.810"
MONDO:0003783	"DOID:614"
MONDO:0003783	"SCTID:48813009"
MONDO:0003612	"DOID:5727"
MONDO:0003612	"UMLS:C0864950"
MONDO:0003612	"NCIT:C126498"
MONDO:0020131	"GARD:19481"
MONDO:0020131	"Orphanet:98516"
MONDO:0010242	"UMLS:C1848171"
MONDO:0010242	"DOID:0081043"
MONDO:0010242	"MESH:C537921"
MONDO:0010242	"OMIM:300073"
MONDO:0010242	"GARD:2293"
MONDO:0006812	"UMLS:C0751895"
MONDO:0006812	"DOID:13100"
MONDO:0006812	"EFO:1000994"
MONDO:0006812	"MESH:D020301"
MONDO:0020508	"UMLS:C1299627"
MONDO:0020508	"GARD:19691"
MONDO:0020508	"Orphanet:99856"
MONDO:0020508	"SCTID:371076006"
MONDO:0030088	"OMIM:618857"
MONDO:0030088	"GARD:16389"
MONDO:0015730	"NCIT:C37865"
MONDO:0015730	"GARD:5317"
MONDO:0015730	"Orphanet:1711"
MONDO:0015730	"UMLS:C1096168"
MONDO:0015730	"MESH:C538044"
MONDO:0015730	"SCTID:764622004"
MONDO:0004468	"UMLS:C1332261"
MONDO:0004468	"NCIT:C7477"
MONDO:0004468	"DOID:8119"
MONDO:0004468	"SCTID:236811000119101"
MONDO:0007030	"NORD:702"
MONDO:0007030	"DOID:0111825"
MONDO:0007030	"MESH:C535331"
MONDO:0007030	"OMIM:100050"
MONDO:0007030	"GARD:15029"
MONDO:0007030	"SCTID:14921002"
MONDO:0001654	"SCTID:363453008"
MONDO:0001654	"NCIT:C3559"
MONDO:0001654	"UMLS:C0153603"
MONDO:0001654	"ICD9:187.6"
MONDO:0001654	"DOID:13169"
MONDO:0007557	"SCTID:2689001"
MONDO:0007557	"DOID:0111347"
MONDO:0007557	"ICD9:757.39"
MONDO:0007557	"MESH:C562638"
MONDO:0007557	"OMIM:132000"
MONDO:0009460	"UMLS:C1855738"
MONDO:0009460	"MESH:C565466"
MONDO:0009460	"OMIM:243050"
MONDO:0030957	"DOID:0070389"
MONDO:0030957	"OMIM:619913"
MONDO:0011683	"GARD:16722"
MONDO:0011683	"DOID:0070098"
MONDO:0011683	"Orphanet:79435"
MONDO:0011683	"SCTID:715632003"
MONDO:0011683	"OMIM:606574"
MONDO:0011683	"UMLS:C1847836"
MONDO:0011683	"MESH:C564696"
MONDO:0011336	"OMIM:603552"
MONDO:0011336	"GARD:9929"
MONDO:0011336	"MESH:C537252"
MONDO:0011336	"DOID:0110924"
MONDO:0011336	"NANDO:2200730"
MONDO:0011704	"OMIM:606689"
MONDO:0020600	"SCTID:363746003"
MONDO:0020600	"NCIT:C34355"
MONDO:0020600	"EFO:0009657"
MONDO:0005072	"NCIT:C3270"
MONDO:0005072	"Orphanet:635"
MONDO:0005072	"MESH:D009447"
MONDO:0005072	"UMLS:C0027819"
MONDO:0005072	"NIFSTD:birnlex_12631"
MONDO:0005072	"NANDO:2200040"
MONDO:0005072	"ICDO:9500/3"
MONDO:0005072	"ONCOTREE:NBL"
MONDO:0005072	"SCTID:432328008"
MONDO:0005072	"DOID:769"
MONDO:0005072	"GARD:7185"
MONDO:0005072	"EFO:0000621"
MONDO:0005072	"MedDRA:10029260"
MONDO:0850080	"GARD:22477"
MONDO:0850080	"Orphanet:620186"
MONDO:0032685	"OMIM:618339"
MONDO:0014140	"UMLS:C3809216"
MONDO:0014140	"OMIM:615350"
MONDO:0014140	"GARD:15948"
MONDO:0014140	"DOID:0111233"
MONDO:0956964	"DOID:0080704"
MONDO:0010065	"OMIM:271322"
MONDO:0001199	"ICD9:385.23"
MONDO:0001199	"DOID:11129"
MONDO:0001199	"SCTID:87040007"
MONDO:0012265	"UMLS:C1836256"
MONDO:0012265	"GARD:18391"
MONDO:0012265	"OMIM:609403"
MONDO:0030474	"OMIM:619607"
MONDO:0019734	"GARD:12742"
MONDO:0019734	"NANDO:2200419"
MONDO:0019734	"Orphanet:93568"
MONDO:0019734	"EFO:1001988"
MONDO:0019734	"UMLS:C3826988"
MONDO:0019734	"SCTID:738526005"
MONDO:0019734	"NCIT:C114358"
MONDO:0019734	"icd11.foundation:633330307"
MONDO:0003332	"NCIT:C4291"
MONDO:0003332	"DOID:5208"
MONDO:0003332	"UMLS:C0334525"
MONDO:0003332	"ICDO:9090/3"
MONDO:0017454	"Orphanet:2950"
MONDO:0017454	"OMIM:190605"
MONDO:0956996	"DOID:0081281"
MONDO:0004575	"MESH:D002796"
MONDO:0004575	"DOID:8456"
MONDO:0004575	"ICD9:266.2"
MONDO:0004575	"UMLS:C0008412"
MONDO:0004575	"SCTID:238113006"
MONDO:0859289	"OMIM:620045"
MONDO:0018537	"SCTID:766978002"
MONDO:0018537	"GARD:21792"
MONDO:0018537	"Orphanet:424996"
MONDO:0018537	"UMLS:C4707898"
MONDO:0008331	"ICD9:377.24"
MONDO:0008331	"SCTID:57138009"
MONDO:0008331	"DOID:1392"
MONDO:0008331	"OMIM:177800"
MONDO:0008331	"UMLS:C0155300"
MONDO:0008331	"GARD:22114"
MONDO:0008331	"Orphanet:519339"
MONDO:0008331	"MESH:C562401"
MONDO:0003378	"UMLS:C1333969"
MONDO:0003378	"DOID:5296"
MONDO:0003378	"NCIT:C5756"
MONDO:1011056	"OMIA:000807-9796"
MONDO:1010033	"OMIA:000478"
MONDO:0013381	"UMLS:C3150972"
MONDO:0013381	"DOID:0070156"
MONDO:0013381	"OMIM:613708"
MONDO:0013381	"GARD:15695"
MONDO:0032732	"OMIM:618410"
MONDO:0032732	"DOID:0111636"
MONDO:0032732	"GARD:18152"
MONDO:0850416	"DOID:0080994"
MONDO:0041182	"SCTID:238525001"
MONDO:0041182	"UMLS:C0031736"
MONDO:0012580	"GARD:4582"
MONDO:0012580	"NANDO:1200750"
MONDO:0012580	"NANDO:1200746"
MONDO:0012580	"NANDO:2200200"
MONDO:0012580	"UMLS:C3711368"
MONDO:0012580	"Orphanet:264675"
MONDO:0012580	"SCTID:707442002"
MONDO:0012580	"MESH:C535832"
MONDO:0012580	"OMIMPS:265120"
MONDO:0015496	"UMLS:C0024421"
MONDO:0015496	"GARD:3342"
MONDO:0015496	"MedDRA:10025391"
MONDO:0015496	"MESH:D008260"
MONDO:0015496	"Orphanet:156207"
MONDO:0003215	"DOID:4934"
MONDO:0003215	"NCIT:C6800"
MONDO:0003215	"UMLS:C1334561"
MONDO:0009076	"OMIM:220290"
MONDO:0009076	"DOID:0110475"
MONDO:0009076	"NCIT:C129022"
MONDO:0009076	"MESH:C567134"
MONDO:0009076	"GARD:1697"
MONDO:0030677	"OMIM:619742"
MONDO:1010139	"OMIA:001348"
MONDO:0030506	"OMIM:619665"
MONDO:0018036	"GARD:21511"
MONDO:0018036	"Orphanet:331220"
MONDO:0002203	"ICD9:564.0"
MONDO:0002203	"ICD10CM:K59.0"
MONDO:0002203	"NCIT:C37930"
MONDO:0002203	"ICD9:564.00"
MONDO:0002203	"MESH:D003248"
MONDO:0002203	"SCTID:14760008"
MONDO:0002203	"DOID:2089"
MONDO:0002203	"HP:0002019"
MONDO:0001433	"SCTID:25658005"
MONDO:0001433	"DOID:121"
MONDO:0001433	"UMLS:C0042251"
MONDO:0001433	"MESH:D014623"
MONDO:0001433	"NCIT:C26910"
MONDO:0007336	"DOID:0110213"
MONDO:0007336	"UMLS:C1837218"
MONDO:0007336	"GARD:1896"
MONDO:0007336	"OMIM:119540"
MONDO:0007336	"ICD10CM:Q35.1"
MONDO:0007336	"ICD10CM:Q35.3"
MONDO:0018903	"MedDRA:10039483"
MONDO:0018903	"ICD9:136.5"
MONDO:0018903	"DOID:9640"
MONDO:0018903	"Orphanet:54368"
MONDO:0018903	"MESH:D012523"
MONDO:0018903	"UMLS:C0036231"
MONDO:0018903	"SCTID:88905005"
MONDO:0018903	"GARD:18848"
MONDO:0018903	"icd11.foundation:261748740"
MONDO:0018903	"EFO:0007476"
MONDO:0013888	"OMIM:614782"
MONDO:0013888	"DOID:0111431"
MONDO:0013888	"UMLS:C3539195"
MONDO:1010326	"OMIA:000866"
MONDO:0011115	"MESH:C566652"
MONDO:0011115	"UMLS:C1866619"
MONDO:0011115	"OMIM:601608"
MONDO:0015965	"Orphanet:183601"
MONDO:0019064	"Orphanet:685"
MONDO:0019064	"NANDO:1200052"
MONDO:0019064	"SCTID:39912006"
MONDO:0019064	"MedDRA:10019903"
MONDO:0019064	"GARD:6637"
MONDO:0019064	"ICD9:334.1"
MONDO:0019064	"ICD10CM:G11.4"
MONDO:0019064	"NCIT:C140267"
MONDO:0019064	"MESH:D015419"
MONDO:0019064	"icd11.foundation:810807375"
MONDO:0019064	"DOID:2476"
MONDO:0019064	"OMIMPS:303350"
MONDO:0019064	"NORD:1238"
MONDO:0016911	"GARD:20832"
MONDO:0016911	"NCIT:C36497"
MONDO:0016911	"Orphanet:262101"
MONDO:0016911	"MESH:C535449"
MONDO:0018390	"Orphanet:399771"
MONDO:0018390	"GARD:21674"
MONDO:0005649	"ICD9:540-543.99"
MONDO:0005649	"NCIT:C35145"
MONDO:0005649	"SCTID:74400008"
MONDO:0005649	"UMLS:C0003615"
MONDO:0005649	"EFO:0007149"
MONDO:0005649	"DOID:8337"
MONDO:0005649	"ICD9:541"
MONDO:0005649	"MESH:D001064"
MONDO:0035667	"GARD:22376"
MONDO:0035667	"Orphanet:592885"
MONDO:0018257	"Orphanet:370034"
MONDO:0018257	"GARD:21589"
MONDO:0000421	"DOID:0050721"
MONDO:0006324	"NCIT:C53557"
MONDO:0006324	"EFO:1000402"
MONDO:0006324	"UMLS:C3642471"
MONDO:0044338	"SCTID:237790001"
MONDO:0044338	"ICD9:256.39"
MONDO:0044338	"UMLS:C0342508"
MONDO:0044338	"ICD9:279.49"
MONDO:0014953	"DOID:0081008"
MONDO:0014953	"Orphanet:542306"
MONDO:0014953	"GARD:17982"
MONDO:0014953	"UMLS:C5568877"
MONDO:0014953	"OMIM:617173"
MONDO:0019251	"icd11.foundation:1805681916"
MONDO:0019251	"Orphanet:79215"
MONDO:0019251	"GARD:18977"
MONDO:0019337	"DOID:8502"
MONDO:0019337	"SCTID:7231009"
MONDO:0019337	"Orphanet:79669"
MONDO:0019337	"EFO:0008598"
MONDO:0019337	"GARD:19028"
MONDO:0019337	"ICD9:694.9"
MONDO:0019337	"ICD9:694.8"
MONDO:0002189	"DOID:2061"
MONDO:0002189	"ICDO:8402/0"
MONDO:0002189	"SCTID:253020008"
MONDO:0002189	"NCIT:C7568"
MONDO:0006292	"icd11.foundation:369414280"
MONDO:0006292	"GARD:7026"
MONDO:0006292	"OMIM:156240"
MONDO:0006292	"ICD9:199.1"
MONDO:0006292	"HP:0100001"
MONDO:0006292	"MedDRA:10027406"
MONDO:0006292	"SCTID:109378008"
MONDO:0006292	"EFO:1000355"
MONDO:0006292	"MESH:C562839"
MONDO:0006292	"UMLS:C0345967"
MONDO:0006292	"NCIT:C4456"
MONDO:0006292	"ICDO:9050/3"
MONDO:0006292	"Orphanet:50251"
MONDO:0006292	"DOID:1790"
MONDO:0001823	"SCTID:36083008"
MONDO:0001823	"NANDO:2200212"
MONDO:0001823	"MESH:D012804"
MONDO:0001823	"NCIT:C62244"
MONDO:0001823	"NANDO:2100043"
MONDO:0001823	"ICD10CM:I49.5"
MONDO:0001823	"DOID:13884"
MONDO:0100518	"OMIM:143465"
MONDO:0004007	"DOID:6839"
MONDO:0004007	"UMLS:C1334631"
MONDO:0004007	"NCIT:C27942"
MONDO:0005565	"DOID:0070003"
MONDO:0005565	"ICDO:8981/3"
MONDO:0005565	"NCIT:C8997"
MONDO:0005565	"EFO:0005785"
MONDO:0005565	"UMLS:C0936282"
MONDO:0005565	"DOID:4766"
MONDO:0006207	"NCIT:C40124"
MONDO:0006207	"UMLS:C1517117"
MONDO:0006207	"DOID:1970"
MONDO:0006207	"EFO:1000252"
MONDO:0007765	"MESH:C564168"
MONDO:0007765	"OMIM:144755"
MONDO:0007765	"GARD:17753"
MONDO:0007765	"HP:0005890"
MONDO:0007765	"Orphanet:443098"
MONDO:0014375	"DOID:0060778"
MONDO:0014375	"Orphanet:329242"
MONDO:0014375	"UMLS:C4014516"
MONDO:0014375	"OMIM:615863"
MONDO:0014375	"GARD:17500"
MONDO:0009321	"UMLS:C1856197"
MONDO:0009321	"GARD:3118"
MONDO:0009321	"Orphanet:2110"
MONDO:0009321	"OMIM:234280"
MONDO:0009321	"MESH:C536885"
MONDO:0020602	"DOID:0060248"
MONDO:0020602	"OMIM:312870"
MONDO:0014212	"DOID:0111166"
MONDO:0014212	"Orphanet:308400"
MONDO:0014212	"OMIM:615501"
MONDO:0014212	"MESH:C565374"
MONDO:0014212	"UMLS:C1854990"
MONDO:0014212	"PMID:11095995"
MONDO:0014212	"GARD:17388"
MONDO:0004163	"NCIT:C39844"
MONDO:0004163	"DOID:7244"
MONDO:0004163	"UMLS:C1511207"
MONDO:0016358	"UMLS:C0748540"
MONDO:0016358	"SCTID:298285004"
MONDO:0016358	"NANDO:1201011"
MONDO:0016358	"MESH:D045745"
MONDO:0016358	"DOID:1577"
MONDO:0016358	"SCTID:299276009"
MONDO:0016358	"GARD:1053"
MONDO:0016358	"Orphanet:220402"
MONDO:0020218	"Orphanet:98633"
MONDO:0020218	"SCTID:251730004"
MONDO:1010328	"OMIA:001185"
MONDO:0032850	"DOID:0111675"
MONDO:0032850	"OMIM:618652"
MONDO:0017714	"GARD:21318"
MONDO:0017714	"UMLS:C0268635"
MONDO:0017714	"Orphanet:309120"
MONDO:0017714	"SCTID:82319005"
MONDO:0015440	"SCTID:765488003"
MONDO:0015440	"GARD:6095"
MONDO:0015440	"NORD:958"
MONDO:0015440	"NCIT:C121985"
MONDO:0015440	"Orphanet:1448"
MONDO:0015440	"MESH:C537763"
MONDO:0019182	"Orphanet:77828"
MONDO:0019182	"OMIM:601665"
MONDO:0019182	"GARD:18935"
MONDO:0024363	"ICD9:379.59"
MONDO:0024363	"SCTID:192004002"
MONDO:0003638	"UMLS:C1334450"
MONDO:0003638	"DOID:5764"
MONDO:0003638	"NCIT:C5668"
MONDO:0012430	"MESH:C567656"
MONDO:0012430	"GARD:15473"
MONDO:0012430	"OMIM:610185"
MONDO:0012430	"UMLS:C2750234"
MONDO:0009828	"UMLS:C1850102"
MONDO:0009828	"MESH:C538102"
MONDO:0009828	"OMIM:260150"
MONDO:0029051	"Orphanet:280654"
MONDO:0029051	"GARD:18650"
MONDO:0029051	"ICD10CM:Q84.6"
MONDO:0008941	"Orphanet:2031"
MONDO:0008941	"OMIM:213010"
MONDO:0008941	"GARD:5177"
MONDO:0008941	"MESH:C565867"
MONDO:0044230	"OMIM:131460"
MONDO:1010515	"OMIA:001180-9226"
MONDO:0001153	"Orphanet:459690"
MONDO:0001153	"ICD9:302.50"
MONDO:0001153	"MESH:D000068116"
MONDO:0001153	"DOID:10919"
MONDO:0001153	"SCTID:93461009"
MONDO:0016881	"GARD:20804"
MONDO:0016881	"Orphanet:261841"
MONDO:0003996	"MESH:D001480"
MONDO:0003996	"UMLS:C4520981"
MONDO:0003996	"EFO:0009533"
MONDO:0003996	"DOID:679"
MONDO:0003996	"SCTID:70835005"
MONDO:0003996	"ICD9:333.0"
MONDO:0003996	"CSP:2057-3403"
MONDO:0024550	"OMIM:305620"
MONDO:0024550	"DOID:0111786"
MONDO:0024550	"GARD:15293"
MONDO:0032921	"OMIM:618797"
MONDO:0850072	"GARD:22469"
MONDO:0850072	"Orphanet:620096"
MONDO:0100382	"NCIT:C82423"
