x	p	y
MONDO:0017756	RO:0004021	GO:0019889
MONDO:0020579	RO:0004027	UBERON:0000344
MONDO:0017832	RO:0004028	NCBITaxon:1789
MONDO:0017572	RO:0004029	HP:0001289
MONDO:0010493	RO:0004020	http://identifiers.org/hgnc/25455
MONDO:0004285	RO:0002573	MONDO:0021136
MONDO:0009563	RO:0004029	HP:0001276
MONDO:0009235	RO:0004020	http://identifiers.org/hgnc/9038
MONDO:0014717	RO:0004020	http://identifiers.org/hgnc/13993
MONDO:0037847	RO:0004026	UBERON:0001468
MONDO:0004380	RO:0004026	CL:0000451
MONDO:0016611	RO:0002573	MONDO:0021136
MONDO:0005641	RO:0004028	NCBITaxon:28314
MONDO:0007447	RO:0004020	http://identifiers.org/hgnc/3337
MONDO:0005883	RO:0004026	UBERON:0000348
MONDO:0007104	RO:0004029	HP:0001300
MONDO:0005429	RO:0004028	PR:000001886
MONDO:0016092	RO:0002573	MONDO:0021136
MONDO:0017260	RO:0004029	MONDO:0001280
MONDO:0000598	RO:0004029	HP:0002300
MONDO:0005747	RO:0004026	UBERON:0001555
MONDO:0021522	RO:0004026	UBERON:0004768
MONDO:0044207	RO:0004020	http://identifiers.org/hgnc/1836
MONDO:0001324	RO:0004029	MONDO:0011438
MONDO:0014231	RO:0004020	http://identifiers.org/hgnc/15469
MONDO:0006615	RO:0004026	UBERON:0001820
MONDO:0034121	RO:0004021	GO:0047453
MONDO:0004381	RO:0002573	PATO:0002132
MONDO:0023133	RO:0004029	MONDO:0005516
MONDO:0002229	RO:0004030	UBERON:0001304
MONDO:0013044	RO:0004020	http://identifiers.org/hgnc/11784
MONDO:0010879	RO:0004020	http://identifiers.org/hgnc/9479
MONDO:0010160	RO:0004029	HP:0000972
MONDO:0010526	RO:0004020	http://identifiers.org/hgnc/4296
MONDO:0004994	RO:0004026	UBERON:0001133
MONDO:0017693	RO:0004021	GO:0061547
MONDO:0002069	RO:0004026	UBERON:0035289
MONDO:0007541	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005133
MONDO:0012897	RO:0004020	http://identifiers.org/hgnc/3529
MONDO:0060781	RO:0004028	ECTO:0000330
MONDO:0005940	RO:0004028	NCBITaxon:186938
MONDO:0004956	RO:0002573	PATO:0002098
MONDO:0012884	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0007915
MONDO:0011150	RO:0004020	http://identifiers.org/hgnc/8804
MONDO:0011169	RO:0004020	http://identifiers.org/hgnc/20330
MONDO:0023003	RO:0004026	UBERON:0003635
MONDO:0015610	RO:0002573	MONDO:0021141
MONDO:0019362	RO:0004028	NCBITaxon:782
MONDO:0016006	RO:0004021	GO:0006289
MONDO:0010549	RO:0004020	http://identifiers.org/hgnc/4283
MONDO:0010222	RO:0004020	http://identifiers.org/hgnc/7095
MONDO:0007598	RO:0004022	HP:0001929
MONDO:0010341	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005260
MONDO:0010766	RO:0004020	http://identifiers.org/hgnc/11311
MONDO:0044996	RO:0004026	UBERON:0000956
MONDO:0009192	RO:0004020	http://identifiers.org/hgnc/3255
MONDO:0012246	RO:0004020	http://identifiers.org/hgnc/3214
MONDO:0007739	RO:0004029	MONDO:0020258
MONDO:0005790	RO:0004029	HP:0002829
MONDO:0001041	RO:0004026	UBERON:0001751
MONDO:0007113	RO:0004020	http://identifiers.org/hgnc/12496
MONDO:0011281	RO:0004020	http://identifiers.org/hgnc/2226
MONDO:0016285	RO:0002573	MONDO:0021136
MONDO:0011963	RO:0004020	http://identifiers.org/hgnc/25018
MONDO:0011213	RO:0004020	http://identifiers.org/hgnc/29529
MONDO:0024283	RO:0004028	NCBITaxon:481310
MONDO:0011028	RO:0004020	http://identifiers.org/hgnc/10807
MONDO:0004995	RO:0004026	UBERON:0004535
MONDO:0014154	RO:0004020	http://identifiers.org/hgnc/29105
MONDO:0011781	RO:0004020	http://identifiers.org/hgnc/11588
MONDO:0004329	RO:0002573	PATO:0002132
MONDO:0009706	RO:0004020	http://identifiers.org/hgnc/29882
MONDO:0002241	RO:0004021	GO:0003810
MONDO:0008657	RO:0002573	MONDO:0021136
MONDO:0017750	RO:0004020	GO:0017119
MONDO:0037871	RO:0004021	GO:0006520
MONDO:0017330	RO:0002573	MONDO:0021136
MONDO:0023628	RO:0004026	UBERON:0001326
MONDO:0016093	RO:0002573	PATO:0002132
MONDO:0011137	RO:0004020	http://identifiers.org/hgnc/34
MONDO:0018690	RO:0002573	MONDO:0021136
MONDO:0012057	RO:0004020	http://identifiers.org/hgnc/11851
MONDO:0043327	RO:0004026	UBERON:0001359
MONDO:0020091	RO:0004022	HP:0011962
MONDO:0011464	RO:0004020	http://identifiers.org/hgnc/19141
MONDO:0010469	RO:0004020	http://identifiers.org/hgnc/18308
MONDO:0006576	RO:0004026	UBERON:0003679
MONDO:0014537	RO:0004020	http://identifiers.org/hgnc/18141
MONDO:0016823	RO:0002573	MONDO:0021136
MONDO:0012921	RO:0004020	http://identifiers.org/hgnc/1606
MONDO:0001280	RO:0004027	UBERON:0001776
MONDO:0009563	RO:0004029	HP:0010864
MONDO:0018353	RO:0002573	MONDO:0021136
MONDO:0006093	RO:0004026	UBERON:0001156
MONDO:0014601	RO:0004020	http://identifiers.org/hgnc/14977
MONDO:0015024	RO:0004020	http://identifiers.org/hgnc/26624
MONDO:0003671	RO:0004026	UBERON:0002099
MONDO:0009689	RO:0004020	http://identifiers.org/hgnc/1912
MONDO:0020082	RO:0004030	CL:0000451
MONDO:0012839	RO:0004020	http://identifiers.org/hgnc/7562
MONDO:0003984	RO:0004026	UBERON:0011859
MONDO:0012699	RO:0004020	http://identifiers.org/hgnc/3622
MONDO:0014221	RO:0004020	http://identifiers.org/hgnc/12009
MONDO:0002972	RO:0004026	UBERON:0008822
MONDO:0014449	RO:0004020	http://identifiers.org/hgnc/399
MONDO:0021641	RO:0004028	NCBITaxon:1980416
MONDO:0011978	http://purl.obolibrary.org/obo/mondo#disease_shares_features_of	MONDO:0009723
MONDO:0003847	RO:0002573	MONDO:0021152
MONDO:0017131	RO:0002573	MONDO:0021136
MONDO:0014696	RO:0004020	http://identifiers.org/hgnc/3437
MONDO:0024877	RO:0004026	UBERON:0002411
MONDO:0004012	RO:0002573	HP:0003581
MONDO:0024539	RO:0004020	http://identifiers.org/hgnc/4689
MONDO:0004808	RO:0004026	UBERON:0001911
MONDO:0012854	RO:0004020	http://identifiers.org/hgnc/5103
MONDO:0016600	RO:0002573	HP:0003623
MONDO:0009159	RO:0004020	http://identifiers.org/hgnc/2198
MONDO:0008727	RO:0004021	GO:0102175
MONDO:0017878	RO:0004028	NCBITaxon:499556
MONDO:0012426	RO:0004020	http://identifiers.org/hgnc/1677
MONDO:0006282	RO:0004026	CL:0000115
MONDO:0021054	RO:0004030	UBERON:0002384
MONDO:0021642	RO:0004020	UBERON:0036267
MONDO:0009862	RO:0004021	GO:0004155
MONDO:0013248	RO:0004020	http://identifiers.org/hgnc/9820
MONDO:0008608	RO:0004029	HP:0001999
MONDO:0012912	RO:0004020	http://identifiers.org/hgnc/4392
MONDO:0012499	RO:0004020	http://identifiers.org/hgnc/10907
MONDO:0002810	RO:0004030	UBERON:0006799
MONDO:0017642	RO:0002573	MONDO:0021136
MONDO:0001390	RO:0002573	HP:0025153
MONDO:0027407	RO:0004020	http://identifiers.org/hgnc/24650
MONDO:0019126	RO:0002573	MONDO:0021136
MONDO:0005961	RO:0004027	UBERON:0001825
MONDO:0007349	RO:0004020	http://identifiers.org/hgnc/16400
MONDO:0019287	http://purl.obolibrary.org/obo/mondo#disease_has_basis_in_development_of	UBERON:0000924
MONDO:0007506	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005740
MONDO:0000341	RO:0004029	HP:0003470
MONDO:0014952	RO:0004020	http://identifiers.org/hgnc/14677
MONDO:0006681	RO:0004028	NCBITaxon:138
MONDO:0012820	RO:0004020	http://identifiers.org/hgnc/6773
MONDO:0001857	RO:0004029	HP:0001324
MONDO:0010227	RO:0004020	http://identifiers.org/hgnc/10295
MONDO:0024410	RO:0004028	NCBITaxon:1678
MONDO:0010142	RO:0004020	http://identifiers.org/hgnc/12373
MONDO:0021668	BFO:0000054	GO:0019233
MONDO:0012147	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005010
MONDO:0018444	RO:0004021	GO:0009566
MONDO:0003628	RO:0004026	UBERON:0002146
MONDO:0007665	RO:0004020	http://identifiers.org/hgnc/17142
MONDO:0004525	RO:0004028	NCBITaxon:52283
MONDO:0005156	RO:0004027	UBERON:0001017
MONDO:0000230	RO:0004028	NCBITaxon:45258
MONDO:0014904	RO:0004020	http://identifiers.org/hgnc/21042
MONDO:0005493	RO:0009501	ECTO:0000207
MONDO:0000757	RO:0004028	CHEBI:24261
MONDO:0012220	RO:0004020	http://identifiers.org/hgnc/29643
MONDO:0013982	RO:0004020	http://identifiers.org/hgnc/14341
MONDO:0010135	RO:0004020	http://identifiers.org/hgnc/11764
MONDO:0013944	RO:0004020	http://identifiers.org/hgnc/9066
MONDO:0001487	RO:0004026	UBERON:0003704
MONDO:0010083	RO:0004020	http://identifiers.org/hgnc/408
MONDO:0024337	RO:0004030	UBERON:0000365
MONDO:0007286	RO:0004020	http://identifiers.org/hgnc/12692
MONDO:0018747	RO:0002573	MONDO:0021141
MONDO:0023541	RO:0004029	HP:0001627
MONDO:0018919	RO:0004020	http://identifiers.org/hgnc/4392
MONDO:0010938	RO:0004020	http://identifiers.org/hgnc/6193
MONDO:0011173	RO:0004020	http://identifiers.org/hgnc/7217
MONDO:0019737	RO:0002573	MONDO:0021136
MONDO:0011358	RO:0004029	MONDO:0006680
MONDO:0044965	RO:0004026	UBERON:0002417
MONDO:0005619	RO:0004029	HP:0002239
MONDO:0016280	RO:0002573	MONDO:0021136
MONDO:0011275	RO:0004020	http://identifiers.org/hgnc/7944
MONDO:0003632	RO:0004027	UBERON:0000458
MONDO:0012014	RO:0004020	http://identifiers.org/hgnc/15968
MONDO:0012763	RO:0004020	http://identifiers.org/hgnc/1395
MONDO:0005900	RO:0004027	UBERON:0001831
MONDO:0007044	RO:0004020	http://identifiers.org/hgnc/9388
MONDO:0000065	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005266
MONDO:0005060	RO:0004030	UBERON:0001013
MONDO:0014032	RO:0004020	http://identifiers.org/hgnc/4220
MONDO:0018539	RO:0002573	MONDO:0021136
MONDO:0008890	RO:0004026	UBERON:0002298
MONDO:0014071	RO:0004020	http://identifiers.org/hgnc/28596
MONDO:0016242	RO:0002573	MONDO:0021136
MONDO:0007381	RO:0004020	http://identifiers.org/hgnc/2194
MONDO:0014860	RO:0004020	http://identifiers.org/hgnc/21082
MONDO:0014663	RO:0004020	http://identifiers.org/hgnc/5466
MONDO:0011240	RO:0004020	http://identifiers.org/hgnc/8975
MONDO:0010388	RO:0004020	http://identifiers.org/hgnc/30668
MONDO:0008280	RO:0004029	MONDO:0019289
MONDO:0008401	RO:0004020	http://identifiers.org/hgnc/9045
MONDO:0002468	RO:0004020	GO:0019814
MONDO:0007875	RO:0004020	http://identifiers.org/hgnc/3755
MONDO:0014911	RO:0004020	http://identifiers.org/hgnc/5330
MONDO:0013874	RO:0004020	http://identifiers.org/hgnc/7863
MONDO:0018848	RO:0002573	MONDO:0021136
MONDO:0009009	RO:0004020	http://identifiers.org/hgnc/9071
MONDO:0004151	RO:0004026	UBERON:0003292
MONDO:0006856	RO:0004026	CL:0000222
MONDO:0016511	RO:0002573	MONDO:0021136
MONDO:0015574	RO:0002573	MONDO:0021136
MONDO:0004765	RO:0004029	HP:0000739
MONDO:0008854	RO:0004020	http://identifiers.org/hgnc/966
MONDO:0014288	RO:0004020	http://identifiers.org/hgnc/26193
MONDO:0008708	RO:0004029	HP:0010442
MONDO:0007806	RO:0004020	http://identifiers.org/hgnc/5172
MONDO:0005354	RO:0002573	PATO:0001863
MONDO:0013013	RO:0004020	http://identifiers.org/hgnc/3176
MONDO:0018438	RO:0002573	MONDO:0021136
MONDO:0008856	RO:0004020	http://identifiers.org/hgnc/5439
MONDO:0021681	BFO:0000054	NCIT:C19085
MONDO:0014137	RO:0004020	http://identifiers.org/hgnc/7114
MONDO:0009297	RO:0004029	HP:0003076
MONDO:0021941	RO:0004028	NCBITaxon:31286
MONDO:0015998	RO:0002573	MONDO:0021128
MONDO:0016367	RO:0004026	UBERON:0001015
MONDO:0014153	RO:0004020	http://identifiers.org/hgnc/9768
MONDO:0005708	RO:0002451	NCBITaxon:34620
MONDO:0015933	RO:0004026	UBERON:0003101
MONDO:0005993	RO:0004028	NCBITaxon:5722
MONDO:0015144	RO:0004027	UBERON:0000955
MONDO:0001941	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0000618
MONDO:0009849	RO:0004020	http://identifiers.org/hgnc/7530
MONDO:0019613	RO:0002573	NCIT:C45980
MONDO:0016243	RO:0002573	MONDO:0021136
MONDO:0000396	RO:0004029	HP:0001276
MONDO:0013191	RO:0004020	http://identifiers.org/hgnc/23791
MONDO:0033853	RO:0004020	http://identifiers.org/hgnc/2649
MONDO:0015285	RO:0004029	MONDO:0015077
MONDO:0003722	RO:0004026	UBERON:0011859
MONDO:0002071	RO:0004026	UBERON:0001893
MONDO:0012799	RO:0004020	http://identifiers.org/hgnc/143
MONDO:0010741	RO:0004020	http://identifiers.org/hgnc/3157
MONDO:0012963	RO:0004020	http://identifiers.org/hgnc/2707
MONDO:0007311	RO:0004020	http://identifiers.org/hgnc/9118
MONDO:0014028	RO:0004020	http://identifiers.org/hgnc/3147
MONDO:0001732	RO:0004027	UBERON:0001257
MONDO:0014328	RO:0004020	http://identifiers.org/hgnc/4075
MONDO:0002488	RO:0004030	UBERON:0001765
MONDO:0007487	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005489
MONDO:0019143	RO:0002573	MONDO:0021136
MONDO:0033856	RO:0004020	http://identifiers.org/hgnc/6485
MONDO:0005788	RO:0004028	NCBITaxon:12461
MONDO:0005302	RO:0004024	NBO:0000455
MONDO:0007537	RO:0004020	http://identifiers.org/hgnc/7883
MONDO:0004647	RO:0002573	MONDO:0024493
MONDO:0005721	RO:0004028	NCBITaxon:12066
MONDO:0005819	RO:0004029	HP:0002015
MONDO:0012985	RO:0004020	http://identifiers.org/hgnc/3381
MONDO:0011035	RO:0004020	http://identifiers.org/hgnc/7765
MONDO:0019377	RO:0004028	NCBITaxon:2104
MONDO:0013008	RO:0004020	http://identifiers.org/hgnc/11386
MONDO:0011497	RO:0004020	http://identifiers.org/hgnc/1983
MONDO:0024415	RO:0004029	HP:0002239
MONDO:0009745	RO:0004020	http://identifiers.org/hgnc/2076
MONDO:0001735	RO:0004026	UBERON:0001825
MONDO:0012465	RO:0002573	SO:1000008
MONDO:0017874	RO:0004028	NCBITaxon:2169991
MONDO:0001557	RO:0004026	UBERON:0001490
MONDO:0021083	RO:0004020	http://identifiers.org/hgnc/19349
MONDO:0024544	RO:0004020	http://identifiers.org/hgnc/8850
MONDO:0011032	RO:0004020	http://identifiers.org/hgnc/7606
MONDO:0014689	RO:0004020	http://identifiers.org/hgnc/18150
MONDO:0003546	RO:0004026	UBERON:0001643
MONDO:0025397	RO:0004028	NCBITaxon:11232
MONDO:0000062	RO:0002573	MONDO:0021128
MONDO:0013538	RO:0004020	http://identifiers.org/hgnc/7
MONDO:0001827	RO:0004028	NCBITaxon:5553
MONDO:0000772	RO:0004028	FOODON:03420279
MONDO:0007983	RO:0004029	HP:0100255
MONDO:0000245	RO:0004028	NCBITaxon:63419
MONDO:0013563	RO:0004020	http://identifiers.org/hgnc/8967
MONDO:0004962	http://purl.obolibrary.org/obo/mondo#part_of_progression_of_disease	MONDO:0002447
MONDO:0011933	RO:0004020	http://identifiers.org/hgnc/23159
MONDO:0011872	RO:0004020	http://identifiers.org/hgnc/9766
MONDO:0007126	RO:0004020	http://identifiers.org/hgnc/4932
MONDO:0017121	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0001305
MONDO:0013959	RO:0004020	http://identifiers.org/hgnc/13797
MONDO:0012802	RO:0004020	http://identifiers.org/hgnc/5017
MONDO:0009189	RO:0004020	http://identifiers.org/hgnc/10994
MONDO:0018963	RO:0002573	MONDO:0021136
MONDO:0015889	RO:0002573	MONDO:0021136
MONDO:0006502	RO:0004029	HP:0002093
MONDO:0020739	RO:0004020	http://identifiers.org/hgnc/2602
MONDO:0010344	RO:0004020	http://identifiers.org/hgnc/13156
MONDO:0010926	RO:0004020	http://identifiers.org/hgnc/565
MONDO:0011003	RO:0004020	http://identifiers.org/hgnc/10593
MONDO:0010496	RO:0004020	http://identifiers.org/hgnc/19073
MONDO:0008832	RO:0004020	http://identifiers.org/hgnc/4214
MONDO:0013215	RO:0004020	http://identifiers.org/hgnc/26894
MONDO:0000986	RO:0004027	UBERON:0000977
MONDO:0000743	RO:0004022	MONDO:0012268
MONDO:0012574	RO:0004020	http://identifiers.org/hgnc/27310
MONDO:0008280	RO:0004020	http://identifiers.org/hgnc/11389
MONDO:0014901	RO:0004020	http://identifiers.org/hgnc/12775
MONDO:0014915	RO:0004020	http://identifiers.org/hgnc/15901
MONDO:0012123	RO:0004020	http://identifiers.org/hgnc/3005
MONDO:0003014	RO:0004027	UBERON:0001826
MONDO:0006769	RO:0004029	HP:0002013
MONDO:0014275	RO:0004020	http://identifiers.org/hgnc/3247
MONDO:0007922	RO:0004020	http://identifiers.org/hgnc/3801
MONDO:0001154	RO:0002451	NCBITaxon:523089
MONDO:0007634	RO:0004020	http://identifiers.org/hgnc/29284
MONDO:0014410	RO:0004020	http://identifiers.org/hgnc/2661
MONDO:0012746	RO:0004020	http://identifiers.org/hgnc/11947
MONDO:0014501	RO:0004020	http://identifiers.org/hgnc/3604
MONDO:0016169	RO:0002573	PATO:0001863
MONDO:0014253	RO:0004020	http://identifiers.org/hgnc/9399
MONDO:0013255	RO:0004020	http://identifiers.org/hgnc/20347
MONDO:0004546	RO:0004026	UBERON:0034987
MONDO:0016743	RO:0004026	UBERON:0010743
MONDO:0014319	RO:0004020	http://identifiers.org/hgnc/3677
MONDO:0014041	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005260
MONDO:0011612	RO:0004029	HP:0001298
MONDO:0044687	RO:0002573	PATO:0001863
MONDO:0001246	RO:0004028	NCBITaxon:780
MONDO:0014956	RO:0004020	http://identifiers.org/hgnc/3444
MONDO:0011329	RO:0004020	http://identifiers.org/hgnc/4092
MONDO:0017584	RO:0004022	MONDO:0006964
MONDO:0021260	RO:0004026	UBERON:0001800
MONDO:0011193	RO:0004020	http://identifiers.org/hgnc/4678
MONDO:0100076	RO:0002573	HP:0003621
MONDO:0014793	RO:0004020	http://identifiers.org/hgnc/10545
MONDO:0016467	RO:0004028	CHEBI:6067
MONDO:0019696	RO:0004029	HP:0003027
MONDO:0011426	RO:0004029	HP:0002344
MONDO:0010615	RO:0004020	http://identifiers.org/hgnc/1133
MONDO:0016448	http://purl.obolibrary.org/obo/mondo#disease_shares_features_of	MONDO:0024308
MONDO:0018260	RO:0002573	MONDO:0021136
MONDO:0010663	RO:0004020	http://identifiers.org/hgnc/886
MONDO:0006671	RO:0004028	NCBITaxon:816
MONDO:0010569	RO:0004020	http://identifiers.org/hgnc/6470
MONDO:0020242	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0007754
MONDO:0006076	RO:0004030	UBERON:0001236
MONDO:0013400	RO:0004020	http://identifiers.org/hgnc/2590
MONDO:0014314	RO:0004020	http://identifiers.org/hgnc/11515
MONDO:0033682	RO:0004020	http://identifiers.org/hgnc/3518
MONDO:0018201	RO:0002573	MONDO:0021136
MONDO:0007874	RO:0004029	HP:0004322
MONDO:0018325	RO:0002573	HP:0011463
MONDO:0005344	RO:0004028	NCBITaxon:10407
MONDO:0002616	RO:0004030	CL:0008019
MONDO:0005009	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0001635
MONDO:0100094	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0002017
MONDO:0012490	RO:0004020	http://identifiers.org/hgnc/1386
MONDO:0012003	RO:0004020	http://identifiers.org/hgnc/4893
MONDO:0042488	RO:0004028	NCBITaxon:6199
MONDO:0018765	RO:0002573	MONDO:0021136
MONDO:0013364	RO:0004020	http://identifiers.org/hgnc/3373
MONDO:0017119	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0000252
MONDO:0021969	RO:0004029	HP:0001744
MONDO:0016859	RO:0002573	SO:0001019
MONDO:0021097	RO:0004026	UBERON:0001765
MONDO:0014286	RO:0004020	http://identifiers.org/hgnc/24526
MONDO:0012704	RO:0004020	http://identifiers.org/hgnc/3622
MONDO:0009919	RO:0004020	http://identifiers.org/hgnc/119
MONDO:0020069	RO:0002573	PATO:0001863
MONDO:0014574	RO:0004020	http://identifiers.org/hgnc/1515
MONDO:0007704	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0005178
MONDO:0017014	RO:0002573	HP:0011463
MONDO:0025294	RO:0002451	NCBITaxon:6944
MONDO:0001650	RO:0004029	HP:0002027
MONDO:0014058	RO:0004020	http://identifiers.org/hgnc/9177
MONDO:0002039	RO:0004024	MF:0000008
MONDO:0011423	RO:0004020	http://identifiers.org/hgnc/10806
MONDO:0004298	RO:0004026	UBERON:0000945
MONDO:0005460	RO:0004028	NCBITaxon:12845
MONDO:0016204	RO:0002573	MONDO:0021136
MONDO:0005828	RO:0004028	NCBITaxon:1639
MONDO:0001721	RO:0004026	UBERON:0004917
MONDO:0020681	RO:0004020	http://identifiers.org/hgnc/24464
MONDO:0001328	http://purl.obolibrary.org/obo/mondo#disease_has_major_feature	HP:0031097
MONDO:0010195	RO:0004020	http://identifiers.org/hgnc/2187
MONDO:0000225	RO:0002451	NCBITaxon:29930
MONDO:0014672	RO:0004020	http://identifiers.org/hgnc/11219
MONDO:0018121	RO:0004021	GO:0000002
MONDO:0014768	RO:0004020	http://identifiers.org/hgnc/9476
MONDO:0000497	RO:0004027	UBERON:0001296
MONDO:0012843	http://purl.obolibrary.org/obo/mondo#predisposes_towards	MONDO:0010826
MONDO:0024432	RO:0004026	UBERON:0001810
MONDO:0014848	RO:0004020	http://identifiers.org/hgnc/29099
MONDO:0019983	RO:0002573	MONDO:0021136
MONDO:0016640	RO:0002573	MONDO:0021141
MONDO:0005683	RO:0004028	NCBITaxon:234
MONDO:0014878	RO:0004020	http://identifiers.org/hgnc/11743
MONDO:0014797	RO:0004020	http://identifiers.org/hgnc/28993
MONDO:0012698	RO:0004020	http://identifiers.org/hgnc/11190
MONDO:0001684	RO:0004026	UBERON:0000017
MONDO:0007104	RO:0004020	http://identifiers.org/hgnc/17994
MONDO:0007000	RO:0004028	NCBITaxon:157
MONDO:0002263	RO:0004026	UBERON:0000474
MONDO:0001003	RO:0004028	ENVO:01001285
MONDO:0012570	http://purl.obolibrary.org/obo/mondo#disease_shares_features_of	MONDO:0024308
MONDO:0014010	RO:0004020	http://identifiers.org/hgnc/23752
MONDO:0014303	RO:0004020	http://identifiers.org/hgnc/3363
MONDO:0004822	RO:0004029	HP:0100526
MONDO:0013455	RO:0004020	http://identifiers.org/hgnc/1330
MONDO:0008412	RO:0004029	HP:0001880
MONDO:0019092	RO:0002573	HP:0003593
MONDO:0004789	RO:0004027	UBERON:0001173
MONDO:0012931	RO:0004020	http://identifiers.org/hgnc/618
MONDO:0024355	RO:0004026	UBERON:0000065
MONDO:0018217	RO:0002573	SO:1000008
MONDO:0018738	RO:0004026	UBERON:0000081
MONDO:0005944	RO:0004028	NCBITaxon:11270
MONDO:0005504	RO:0004028	NCBITaxon:1717
MONDO:0002547	RO:0004030	CL:0002576
MONDO:0013920	RO:0004020	http://identifiers.org/hgnc/12033
MONDO:0005655	RO:0004028	NCBITaxon:46684
MONDO:0009516	RO:0004020	http://identifiers.org/hgnc/28557
MONDO:0018940	RO:0004029	HP:0003473
MONDO:0011945	RO:0004020	http://identifiers.org/hgnc/4177
MONDO:0000890	RO:0004022	MONDO:0018661
MONDO:0010699	RO:0004020	http://identifiers.org/hgnc/9462
MONDO:0019471	RO:0004028	NCBITaxon:11908
MONDO:0013039	RO:0004020	http://identifiers.org/hgnc/29092
MONDO:0013883	RO:0004020	http://identifiers.org/hgnc/2995
MONDO:0060783	RO:0002573	HP:0012828
MONDO:0014987	RO:0004020	http://identifiers.org/hgnc/12829
MONDO:0005109	RO:0004028	NCBITaxon:12721
MONDO:0009123	RO:0004020	http://identifiers.org/hgnc/2689
MONDO:0010570	RO:0004020	http://identifiers.org/hgnc/3226
MONDO:0013806	RO:0004020	http://identifiers.org/hgnc/882
MONDO:0015057	RO:0004020	http://identifiers.org/hgnc/12823
MONDO:0021913	RO:0004029	HP:0000989
MONDO:0016222	RO:0002573	MONDO:0021136
MONDO:0013671	RO:0004020	http://identifiers.org/hgnc/33699
MONDO:0007982	RO:0004029	HP:0008873
MONDO:0009477	RO:0004020	http://identifiers.org/hgnc/1857
MONDO:0000649	RO:0004026	UBERON:0001032
