mondo_id	xref_id	source_medgen	source_mondo
MONDO:0002334	UMLS:C1512393	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018961	UMLS:C1512419	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004278	UMLS:C1512743	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006050	UMLS:C1514169	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015686	UMLS:C1514428	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003741	UMLS:C1515285	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002876	UMLS:C1516426	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006199	UMLS:C1516865	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001066	UMLS:C1517744	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006045	UMLS:C1518693	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0034872	UMLS:C1522378	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000365	UMLS:C1533041	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016422	UMLS:C1535942	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005300	UMLS:C1561643	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001466	UMLS:C1562761	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002919	UMLS:C1565950	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005026	UMLS:C1569637	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0025986	UMLS:C1608393	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011812	UMLS:C1623209	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011484	UMLS:C1631597	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009020	UMLS:C1636149	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007380	UMLS:C1690006	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003661	UMLS:C1704251	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006001	UMLS:C1704430	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016505	UMLS:C1706762	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024892	UMLS:C1706802	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005563	UMLS:C1707291	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003531	UMLS:C1707880	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007888	UMLS:C1708350	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010771	UMLS:C1708371	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018648	UMLS:C1708604	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002863	UMLS:C1709053	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018509	UMLS:C1710111	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020557	UMLS:C1710499	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020556	UMLS:C1710500	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020555	UMLS:C1710501	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008047	UMLS:C1719788	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008810	UMLS:C1720779	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019204	UMLS:C1735355	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019018	UMLS:C1739395	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007508	UMLS:C1785148	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018458	UMLS:C1809471	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007471	UMLS:C1832174	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011091	UMLS:C1832274	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011076	UMLS:C1832370	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100083	UMLS:C1832388	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015526	UMLS:C1832409	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011055	UMLS:C1832431	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011045	UMLS:C1832440	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011042	UMLS:C1832443	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010961	UMLS:C1833053	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010938	UMLS:C1833275	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010936	UMLS:C1833296	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010929	UMLS:C1833340	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010924	UMLS:C1833429	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008138	UMLS:C1833795	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008136	UMLS:C1833797	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008083	UMLS:C1834207	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008044	UMLS:C1834570	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024529	UMLS:C1834819	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007937	UMLS:C1835171	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007903	UMLS:C1835398	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012292	UMLS:C1835407	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019332	UMLS:C1835662	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007848	UMLS:C1835698	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012570	UMLS:C1835813	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012559	UMLS:C1835829	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012557	UMLS:C1835845	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012475	UMLS:C1835897	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012359	UMLS:C1835931	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004951	UMLS:C1836230	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012251	UMLS:C1836330	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012213	UMLS:C1836632	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012204	UMLS:C1836705	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012198	UMLS:C1836727	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018274	UMLS:C1836824	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012177	UMLS:C1836916	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007336	UMLS:C1837218	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012110	UMLS:C1837475	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012099	UMLS:C1837530	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012096	UMLS:C1837552	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012089	UMLS:C1837610	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012064	UMLS:C1837822	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010895	UMLS:C1838099	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000863	UMLS:C1838103	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010883	UMLS:C1838160	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010878	UMLS:C1838192	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010870	UMLS:C1838244	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007561	UMLS:C1838280	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007401	UMLS:C1838347	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010801	UMLS:C1838781	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100133	UMLS:C1838979	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010684	UMLS:C1839615	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060688	UMLS:C1840059	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007771	UMLS:C1840392	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007713	UMLS:C1841639	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007672	UMLS:C1841984	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044792	UMLS:C1842036	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012032	UMLS:C1842082	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011986	UMLS:C1842402	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011961	UMLS:C1842586	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020558	UMLS:C1842984	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100327	UMLS:C1843139	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011899	UMLS:C1843181	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011868	UMLS:C1843478	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011866	UMLS:C1843504	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011846	UMLS:C1843776	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011835	UMLS:C1843851	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016809	UMLS:C1843852	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018151	UMLS:C1843920	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010600	UMLS:C1844376	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011238	UMLS:C1844853	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010538	UMLS:C1844919	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010524	UMLS:C1845028	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010364	UMLS:C1845136	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010359	UMLS:C1845167	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010355	UMLS:C1845243	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010318	UMLS:C1845546	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010306	UMLS:C1845861	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010277	UMLS:C1846145	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010270	UMLS:C1846170	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011803	UMLS:C1846564	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020771	UMLS:C1846574	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019588	UMLS:C1846647	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011781	UMLS:C1846707	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011773	UMLS:C1846796	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011765	UMLS:C1846843	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011752	UMLS:C1847013	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011727	UMLS:C1847492	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000188	UMLS:C1847501	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011694	UMLS:C1847725	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011687	UMLS:C1847823	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011674	UMLS:C1847902	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011669	UMLS:C1848030	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020491	UMLS:C1848201	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010225	UMLS:C1848336	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002470	UMLS:C1848412	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010185	UMLS:C1848552	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017685	UMLS:C1848554	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010184	UMLS:C1848561	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010165	UMLS:C1848650	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020716	UMLS:C1848805	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010128	UMLS:C1848813	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010047	UMLS:C1849115	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024548	UMLS:C1849193	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009979	UMLS:C1849407	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0800166	UMLS:C1849409	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009945	UMLS:C1849508	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009840	UMLS:C1850075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009839	UMLS:C1850077	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009821	UMLS:C1850106	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009810	UMLS:C1850143	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018298	UMLS:C1850155	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009759	UMLS:C1850343	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009748	UMLS:C1850395	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009727	UMLS:C1850554	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0800307	UMLS:C1850555	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009725	UMLS:C1850569	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0031415	UMLS:C1850746	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009680	UMLS:C1850864	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007618	UMLS:C1851081	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014225	UMLS:C1851316	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018853	UMLS:C1851480	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020522	UMLS:C1851801	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007517	UMLS:C1851848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007495	UMLS:C1851920	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007493	UMLS:C1851943	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007492	UMLS:C1851945	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007490	UMLS:C1851956	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007458	UMLS:C1852085	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007449	UMLS:C1852144	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016035	UMLS:C1852159	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021944	UMLS:C1852271	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007418	UMLS:C1852294	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007407	UMLS:C1852456	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007378	UMLS:C1852555	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012549	UMLS:C1853116	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017579	UMLS:C1853623	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018951	UMLS:C1853723	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018996	UMLS:C1853761	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011601	UMLS:C1853942	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008453	UMLS:C1854058	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011576	UMLS:C1854107	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009613	UMLS:C1855109	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009579	UMLS:C1855305	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009549	UMLS:C1855465	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009526	UMLS:C1855499	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009524	UMLS:C1855501	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009522	UMLS:C1855504	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009512	UMLS:C1855535	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009728	UMLS:C1855681	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009477	UMLS:C1855705	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009470	UMLS:C1855722	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009414	UMLS:C1855861	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009405	UMLS:C1855902	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009370	UMLS:C1855995	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019536	UMLS:C1856143	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009296	UMLS:C1856275	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017696	UMLS:C1856302	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017701	UMLS:C1856306	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009268	UMLS:C1856476	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009243	UMLS:C1856708	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009202	UMLS:C1856892	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009196	UMLS:C1856899	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009041	UMLS:C1857472	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009008	UMLS:C1857587	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012342	UMLS:C1857844	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011457	UMLS:C1858391	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020310	UMLS:C1858477	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011408	UMLS:C1858712	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011401	UMLS:C1858751	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011391	UMLS:C1858854	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011383	UMLS:C1858968	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011381	UMLS:C1858990	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011380	UMLS:C1858991	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011377	UMLS:C1859062	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008895	UMLS:C1859372	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008809	UMLS:C1859752	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008786	UMLS:C1859787	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008774	UMLS:C1859817	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008757	UMLS:C1859877	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0042490	UMLS:C1859966	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016638	UMLS:C1859970	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008588	UMLS:C1860972	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008572	UMLS:C1861098	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008562	UMLS:C1861168	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008540	UMLS:C1861237	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007251	UMLS:C1861922	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007245	UMLS:C1861975	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0040700	UMLS:C1862060	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018607	UMLS:C1862062	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008165	UMLS:C1862322	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007174	UMLS:C1862387	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019503	UMLS:C1862839	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007123	UMLS:C1862866	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007088	UMLS:C1863052	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020458	UMLS:C1863235	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011362	UMLS:C1863599	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011301	UMLS:C1864100	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011273	UMLS:C1864445	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011936	UMLS:C1864689	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012413	UMLS:C1864690	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012411	UMLS:C1864695	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0031432	UMLS:C1864761	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012496	UMLS:C1864871	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012488	UMLS:C1864880	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012396	UMLS:C1864902	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012382	UMLS:C1864948	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000107	UMLS:C1865295	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008445	UMLS:C1866802	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008440	UMLS:C1866853	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008438	UMLS:C1866855	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008391	UMLS:C1867146	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008348	UMLS:C1867419	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021454	UMLS:C1867616	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008295	UMLS:C1867968	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008276	UMLS:C1868081	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008259	UMLS:C1868193	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010974	UMLS:C1868672	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008546	UMLS:C1868678	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007053	UMLS:C1876177	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007587	UMLS:C1876181	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008518	UMLS:C1876184	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017050	UMLS:C1883694	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019469	UMLS:C1955861	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008684	UMLS:C1956097	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016862	UMLS:C1956125	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020387	UMLS:C1956412	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018617	UMLS:C1959798	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018901	UMLS:C1960469	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017066	UMLS:C1960883	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012664	UMLS:C1969645	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012656	UMLS:C1969655	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011891	UMLS:C1969810	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012643	UMLS:C1970009	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012552	UMLS:C1970712	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010386	UMLS:C1970879	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018957	UMLS:C1997249	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019395	UMLS:C1997362	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006479	UMLS:C2007059	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003390	UMLS:C2012261	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010247	UMLS:C2026514	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001452	UMLS:C2053820	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006447	UMLS:C2057625	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009049	UMLS:C2062388	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020214	UMLS:C2063478	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018481	UMLS:C2188058	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006387	UMLS:C2200138	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020516	UMLS:C2210965	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005417	UMLS:C2237660	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015197	UMLS:C2239253	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019771	UMLS:C2242577	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019538	UMLS:C2242785	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012328	UMLS:C2266788	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018453	UMLS:C2314896	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018615	UMLS:C2349425	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044926	UMLS:C2349952	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003277	UMLS:C2350059	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019468	UMLS:C2363142	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100240	UMLS:C2584620	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019740	UMLS:C2584778	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018103	UMLS:C2608043	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012724	UMLS:C2673198	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009650	UMLS:C2673377	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019308	UMLS:C2673609	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012719	UMLS:C2673635	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012718	UMLS:C2673642	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012315	UMLS:C2674937	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012992	UMLS:C2675184	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012991	UMLS:C2675185	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012980	UMLS:C2675227	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012977	UMLS:C2675235	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012081	UMLS:C2675336	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012948	UMLS:C2675486	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011953	UMLS:C2675556	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012927	UMLS:C2675857	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012916	UMLS:C2675875	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018521	UMLS:C2675993	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017824	UMLS:C2676191	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012864	UMLS:C2676739	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012853	UMLS:C2676780	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012815	UMLS:C2677299	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012790	UMLS:C2677565	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012787	UMLS:C2677586	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012784	UMLS:C2677589	MONDO:MEDGEN	MONDO:equivalentTo
