id	subject	predicate	object	relation	knowledge_source
urn:uuid:5f8a5ad8-e95a-404d-b4c1-417508118fd9	MONDO:0000819	biolink:subclass_of	MONDO:0002320	rdfs:subClassOf	mondo-rare.json
urn:uuid:dea2d770-b67c-4e3a-a251-067eed7ace87	MONDO:0000819	biolink:subclass_of	MONDO:0100545	rdfs:subClassOf	mondo-rare.json
urn:uuid:4f851596-d600-4c0a-a91a-37ec28439451	MONDO:0000820	biolink:subclass_of	MONDO:0002320	rdfs:subClassOf	mondo-rare.json
urn:uuid:b77fa090-79d1-42fc-ae35-c860a6e2041c	MONDO:0000824	biolink:subclass_of	MONDO:0001673	rdfs:subClassOf	mondo-rare.json
urn:uuid:9f2475d5-90ee-4011-9672-0d91221a1a55	MONDO:0000824	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:82b48552-6130-4929-9f86-fa3199a242db	MONDO:0000827	biolink:subclass_of	MONDO:0000314	rdfs:subClassOf	mondo-rare.json
urn:uuid:b5ecf6a7-cf69-48c5-81d8-62cf3b55d32e	MONDO:0000828	biolink:subclass_of	MONDO:0017279	rdfs:subClassOf	mondo-rare.json
urn:uuid:f8399c4a-527a-46b4-8ae8-663b523eac93	MONDO:0000831	biolink:subclass_of	MONDO:0005385	rdfs:subClassOf	mondo-rare.json
urn:uuid:d0b69375-e0fc-47c3-8802-0fcfa0a23fcc	MONDO:0000833	biolink:subclass_of	MONDO:0005381	rdfs:subClassOf	mondo-rare.json
urn:uuid:bb67733f-7cfd-498a-bbc2-6d2a94398705	MONDO:0000837	biolink:subclass_of	MONDO:0000833	rdfs:subClassOf	mondo-rare.json
urn:uuid:c647ddc9-fe06-4a8f-89b8-3eede6477631	MONDO:0000840	biolink:subclass_of	MONDO:0018373	rdfs:subClassOf	mondo-rare.json
urn:uuid:3c983881-e41b-46e7-8219-5957694475e9	MONDO:0000845	biolink:subclass_of	MONDO:0000833	rdfs:subClassOf	mondo-rare.json
urn:uuid:a8906688-8c0d-4634-8625-9a4b87ed4d75	MONDO:0000858	biolink:subclass_of	MONDO:0003409	rdfs:subClassOf	mondo-rare.json
urn:uuid:768cf203-4b92-42a3-b459-c4de99e9598d	MONDO:0000859	biolink:subclass_of	MONDO:0008449	rdfs:subClassOf	mondo-rare.json
urn:uuid:380e32ca-03b7-4cc1-9d5c-2f6f407c24da	MONDO:0000863	biolink:subclass_of	MONDO:0000577	rdfs:subClassOf	mondo-rare.json
urn:uuid:c3f83477-081c-4811-93d0-58b81e038279	MONDO:0000863	biolink:subclass_of	MONDO:0009637	rdfs:subClassOf	mondo-rare.json
urn:uuid:74837c83-5f5f-4ce5-b488-b5f8fd2c4ad8	MONDO:0000863	biolink:subclass_of	MONDO:0016387	rdfs:subClassOf	mondo-rare.json
urn:uuid:fc6940e5-ecba-421d-a5b8-78533ca6fcb7	MONDO:0000863	biolink:subclass_of	MONDO:0020099	rdfs:subClassOf	mondo-rare.json
urn:uuid:6dffdf9a-60c4-4350-bc4c-8639a200f1ed	MONDO:0000870	biolink:subclass_of	MONDO:0003659	rdfs:subClassOf	mondo-rare.json
urn:uuid:54f0da56-7749-45e8-95d1-26a7f1a57e2b	MONDO:0000870	biolink:subclass_of	MONDO:0004355	rdfs:subClassOf	mondo-rare.json
urn:uuid:3dd96171-3b11-4448-9633-dcde880a0ba5	MONDO:0000870	biolink:subclass_of	MONDO:0004967	rdfs:subClassOf	mondo-rare.json
urn:uuid:33db6c9d-8705-4d84-8d55-5f33a3a4fef4	MONDO:0000871	biolink:subclass_of	MONDO:0000621	rdfs:subClassOf	mondo-rare.json
urn:uuid:9c3ac022-ca14-4e3f-9110-9ed61b411232	MONDO:0000871	biolink:subclass_of	MONDO:0000870	rdfs:subClassOf	mondo-rare.json
urn:uuid:4bc3a138-cb7a-428d-b410-3a81cdffc3c3	MONDO:0000871	biolink:subclass_of	MONDO:0004403	rdfs:subClassOf	mondo-rare.json
urn:uuid:03d78d85-20ae-41fa-8048-20bdb25d5773	MONDO:0000871	biolink:subclass_of	MONDO:0004963	rdfs:subClassOf	mondo-rare.json
urn:uuid:d40b121c-4f5e-40c0-a361-5ed1c3aaf60e	MONDO:0000872	biolink:subclass_of	MONDO:0000621	rdfs:subClassOf	mondo-rare.json
urn:uuid:dff58bd5-f7a7-4d2f-980d-ff72b45f95fc	MONDO:0000872	biolink:subclass_of	MONDO:0000870	rdfs:subClassOf	mondo-rare.json
urn:uuid:e28fc30e-fb3d-44fe-a89d-ca9f0b3bbab2	MONDO:0000872	biolink:subclass_of	MONDO:0020511	rdfs:subClassOf	mondo-rare.json
urn:uuid:6160ff46-8563-423d-9287-f65c7b8562c3	MONDO:0000873	biolink:subclass_of	MONDO:0003538	rdfs:subClassOf	mondo-rare.json
urn:uuid:ef529f8c-75f5-47b4-b840-61217ba8596c	MONDO:0000873	biolink:subclass_of	MONDO:0018908	rdfs:subClassOf	mondo-rare.json
urn:uuid:9e262780-9dd5-42e9-b013-66066d3b1cad	MONDO:0000874	biolink:subclass_of	MONDO:0000873	rdfs:subClassOf	mondo-rare.json
urn:uuid:a9a60790-7e06-4c1e-a3fd-b9bb785b8e37	MONDO:0000874	biolink:subclass_of	MONDO:0003659	rdfs:subClassOf	mondo-rare.json
urn:uuid:b56cad13-8a0d-48fd-a386-fbca08780635	MONDO:0000874	biolink:subclass_of	MONDO:0004403	rdfs:subClassOf	mondo-rare.json
urn:uuid:fab6c10a-2761-41ab-be7d-f800bfcb607e	MONDO:0000875	biolink:subclass_of	MONDO:0007896	rdfs:subClassOf	mondo-rare.json
urn:uuid:e4d982cf-b61a-41c3-9c4b-9b8c2b5a0860	MONDO:0000878	biolink:subclass_of	MONDO:0002708	rdfs:subClassOf	mondo-rare.json
urn:uuid:bbcffa98-25d4-480f-b712-20fd2ecdc201	MONDO:0000878	biolink:subclass_of	MONDO:0005132	rdfs:subClassOf	mondo-rare.json
urn:uuid:924922fb-73a5-470b-8e75-b9ee85272ab2	MONDO:0000878	biolink:subclass_of	MONDO:0016047	rdfs:subClassOf	mondo-rare.json
urn:uuid:8a93c62a-3413-4bdd-899a-95acded58875	MONDO:0000878	biolink:subclass_of	MONDO:0020010	rdfs:subClassOf	mondo-rare.json
urn:uuid:b135080f-9835-4c60-81d1-a96f69b65722	MONDO:0000878	biolink:subclass_of	MONDO:0020950	rdfs:subClassOf	mondo-rare.json
urn:uuid:fe63443a-8119-4482-a7b7-e94fa797495b	MONDO:0000888	biolink:subclass_of	MONDO:0004335	rdfs:subClassOf	mondo-rare.json
urn:uuid:207e0604-db40-417c-a8af-1ab0e401bcdf	MONDO:0000888	biolink:subclass_of	MONDO:0020579	rdfs:subClassOf	mondo-rare.json
urn:uuid:f74a3a8f-91fe-4cb2-a277-f62260d53d54	MONDO:0000889	biolink:subclass_of	MONDO:0006670	rdfs:subClassOf	mondo-rare.json
urn:uuid:901abf59-e6c8-4b46-867b-3db1c89f1ce4	MONDO:0000889	biolink:subclass_of	MONDO:0006926	rdfs:subClassOf	mondo-rare.json
urn:uuid:2a49fdc1-d646-4934-ab48-a97706671396	MONDO:0000891	biolink:subclass_of	MONDO:0006210	rdfs:subClassOf	mondo-rare.json
urn:uuid:2b9634ee-e4ca-49ef-9fdc-0c8ad6fa20cc	MONDO:0000893	biolink:subclass_of	MONDO:0004991	rdfs:subClassOf	mondo-rare.json
urn:uuid:4295270c-1d06-4cde-9a59-8f9eeaad6628	MONDO:0000894	biolink:subclass_of	MONDO:0004991	rdfs:subClassOf	mondo-rare.json
urn:uuid:13d7f6d1-ecf0-4fc8-9fa2-2fd7b24ce49f	MONDO:0000894	biolink:subclass_of	MONDO:0027772	rdfs:subClassOf	mondo-rare.json
urn:uuid:f26be928-038f-438a-a100-11c980e8a549	MONDO:0000895	biolink:subclass_of	MONDO:0004991	rdfs:subClassOf	mondo-rare.json
urn:uuid:eb9ccfee-e0cf-4427-a6f9-74c734bb0e0f	MONDO:0000901	biolink:subclass_of	MONDO:0018905	rdfs:subClassOf	mondo-rare.json
urn:uuid:bbb8ac35-b214-45c7-8d86-2a0fceadbfc7	MONDO:0000902	biolink:subclass_of	MONDO:0024237	rdfs:subClassOf	mondo-rare.json
urn:uuid:7fc9cd4d-7b9e-4c89-8fc7-21d7d7c39145	MONDO:0000903	biolink:subclass_of	MONDO:0020065	rdfs:subClassOf	mondo-rare.json
urn:uuid:c4e66d5d-1658-49b5-9b56-cbd08e815c50	MONDO:0000904	biolink:subclass_of	MONDO:0005560	rdfs:subClassOf	mondo-rare.json
urn:uuid:b66bb296-083d-44a1-a230-7b3293ea7a6e	MONDO:0000904	biolink:subclass_of	MONDO:0021147	rdfs:subClassOf	mondo-rare.json
urn:uuid:867aae75-50e9-46d9-a951-20634b5ce495	MONDO:0000904	biolink:subclass_of	MONDO:0100545	rdfs:subClassOf	mondo-rare.json
urn:uuid:fd172a43-8b6f-4024-8d04-8e21a141e984	MONDO:0000908	biolink:subclass_of	MONDO:0016342	rdfs:subClassOf	mondo-rare.json
urn:uuid:fc4c19ea-fa1c-47d2-82a0-b082ab570859	MONDO:0000909	biolink:subclass_of	MONDO:0019524	rdfs:subClassOf	mondo-rare.json
urn:uuid:ef422558-e75f-4b81-ad15-ba92fa01f2e9	MONDO:0000910	biolink:subclass_of	MONDO:0019200	rdfs:subClassOf	mondo-rare.json
urn:uuid:13a055c7-3125-4024-8eee-5c728ccf488a	MONDO:0000910	biolink:subclass_of	MONDO:0020605	rdfs:subClassOf	mondo-rare.json
urn:uuid:e36cf7a6-cd0d-4092-b000-ec4703b71c8a	MONDO:0000912	biolink:subclass_of	MONDO:0019588	rdfs:subClassOf	mondo-rare.json
urn:uuid:d60f2800-e903-4ed6-82cd-1bdbc6f65f07	MONDO:0000913	biolink:subclass_of	MONDO:0019350	rdfs:subClassOf	mondo-rare.json
urn:uuid:8c071733-215d-4914-9d4f-4d8ba2829815	MONDO:0000914	biolink:subclass_of	MONDO:0007432	rdfs:subClassOf	mondo-rare.json
urn:uuid:f6cf1143-d29d-4f98-a060-9b5573f0ad0c	MONDO:0000914	biolink:related_to	http://identifiers.org/hgnc/7883	RO:0004003	mondo-rare.json
urn:uuid:470fac36-31ea-48c6-9ce8-1a719e4a4c4c	MONDO:0000916	biolink:subclass_of	MONDO:0000888	rdfs:subClassOf	mondo-rare.json
urn:uuid:235a9b53-fabc-4404-9356-d7558d05c456	MONDO:0000916	biolink:subclass_of	MONDO:0002269	rdfs:subClassOf	mondo-rare.json
urn:uuid:545d0598-3990-4a72-b056-d14ada058cd0	MONDO:0000916	biolink:subclass_of	MONDO:0043424	rdfs:subClassOf	mondo-rare.json
urn:uuid:745674f6-e026-4678-a6b5-cbc004c097d4	MONDO:0000919	biolink:subclass_of	MONDO:0000920	rdfs:subClassOf	mondo-rare.json
urn:uuid:5a55c124-020e-4749-8770-e1ae70f7213d	MONDO:0000919	biolink:subclass_of	MONDO:0000921	rdfs:subClassOf	mondo-rare.json
urn:uuid:07d523e8-6d1a-451d-a11b-b677f8b6322d	MONDO:0000919	biolink:subclass_of	MONDO:0021321	rdfs:subClassOf	mondo-rare.json
urn:uuid:75fcee2d-2958-4ab5-ba71-3447b478a648	MONDO:0000920	biolink:subclass_of	MONDO:0000956	rdfs:subClassOf	mondo-rare.json
urn:uuid:b518e221-c123-442a-a19b-f19790f1b958	MONDO:0000920	biolink:subclass_of	MONDO:0021375	rdfs:subClassOf	mondo-rare.json
urn:uuid:1ea384c7-2ea9-47c0-a21c-58353b2b31c3	MONDO:0000921	biolink:subclass_of	MONDO:0006709	rdfs:subClassOf	mondo-rare.json
urn:uuid:4b774a02-f61e-4afb-b3f9-568df40f9a6a	MONDO:0000921	biolink:subclass_of	MONDO:0021375	rdfs:subClassOf	mondo-rare.json
urn:uuid:5c11cf51-c22e-4fe7-94b2-3a4502c06f32	MONDO:0000922	biolink:subclass_of	MONDO:0002263	rdfs:subClassOf	mondo-rare.json
urn:uuid:8764a7b1-d862-4125-b43e-8e2413be7ab2	MONDO:0000922	biolink:subclass_of	MONDO:0021166	rdfs:subClassOf	mondo-rare.json
urn:uuid:e241078a-f154-4013-aa72-ac47066c5a17	MONDO:0000926	biolink:subclass_of	MONDO:0005328	rdfs:subClassOf	mondo-rare.json
urn:uuid:bdd7900b-c86e-4c84-aec6-32d23632d858	MONDO:0000927	biolink:subclass_of	MONDO:0004944	rdfs:subClassOf	mondo-rare.json
urn:uuid:972d8dee-22ba-4c22-b5ef-3b79907896be	MONDO:0000928	biolink:subclass_of	MONDO:0005012	rdfs:subClassOf	mondo-rare.json
urn:uuid:27fbc4ef-3f5c-4005-bfc0-f384de322db3	MONDO:0000928	biolink:subclass_of	MONDO:0006325	rdfs:subClassOf	mondo-rare.json
urn:uuid:305ccd22-c9b8-4175-9388-bf7fda57b369	MONDO:0000928	biolink:subclass_of	MONDO:0021313	rdfs:subClassOf	mondo-rare.json
urn:uuid:c27aa444-f856-4667-86b1-0344508d6518	MONDO:0000931	biolink:subclass_of	MONDO:0002654	rdfs:subClassOf	mondo-rare.json
urn:uuid:d7d19184-080d-428b-8948-323555ccf3c3	MONDO:0000933	biolink:subclass_of	MONDO:0021071	rdfs:subClassOf	mondo-rare.json
urn:uuid:d8e1f4cc-a834-4da0-bc0e-f0f5d9062e70	MONDO:0000936	biolink:subclass_of	MONDO:0007000	rdfs:subClassOf	mondo-rare.json
urn:uuid:bc856389-0142-4fda-8114-53ce67f0b6dd	MONDO:0000936	biolink:subclass_of	MONDO:0041825	rdfs:subClassOf	mondo-rare.json
urn:uuid:14536df3-6eca-4817-8568-0a80816025d8	MONDO:0000937	biolink:subclass_of	MONDO:0007000	rdfs:subClassOf	mondo-rare.json
urn:uuid:12259d9d-7ba7-49c7-8aec-2c366a229dc7	MONDO:0000937	biolink:subclass_of	MONDO:0020067	rdfs:subClassOf	mondo-rare.json
urn:uuid:90c0caeb-0ce5-4acc-940a-12d285eeee11	MONDO:0000939	biolink:subclass_of	MONDO:0005227	rdfs:subClassOf	mondo-rare.json
urn:uuid:ef2eb3d1-7820-4bc9-b441-bf930a5eeaef	MONDO:0000939	biolink:subclass_of	MONDO:0024619	rdfs:subClassOf	mondo-rare.json
urn:uuid:8cb9e421-390c-4801-9da1-9c6451b6c9e4	MONDO:0000940	biolink:subclass_of	MONDO:0002428	rdfs:subClassOf	mondo-rare.json
urn:uuid:92101956-43b6-4614-a7d9-409417e162d1	MONDO:0000942	biolink:subclass_of	MONDO:0005328	rdfs:subClassOf	mondo-rare.json
urn:uuid:96b52820-4c80-4649-b457-29b01d231721	MONDO:0000943	biolink:subclass_of	MONDO:0015486	rdfs:subClassOf	mondo-rare.json
urn:uuid:3258dc1c-243e-4464-9bb9-27e034cdc7bb	MONDO:0000943	biolink:subclass_of	MONDO:0020683	rdfs:subClassOf	mondo-rare.json
urn:uuid:01cf5fdb-d4f1-4f24-bfec-0c0da961b006	MONDO:0000951	biolink:subclass_of	MONDO:0002586	rdfs:subClassOf	mondo-rare.json
urn:uuid:38f7e322-da33-472a-b220-7548ef13589b	MONDO:0000951	biolink:subclass_of	MONDO:0004021	rdfs:subClassOf	mondo-rare.json
urn:uuid:d9820016-22e3-4225-b6d6-10eefe7fc8a2	MONDO:0000952	biolink:subclass_of	MONDO:0024311	rdfs:subClassOf	mondo-rare.json
urn:uuid:498aed3d-1d51-4cb9-b552-64c9cdcf1455	MONDO:0000953	biolink:subclass_of	MONDO:0024311	rdfs:subClassOf	mondo-rare.json
urn:uuid:d0262609-0813-4ec6-8fa6-f3be9ac590f2	MONDO:0000954	biolink:subclass_of	MONDO:0000955	rdfs:subClassOf	mondo-rare.json
urn:uuid:a2079794-4d21-4bdf-876e-045a2da14538	MONDO:0000954	biolink:subclass_of	MONDO:0021082	rdfs:subClassOf	mondo-rare.json
urn:uuid:61bd89a2-649b-4287-985a-3f65320df7bb	MONDO:0000955	biolink:subclass_of	MONDO:0000956	rdfs:subClassOf	mondo-rare.json
urn:uuid:1fd59602-13ea-4472-82f2-5431943c8649	MONDO:0000955	biolink:subclass_of	MONDO:0006801	rdfs:subClassOf	mondo-rare.json
urn:uuid:ba10e82f-bb3f-47ec-b779-83a268ca9972	MONDO:0000956	biolink:subclass_of	MONDO:0004251	rdfs:subClassOf	mondo-rare.json
urn:uuid:683c1163-e7d4-41ba-8960-aa0935071878	MONDO:0000956	biolink:subclass_of	MONDO:0005814	rdfs:subClassOf	mondo-rare.json
urn:uuid:b18a0846-f311-4493-996a-f454abdf6df1	MONDO:0000958	biolink:subclass_of	MONDO:0002122	rdfs:subClassOf	mondo-rare.json
urn:uuid:ec540cc0-e3a9-4e59-be25-14c14f2ce5e3	MONDO:0000958	biolink:subclass_of	MONDO:0003579	rdfs:subClassOf	mondo-rare.json
urn:uuid:094b3c2c-79f2-4016-982a-e7a37594e497	MONDO:0000958	biolink:subclass_of	MONDO:0006879	rdfs:subClassOf	mondo-rare.json
urn:uuid:b3668247-0a41-475e-8b95-7bb1052dda82	MONDO:0000979	biolink:subclass_of	MONDO:0000314	rdfs:subClassOf	mondo-rare.json
urn:uuid:0ad3f722-cdae-4ac0-a874-c470ff4d5fcc	MONDO:0000979	biolink:subclass_of	MONDO:0007000	rdfs:subClassOf	mondo-rare.json
urn:uuid:607a4e65-2d0b-4af8-9c4d-a5163556d3c9	MONDO:0000979	biolink:subclass_of	MONDO:0024295	rdfs:subClassOf	mondo-rare.json
urn:uuid:969308b0-df4f-4679-bf4d-eaabab753652	MONDO:0000981	biolink:subclass_of	MONDO:0005904	rdfs:subClassOf	mondo-rare.json
urn:uuid:fa38532f-d870-4202-b6f6-680fc938434c	MONDO:0000981	biolink:subclass_of	MONDO:0018312	rdfs:subClassOf	mondo-rare.json
urn:uuid:5a32bb49-2298-4dc9-a53f-45d2781c5893	MONDO:0000984	biolink:subclass_of	MONDO:0019050	rdfs:subClassOf	mondo-rare.json
urn:uuid:a32c0f0d-1c82-4b7c-b85a-59c758ff657a	MONDO:0000986	biolink:subclass_of	MONDO:0002037	rdfs:subClassOf	mondo-rare.json
urn:uuid:f6ce4fdd-0526-4e44-a0a1-3e53eb616ee6	MONDO:0000986	biolink:subclass_of	MONDO:0043786	rdfs:subClassOf	mondo-rare.json
urn:uuid:24536e5d-f156-463c-9b33-a6200b5b5b8f	MONDO:0000992	biolink:subclass_of	MONDO:0005267	rdfs:subClassOf	mondo-rare.json
urn:uuid:ee24c716-6e28-4352-9e86-8ef78dfc90ea	MONDO:0000994	biolink:subclass_of	MONDO:0006295	rdfs:subClassOf	mondo-rare.json
urn:uuid:e2a3ac46-f869-40c7-95ec-ba1f740f63d9	MONDO:0000994	biolink:subclass_of	MONDO:0008315	rdfs:subClassOf	mondo-rare.json
urn:uuid:3b21313c-4918-4380-9a7e-1ee49f4b0137	MONDO:0000994	biolink:subclass_of	MONDO:0021102	rdfs:subClassOf	mondo-rare.json
urn:uuid:e3e8665f-1692-40f2-8c5d-8e4882933666	MONDO:0000994	biolink:subclass_of	MONDO:0037003	rdfs:subClassOf	mondo-rare.json
urn:uuid:a8b9a64d-073c-4f74-a1aa-d18416e3b013	MONDO:0000995	biolink:subclass_of	MONDO:0004689	rdfs:subClassOf	mondo-rare.json
urn:uuid:2bd217ba-4828-407e-b82c-3360d36a2805	MONDO:0000995	biolink:subclass_of	MONDO:0016122	rdfs:subClassOf	mondo-rare.json
urn:uuid:8f1a21e3-bc54-4f51-abd8-ba7da4f8f073	MONDO:0000995	biolink:subclass_of	MONDO:0100545	rdfs:subClassOf	mondo-rare.json
urn:uuid:3ee35ffb-b9ab-41e6-8ca9-ff9c0bf5b880	MONDO:0000996	biolink:subclass_of	MONDO:0005062	rdfs:subClassOf	mondo-rare.json
urn:uuid:ae7f4965-bd0c-4634-bf8b-dc1750f4742f	MONDO:0000996	biolink:subclass_of	MONDO:0008315	rdfs:subClassOf	mondo-rare.json
urn:uuid:81fe6ae6-80af-410a-82e1-0a452bab25ea	MONDO:0001000	biolink:subclass_of	MONDO:0015926	rdfs:subClassOf	mondo-rare.json
urn:uuid:0904bb35-55f1-4f56-b931-9178a4d85008	MONDO:0001001	biolink:subclass_of	MONDO:0015926	rdfs:subClassOf	mondo-rare.json
urn:uuid:23e65f4e-b4ff-4440-bf59-fb1942352adb	MONDO:0001003	biolink:subclass_of	MONDO:0015926	rdfs:subClassOf	mondo-rare.json
urn:uuid:10ee53a3-a37e-47aa-ac48-9fe122fd5e0b	MONDO:0001004	biolink:subclass_of	MONDO:0015926	rdfs:subClassOf	mondo-rare.json
urn:uuid:1d048ed5-c4be-40b3-8d57-9f2d8731a341	MONDO:0001005	biolink:subclass_of	MONDO:0001000	rdfs:subClassOf	mondo-rare.json
urn:uuid:883f96a6-8363-4099-8463-9bec59ace75e	MONDO:0001014	biolink:subclass_of	MONDO:0005059	rdfs:subClassOf	mondo-rare.json
urn:uuid:9d328809-baa9-4ac1-892e-d84915682114	MONDO:0001023	biolink:subclass_of	MONDO:0001014	rdfs:subClassOf	mondo-rare.json
urn:uuid:6703d812-aeba-48d0-b4b5-b9edb82e047b	MONDO:0001023	biolink:subclass_of	MONDO:0004967	rdfs:subClassOf	mondo-rare.json
urn:uuid:9ff7cd7a-7036-4f18-86f3-cf4188aa87a5	MONDO:0001024	biolink:subclass_of	MONDO:0005275	rdfs:subClassOf	mondo-rare.json
urn:uuid:38a024cd-4e57-47ab-b6f7-70c36906e0ad	MONDO:0001024	biolink:subclass_of	MONDO:0019095	rdfs:subClassOf	mondo-rare.json
urn:uuid:510f29cf-f16f-48cd-8d05-7a18cff1a9e3	MONDO:0001024	biolink:subclass_of	MONDO:0024355	rdfs:subClassOf	mondo-rare.json
urn:uuid:838f3584-a6b3-4c7f-a193-dd441cbe4701	MONDO:0001029	biolink:subclass_of	MONDO:0002081	rdfs:subClassOf	mondo-rare.json
urn:uuid:1044215c-1336-45c2-a937-2c5ef43ecece	MONDO:0001029	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:34647a60-1a5e-4696-8b0b-69db97405763	MONDO:0001030	biolink:subclass_of	MONDO:0015486	rdfs:subClassOf	mondo-rare.json
urn:uuid:c437bc03-135b-4570-89fe-aec6c95a9fed	MONDO:0001032	biolink:subclass_of	MONDO:0004577	rdfs:subClassOf	mondo-rare.json
urn:uuid:764aa98f-5c54-47c4-82f5-a22b1885ec9f	MONDO:0001035	biolink:subclass_of	MONDO:0001036	rdfs:subClassOf	mondo-rare.json
urn:uuid:87b24ac5-c5eb-469f-95a2-613fd21221ca	MONDO:0001036	biolink:subclass_of	MONDO:0017210	rdfs:subClassOf	mondo-rare.json
urn:uuid:ebd8eee6-af69-43e0-a9f4-5ec2ea8c3d7c	MONDO:0001042	biolink:subclass_of	MONDO:0004857	rdfs:subClassOf	mondo-rare.json
urn:uuid:59c4e0ec-2c8f-4146-87ee-8fa76d6f3fc3	MONDO:0001042	biolink:subclass_of	MONDO:0005172	rdfs:subClassOf	mondo-rare.json
urn:uuid:5d022fab-eff1-4d28-acd0-a3179703dc04	MONDO:0001045	biolink:subclass_of	MONDO:0005020	rdfs:subClassOf	mondo-rare.json
urn:uuid:ed30451f-0ff7-429a-b03b-6c1df1e0ae08	MONDO:0001046	biolink:subclass_of	MONDO:0002519	rdfs:subClassOf	mondo-rare.json
urn:uuid:36908331-5652-41d3-8c5c-8aa2786625ee	MONDO:0001046	biolink:subclass_of	MONDO:0021147	rdfs:subClassOf	mondo-rare.json
urn:uuid:50f5ab8b-cb26-4233-a39a-b9a4007fee5f	MONDO:0001056	biolink:subclass_of	MONDO:0002516	rdfs:subClassOf	mondo-rare.json
urn:uuid:c915f603-c4f7-4a38-9de3-39abefd0ffa5	MONDO:0001056	biolink:subclass_of	MONDO:0021085	rdfs:subClassOf	mondo-rare.json
urn:uuid:a2d37585-5d51-4b61-a8a0-25abf16e9608	MONDO:0001057	biolink:subclass_of	MONDO:0001056	rdfs:subClassOf	mondo-rare.json
urn:uuid:a73e7eb8-8ff3-4121-8a33-8fa8964ee709	MONDO:0001057	biolink:subclass_of	MONDO:0003252	rdfs:subClassOf	mondo-rare.json
urn:uuid:84c8372d-98e8-46a1-bbf9-25a425c357d4	MONDO:0001059	biolink:subclass_of	MONDO:0001056	rdfs:subClassOf	mondo-rare.json
urn:uuid:43662293-0724-488a-b8fb-eeee29e06dd5	MONDO:0001059	biolink:subclass_of	MONDO:0004699	rdfs:subClassOf	mondo-rare.json
urn:uuid:4d942f6c-c8b2-4d1c-9827-f6915a6dd725	MONDO:0001066	biolink:subclass_of	MONDO:0006019	rdfs:subClassOf	mondo-rare.json
urn:uuid:56d5a586-1a52-425c-95f5-9d1124b7cd20	MONDO:0001066	biolink:subclass_of	MONDO:0006718	rdfs:subClassOf	mondo-rare.json
urn:uuid:c41a7bd1-e23b-4fab-9864-807070323721	MONDO:0001067	biolink:subclass_of	MONDO:0006019	rdfs:subClassOf	mondo-rare.json
urn:uuid:7f579400-aaa0-4850-9646-265dda567d90	MONDO:0001068	biolink:subclass_of	MONDO:0000833	rdfs:subClassOf	mondo-rare.json
urn:uuid:f5a32834-83ba-479a-a690-6a5d2fd681d7	MONDO:0001068	biolink:subclass_of	MONDO:0800486	rdfs:subClassOf	mondo-rare.json
urn:uuid:ea86048e-bd56-472a-b01a-329f2a11a6cd	MONDO:0001071	biolink:subclass_of	MONDO:0700092	rdfs:subClassOf	mondo-rare.json
urn:uuid:9adf1451-f692-42ff-8bf3-d30e2d394af4	MONDO:0001072	biolink:subclass_of	MONDO:0005081	rdfs:subClassOf	mondo-rare.json
urn:uuid:aaa4774a-0ec0-4810-8ec2-d56198c4c558	MONDO:0001073	biolink:subclass_of	MONDO:0001824	rdfs:subClassOf	mondo-rare.json
urn:uuid:8f8e24a4-9290-4569-aa5d-4bef3dae58df	MONDO:0001073	biolink:subclass_of	MONDO:0700007	rdfs:subClassOf	mondo-rare.json
urn:uuid:906ccb38-477c-422a-80ae-12a13fdbd132	MONDO:0001076	biolink:subclass_of	MONDO:0002908	rdfs:subClassOf	mondo-rare.json
urn:uuid:5ae1dd44-7990-456b-bdc6-5c5cebba9f12	MONDO:0001076	biolink:subclass_of	MONDO:0011731	rdfs:subClassOf	mondo-rare.json
urn:uuid:41e66a98-7671-449f-9697-b93261c98afb	MONDO:0001082	biolink:subclass_of	MONDO:0000612	rdfs:subClassOf	mondo-rare.json
urn:uuid:b1626b00-d26a-43f9-9da6-11c970b7ed04	MONDO:0001082	biolink:subclass_of	MONDO:0024339	rdfs:subClassOf	mondo-rare.json
urn:uuid:2b75c23b-0a78-44a5-88fb-af6789f47201	MONDO:0001083	biolink:subclass_of	MONDO:0002254	rdfs:subClassOf	mondo-rare.json
urn:uuid:6b4313b5-8d99-4e1e-b8f7-4fb42ca07bb3	MONDO:0001083	biolink:subclass_of	MONDO:0006510	rdfs:subClassOf	mondo-rare.json
urn:uuid:535c53b5-22c6-4152-886d-4c7ebc91a124	MONDO:0001083	biolink:subclass_of	MONDO:0021568	rdfs:subClassOf	mondo-rare.json
urn:uuid:d00cd40d-60d2-4f4b-8100-defa722cd6e6	MONDO:0001084	biolink:subclass_of	MONDO:0003608	rdfs:subClassOf	mondo-rare.json
urn:uuid:d799b89e-22e5-4ab5-b7e2-784a99bf4da3	MONDO:0001085	biolink:subclass_of	MONDO:0001166	rdfs:subClassOf	mondo-rare.json
urn:uuid:ec9211e2-17b7-4f9b-9c37-f4b239dc97e4	MONDO:0001092	biolink:subclass_of	MONDO:0002278	rdfs:subClassOf	mondo-rare.json
urn:uuid:02719e35-a710-4943-bfde-fddda4821eca	MONDO:0001092	biolink:subclass_of	MONDO:0003299	rdfs:subClassOf	mondo-rare.json
