id	category	name	description	xref	provided_by	synonym	broad_synonyms	deprecated	exact_synonyms	iri	narrow_synonyms	related_synonyms	same_as	subsets
MONDO:0004643	biolink:Disease	myeloid leukemia	A clonal proliferation of myeloid cells and their precursors in the bone marrow, peripheral blood, and spleen. When the proliferating cells are immature myeloid cells and myeloblasts, it is called acute myeloid leukemia. When the proliferating myeloid cells are neutrophils, it is called chronic myelogenous leukemia.	DOID:8692|GARD:0008226|ICD10CM:C92|ICD9:205|ICD9:205.80|ICD9:205.9|ICD9:205.90|ICDO:9860/3|MEDGEN:7320|MESH:D007951|NCIT:C3172|SCTID:188732008|UMLS:C0023470	mondo-clingen.json	leukaemia granulocytic|leukaemia myeloid|leukemia granulocytic|leukemia myelogenous|leukemia myeloid|leukemia, granulocytic, malignant|myelocytic leukaemia|myelocytic leukemia|myelogenous leukaemia|myelogenous leukemia|myeloid leukemia|non-lymphoblastic leukaemia|non-lymphoblastic leukemia|non-lymphocytic leukaemia|non-lymphocytic leukemia			leukaemia granulocytic|leukaemia myeloid|leukemia granulocytic|leukemia myelogenous|leukemia myeloid|leukemia, granulocytic, malignant|myelocytic leukaemia|myelocytic leukemia|myelogenous leukaemia|myelogenous leukemia|myeloid leukemia|non-lymphoblastic leukaemia|non-lymphoblastic leukemia|non-lymphocytic leukaemia|non-lymphocytic leukemia	http://purl.obolibrary.org/obo/MONDO_0004643			DOID:8692|NCIT:C3172|UMLS:C0023470|http://identifiers.org/medgen/7320|http://identifiers.org/mesh/D007951|http://identifiers.org/snomedct/188732008|http://purl.bioontology.org/ontology/ICD10CM/C92	doid_rare|gard_rare|nord_rare|otar|rare
MONDO:0004644	biolink:Disease	subacute monocytic leukemia		DOID:8696|GARD:0024079|ICD9:206.2|ICD9:206.20|MEDGEN:508955|SCTID:188746008|UMLS:C0152275	mondo-clingen.json					http://purl.obolibrary.org/obo/MONDO_0004644			DOID:8696|UMLS:C0152275|http://identifiers.org/medgen/508955|http://identifiers.org/snomedct/188746008	gard_rare|rare
MONDO:0004645	biolink:Disease	cheek mucosa cancer	A malignant neoplasm involving the buccal mucosa.	DOID:8702|ICD9:145.0|MEDGEN:57550|NCIT:C9320|SCTID:363386008|UMLS:C0153373	mondo-clingen.json	buccal mucosa cancer|cancer of buccal mucosa|malignant buccal mucosa neoplasm|malignant buccal mucosa tumor|malignant buccal mucosa tumour|malignant neoplasm of buccal mucosa|malignant neoplasm of the buccal mucosa|malignant tumor of buccal mucosa|malignant tumor of the buccal mucosa|malignant tumour of buccal mucosa|malignant tumour of the buccal mucosa			buccal mucosa cancer|cancer of buccal mucosa|malignant buccal mucosa neoplasm|malignant buccal mucosa tumor|malignant buccal mucosa tumour|malignant neoplasm of buccal mucosa|malignant neoplasm of the buccal mucosa|malignant tumor of buccal mucosa|malignant tumor of the buccal mucosa|malignant tumour of buccal mucosa|malignant tumour of the buccal mucosa	http://purl.obolibrary.org/obo/MONDO_0004645			DOID:8702|NCIT:C9320|UMLS:C0153373|http://identifiers.org/medgen/57550|http://identifiers.org/snomedct/363386008	
MONDO:0004646	biolink:Disease	decubitus ulcer	Death of tissue due to external pressure.	DOID:8717|ICD10CM:L89|ICD9:707.0|ICD9:707.00|MEDGEN:1789997|MESH:D003668|SCTID:399912005|UMLS:C4554531	mondo-clingen.json	decubitus ulcer|decubitus ulcer, elbow|decubitus ulcer, lower back|decubitus ulcer, other site|decubitus ulcer, upper back|pressure sores|pressure ulcer			decubitus ulcer|decubitus ulcer, elbow|decubitus ulcer, lower back|decubitus ulcer, other site|decubitus ulcer, upper back|pressure sores|pressure ulcer	http://purl.obolibrary.org/obo/MONDO_0004646			DOID:8717|UMLS:C4554531|http://identifiers.org/medgen/1789997|http://identifiers.org/mesh/D003668|http://identifiers.org/snomedct/399912005|http://purl.bioontology.org/ontology/ICD10CM/L89	
MONDO:0004647	biolink:Disease	in situ carcinoma	A malignant epithelial neoplasm which is confined to the epithelial layer without evidence of further tissue invasion.	DOID:8719|ICD9:230-234|ICD9:234.8|ICD9:234.9|ICDO:8010/2|MEDGEN:763|MESH:D002278|NCIT:C2917|SCTID:109355002|UMLS:C0007099	mondo-clingen.json	CIS|carcinoma in situ|carcinoma, in situ, malignant|epithelial tumor, in situ, malignant|intraepithelial carcinoma|non-invasive carcinoma|stage 0 disease	CIS		carcinoma in situ|carcinoma, in situ, malignant|epithelial tumor, in situ, malignant|intraepithelial carcinoma|non-invasive carcinoma|stage 0 disease	http://purl.obolibrary.org/obo/MONDO_0004647			DOID:8719|NCIT:C2917|UMLS:C0007099|http://identifiers.org/medgen/763|http://identifiers.org/mesh/D002278|http://identifiers.org/snomedct/109355002	otar
MONDO:0004648	biolink:Disease	vascular dementia	A degenerative vascular disorder affecting the brain. It is caused by the blockage of the blood supply to the brain. It is manifested with decline of memory and cognitive functions.	DOID:8725|EFO:0004718|ICD10CM:F01|ICD10CM:F01.5|ICD10WHO:F01|ICD9:290.4|MEDGEN:41447|MESH:D015140|NCIT:C34525|SCTID:429998004|UMLS:C0011269|icd11.foundation:1365258270	mondo-clingen.json	multi infarct dementia|vascular dementia			vascular dementia	http://purl.obolibrary.org/obo/MONDO_0004648	multi infarct dementia		DOID:8725|NCIT:C34525|UMLS:C0011269|http://id.who.int/icd/entity/1365258270|http://identifiers.org/medgen/41447|http://identifiers.org/mesh/D015140|http://identifiers.org/snomedct/429998004|http://purl.bioontology.org/ontology/ICD10CM/F01|http://purl.bioontology.org/ontology/ICD10CM/F01.5|http://www.ebi.ac.uk/efo/EFO_0004718|https://icd.who.int/browse10/2019/en#/F01	otar
MONDO:0004649	biolink:Disease	anaerobic pneumonia	A pneumonia caused by anaerobic bacteria.	DOID:873|ICD9:482.81|ICD9:482.89|MEDGEN:731236|SCTID:409664000|UMLS:C1443976	mondo-clingen.json	pneumonia due to anaerobic bacteria			pneumonia due to anaerobic bacteria	http://purl.obolibrary.org/obo/MONDO_0004649			DOID:873|UMLS:C1443976|http://identifiers.org/medgen/731236|http://identifiers.org/snomedct/409664000	
MONDO:0004650	biolink:Disease	malignant carotid body paraganglioma	A carotid body paraganglioma that metastasizes to other anatomic sites.	DOID:8731|GARD:0024080|ICD10CM:C75.4|ICD9:194.5|MEDGEN:56318|NCIT:C3574|SCTID:447883002|UMLS:C0153656	mondo-clingen.json	carotid body paraganglioma, malignant|malignant carotid body paraganglioma|malignant carotid body tumor (morphologic abnormality)|malignant carotid body tumour|malignant carotid body tumour (morphologic abnormality)|malignant tumour of carotid body|malignant tumour of the carotid body			carotid body paraganglioma, malignant|malignant carotid body paraganglioma|malignant carotid body tumor (morphologic abnormality)|malignant carotid body tumour (morphologic abnormality)	http://purl.obolibrary.org/obo/MONDO_0004650		malignant carotid body tumour|malignant tumour of carotid body|malignant tumour of the carotid body	DOID:8731|NCIT:C3574|UMLS:C0153656|http://identifiers.org/medgen/56318|http://identifiers.org/snomedct/447883002|http://purl.bioontology.org/ontology/ICD10CM/C75.4	gard_rare|nord_rare|rare
MONDO:0004651	biolink:Disease	smallpox	A condition that is caused by infection with Variola, and that is characterized by small, raised bumps.	DOID:8736|ICD10CM:B03|ICD10WHO:B03|ICD9:050|ICD9:050.9|MEDGEN:20785|MESH:D012899|NCIT:C35027|NORD:1118|SCTID:67924001|UMLS:C0037354|icd11.foundation:2054716425	mondo-clingen.json	Variola|Variola virus caused disease or disorder|Variola virus disease or disorder|Variola virus infectious disease|ordinary smallpox			Variola virus caused disease or disorder|Variola virus disease or disorder|Variola virus infectious disease|ordinary smallpox	http://purl.obolibrary.org/obo/MONDO_0004651		Variola	DOID:8736|NCIT:C35027|UMLS:C0037354|http://id.who.int/icd/entity/2054716425|http://identifiers.org/medgen/20785|http://identifiers.org/mesh/D012899|http://identifiers.org/snomedct/67924001|http://purl.bioontology.org/ontology/ICD10CM/B03|https://icd.who.int/browse10/2019/en#/B03	doid_rare|nord_rare|otar|rare
MONDO:0004652	biolink:Disease	bacterial pneumonia	Acute infection of the lung parenchyma caused by bacteria (e.g., Streptococcus pneumoniae, Haemophilus influenzae, Chlamydia pneumoniae, Mycoplasma pneumoniae, and Legionella pneumophila). Signs and symptoms include productive cough, fever, chills, shortness of breath, and chest pain.	DOID:874|EFO:1001272|ICD9:482.89|ICD9:482.9|MEDGEN:484|MESH:D018410|NCIT:C26704|SCTID:53084003|UMLS:C0004626|icd11.foundation:1323682030	mondo-clingen.json	Bacteria caused pneumonia|Bacteria pneumonia|pneumonia due to other gram-negative bacteria			Bacteria caused pneumonia|Bacteria pneumonia|pneumonia due to other gram-negative bacteria	http://purl.obolibrary.org/obo/MONDO_0004652			DOID:874|NCIT:C26704|UMLS:C0004626|http://id.who.int/icd/entity/1323682030|http://identifiers.org/medgen/484|http://identifiers.org/mesh/D018410|http://identifiers.org/snomedct/53084003|http://www.ebi.ac.uk/efo/EFO_1001272	otar
MONDO:0004653	biolink:Disease	atypical chronic myeloid leukemia, BCR-ABL1 negative	A myelodysplastic/myeloproliferative neoplasm characterized by the principal involvement of the neutrophil series with leukocytosis and multilineage dysplasia. The neoplastic cells do not have a Philadelphia chromosome or the BCR/ABL fusion gene. (WHO, 2001)	DOID:0060597|DOID:8747|GARD:0019583|ICDO:9876/3|MEDGEN:266233|MedDRA:10054651|NCIT:C3519|Orphanet:98824|SCTID:277589003|UMLS:C1292772|icd11.foundation:331838766	mondo-clingen.json	aCML|atypical CML|atypical chronic myeloid leukaemia|atypical chronic myeloid leukemia|atypical chronic myeloid leukemia, BCR-ABL1 Negative|subacute granulocytic leukaemia|subacute granulocytic leukemia|subacute myelogenous leukaemia|subacute myelogenous leukemia|subacute myeloid leukaemia|subacute myeloid leukemia			aCML|atypical CML|atypical chronic myeloid leukaemia|atypical chronic myeloid leukemia|atypical chronic myeloid leukemia, BCR-ABL1 Negative|subacute granulocytic leukaemia|subacute granulocytic leukemia|subacute myelogenous leukaemia|subacute myelogenous leukemia|subacute myeloid leukaemia|subacute myeloid leukemia	http://purl.obolibrary.org/obo/MONDO_0004653			DOID:0060597|NCIT:C3519|Orphanet:98824|UMLS:C1292772|http://id.who.int/icd/entity/331838766|http://identifiers.org/medgen/266233|http://identifiers.org/snomedct/277589003	doid_rare|gard_rare|nord_rare|ordo_disorder|orphanet_rare|rare
MONDO:0004654	biolink:Disease	obsolete pyomyositis			mondo-clingen.json			True		http://purl.obolibrary.org/obo/MONDO_0004654				
MONDO:0004655	biolink:Disease	obsolete acute megakaryoblastic leukemia			mondo-clingen.json			True		http://purl.obolibrary.org/obo/MONDO_0004655				
MONDO:0004656	biolink:Disease	rubella	A viral infection caused by the rubella virus. It is initially manifested with flu-like symptoms that last one or two days, followed by the development of a characteristic red rash which lasts from one to five days. The rash first appears in the neck and face. It subsequently spreads to the rest of the body.	DOID:8781|EFO:1002026|GARD:0004742|ICD10CM:B06|ICD9:056|MEDGEN:48514|MESH:D012409|NCIT:C85051|SCTID:36653000|UMLS:C0035920|icd11.foundation:410022648	mondo-clingen.json	Rubella infection|Rubella virus caused disease or disorder|Rubella virus disease or disorder|Rubella virus infectious disease|german measles|three day measles|three-Day Measles			Rubella infection|Rubella virus caused disease or disorder|Rubella virus disease or disorder|Rubella virus infectious disease|german measles|three-Day Measles	http://purl.obolibrary.org/obo/MONDO_0004656		three day measles	DOID:8781|NCIT:C85051|UMLS:C0035920|http://id.who.int/icd/entity/410022648|http://identifiers.org/medgen/48514|http://identifiers.org/mesh/D012409|http://identifiers.org/snomedct/36653000|http://purl.bioontology.org/ontology/ICD10CM/B06|http://www.ebi.ac.uk/efo/EFO_1002026	doid_rare|gard_rare|nord_rare|otar|rare
MONDO:0004657	biolink:Disease	disseminated chorioretinitis		DOID:8787|GARD:0024081|ICD10CM:H30.1|ICD9:363.1|ICD9:363.10|MEDGEN:509696|SCTID:78769001|UMLS:C0154879	mondo-clingen.json					http://purl.obolibrary.org/obo/MONDO_0004657			DOID:8787|UMLS:C0154879|http://identifiers.org/medgen/509696|http://identifiers.org/snomedct/78769001|http://purl.bioontology.org/ontology/ICD10CM/H30.1	gard_rare|rare
MONDO:0004658	biolink:Disease	breast carcinoma in situ	A in situ carcinoma that involves the breast.	DOID:8791|ICD10CM:D05|ICD9:233.0|MEDGEN:57817|MESH:D000071960|NCIT:C3641|SCTID:189336000|UMLS:C0154084|icd11.foundation:1264360394	mondo-clingen.json	breast cancer in situ|breast cancer stage 0|breast carcinoma in situ|breast in situ carcinoma|carcinoma in situ of breast|carcinoma in situ of the breast|in situ breast cancer|non-infiltrating breast carcinoma|non-infiltrating carcinoma of breast|non-infiltrating carcinoma of the breast|non-invasive breast carcinoma|non-invasive carcinoma of breast|non-invasive carcinoma of the breast|stage 0 breast cancer|stage 0 breast cancer aJCC v6|stage 0 breast cancer aJCC v6 and v7|stage 0 breast cancer aJCC v7|stage 0 breast carcinoma|stage 0 breast carcinoma in situ|stage 0 carcinoma of breast|stage 0 carcinoma of the breast			breast cancer in situ|breast cancer stage 0|breast carcinoma in situ|breast in situ carcinoma|carcinoma in situ of breast|carcinoma in situ of the breast|in situ breast cancer|non-infiltrating breast carcinoma|non-infiltrating carcinoma of breast|non-infiltrating carcinoma of the breast|non-invasive breast carcinoma|non-invasive carcinoma of breast|non-invasive carcinoma of the breast|stage 0 breast cancer|stage 0 breast cancer aJCC v6|stage 0 breast cancer aJCC v6 and v7|stage 0 breast cancer aJCC v7|stage 0 breast carcinoma|stage 0 breast carcinoma in situ|stage 0 carcinoma of breast|stage 0 carcinoma of the breast	http://purl.obolibrary.org/obo/MONDO_0004658			DOID:8791|NCIT:C3641|UMLS:C0154084|http://id.who.int/icd/entity/1264360394|http://identifiers.org/medgen/57817|http://identifiers.org/mesh/D000071960|http://identifiers.org/snomedct/189336000|http://purl.bioontology.org/ontology/ICD10CM/D05	otar
MONDO:0004659	biolink:Disease	eye carcinoma in situ	A carcinoma in situ involving a eye.	DOID:8792|ICD10CM:D09.2|ICD9:234.0|MEDGEN:509519|SCTID:92590009|UMLS:C0154094	mondo-clingen.json	carcinoma in situ of eye|carcinoma in situ of eyeball of camera-type eye|eye in situ carcinoma|eyeball of camera-type eye carcinoma in situ|stage 0 eye carcinoma|stage 0 eyeball of camera-type eye carcinoma			carcinoma in situ of eye|carcinoma in situ of eyeball of camera-type eye|eye in situ carcinoma|eyeball of camera-type eye carcinoma in situ|stage 0 eye carcinoma|stage 0 eyeball of camera-type eye carcinoma	http://purl.obolibrary.org/obo/MONDO_0004659			DOID:8792|UMLS:C0154094|http://identifiers.org/medgen/509519|http://identifiers.org/snomedct/92590009|http://purl.bioontology.org/ontology/ICD10CM/D09.2	
MONDO:0004660	biolink:Disease	lung carcinoma in situ	A carcinoma in situ involving a lung.	DOID:8800|ICD9:231.2|MEDGEN:146894|NCIT:C27467|SCTID:92649001|UMLS:C0685053	mondo-clingen.json	bronchial carcinoma in situ|carcinoma in situ of lung|lung in situ carcinoma|stage 0 lung cancer|stage 0 lung cancer aJCC v6|stage 0 lung cancer aJCC v6 and v7|stage 0 lung cancer aJCC v7|stage 0 lung carcinoma			bronchial carcinoma in situ|carcinoma in situ of lung|lung in situ carcinoma|stage 0 lung cancer|stage 0 lung cancer aJCC v6|stage 0 lung cancer aJCC v6 and v7|stage 0 lung cancer aJCC v7|stage 0 lung carcinoma	http://purl.obolibrary.org/obo/MONDO_0004660			DOID:8800|NCIT:C27467|UMLS:C0685053|http://identifiers.org/medgen/146894|http://identifiers.org/snomedct/92649001	
MONDO:0004661	biolink:Disease	trachea carcinoma in situ	A carcinoma that arises from the tracheal mucosa and is confined to the epithelial layer without evidence of further tissue invasion.	DOID:8802|ICD10CM:D02.1|ICD9:231.1|MEDGEN:57816|NCIT:C3639|SCTID:92772005|UMLS:C0154070	mondo-clingen.json	carcinoma in situ of the trachea|carcinoma in situ of trachea|severe epithelial dysplasia of trachea|stage 0 trachea carcinoma|trachea carcinoma in situ|trachea in situ carcinoma|tracheal carcinoma in situ			carcinoma in situ of the trachea|carcinoma in situ of trachea|severe epithelial dysplasia of trachea|stage 0 trachea carcinoma|trachea carcinoma in situ|trachea in situ carcinoma|tracheal carcinoma in situ	http://purl.obolibrary.org/obo/MONDO_0004661			DOID:8802|NCIT:C3639|UMLS:C0154070|http://identifiers.org/medgen/57816|http://identifiers.org/snomedct/92772005|http://purl.bioontology.org/ontology/ICD10CM/D02.1	
MONDO:0004662	biolink:Disease	heterophyiasis	An infection that is caused by the intestinal fluke Heterophyes heterophyes, which is most commonly found in Asia, the Middle East, and Africa, and which is transmitted via consumption of contaminated raw or undercooked fish. Symptoms typically range from asymptomatic to intermittent abdominal pain and diarrhea, with occasional ectopic infection.	DOID:882|ICD9:121.6|MEDGEN:508869|NCIT:C128389|SCTID:22905009|UMLS:C0152071|icd11.foundation:322536023	mondo-clingen.json	Heterophyes infection|infections, Heterophyes			Heterophyes infection	http://purl.obolibrary.org/obo/MONDO_0004662		infections, Heterophyes	DOID:882|NCIT:C128389|UMLS:C0152071|http://id.who.int/icd/entity/322536023|http://identifiers.org/medgen/508869|http://identifiers.org/snomedct/22905009	
MONDO:0004663	biolink:Disease	colon carcinoma in situ	A in situ carcinoma that involves the colon.	DOID:8826|ICD10CM:D01.0|ICD9:230.3|MEDGEN:56334|NCIT:C3638|SCTID:92568009|UMLS:C0154061|icd11.foundation:1958429829	mondo-clingen.json	carcinoma in situ of colon|carcinoma in situ of the colon|colon cancer stage 0|colon carcinoma in situ|colon in situ carcinoma|colonic carcinoma in situ|stage 0 carcinoma of colon|stage 0 carcinoma of the colon|stage 0 colon cancer|stage 0 colon cancer aJCC v6|stage 0 colon cancer aJCC v6 and v7|stage 0 colon cancer aJCC v7|stage 0 colon carcinoma|stage 0 colonic carcinoma			carcinoma in situ of colon|carcinoma in situ of the colon|colon cancer stage 0|colon carcinoma in situ|colon in situ carcinoma|colonic carcinoma in situ|stage 0 carcinoma of colon|stage 0 carcinoma of the colon|stage 0 colon cancer|stage 0 colon cancer aJCC v6|stage 0 colon cancer aJCC v6 and v7|stage 0 colon cancer aJCC v7|stage 0 colon carcinoma|stage 0 colonic carcinoma	http://purl.obolibrary.org/obo/MONDO_0004663			DOID:8826|NCIT:C3638|UMLS:C0154061|http://id.who.int/icd/entity/1958429829|http://identifiers.org/medgen/56334|http://identifiers.org/snomedct/92568009|http://purl.bioontology.org/ontology/ICD10CM/D01.0	otar
MONDO:0004664	biolink:Disease	helminthiasis	A parasitic infection characterized by the infestation with worms, mainly in the intestine.	DOID:883|EFO:1001342|ICD10CM:B65-B83|ICD9:120-129|ICD9:128.8|ICD9:128.9|MEDGEN:6765|MESH:D006373|NCIT:C84751|SCTID:27601005|UMLS:C0018889	mondo-clingen.json	helminthiasis			helminthiasis	http://purl.obolibrary.org/obo/MONDO_0004664			DOID:883|NCIT:C84751|UMLS:C0018889|http://identifiers.org/medgen/6765|http://identifiers.org/mesh/D006373|http://identifiers.org/snomedct/27601005|http://purl.bioontology.org/ontology/ICD10CM/B65-B83|http://www.ebi.ac.uk/efo/EFO_1001342	otar
MONDO:0004665	biolink:Disease	nodular sclerosis classical Hodgkin lymphoma	A subtype of classical Hodgkin lymphoma characterized by collagen bands that surround at least one nodule, and Hodgkin and Reed-Sternberg cells with lacunar type morphology. (WHO, 2008)	DOID:8838|EFO:0004708|GARD:0019591|ICD10CM:C81.1|ICD9:201.5|ICDO:9663/3|MEDGEN:101830|NCIT:C3518|ONCOTREE:NSCHL|Orphanet:98843|SCTID:118608000|UMLS:C0152268|icd11.foundation:1995941600	mondo-clingen.json	Hodgkin lymphoma, nodular sclerosis|Hodgkin's disease nodular sclerosis|Hodgkin's disease, nodular sclerosis NOS (morphologic abnormality)|Hodgkin's disease, nodular sclerosis of unspecified site|Hodgkin's nodular sclerosis|NSCHL|NSHD|NSHL|nodular sclerosis Classic Hodgkin lymphoma|nodular sclerosis Hodgkin lymphoma|nodular sclerosis Hodgkin's disease|nodular sclerosis Hodgkin's lymphoma|nodular sclerosis classical Hodgkin lymphoma			Hodgkin lymphoma, nodular sclerosis|Hodgkin's disease nodular sclerosis|Hodgkin's disease, nodular sclerosis NOS (morphologic abnormality)|Hodgkin's disease, nodular sclerosis of unspecified site|Hodgkin's nodular sclerosis|NSCHL|NSHD|NSHL|nodular sclerosis Classic Hodgkin lymphoma|nodular sclerosis Hodgkin lymphoma|nodular sclerosis Hodgkin's disease|nodular sclerosis Hodgkin's lymphoma|nodular sclerosis classical Hodgkin lymphoma	http://purl.obolibrary.org/obo/MONDO_0004665			DOID:8838|NCIT:C3518|Orphanet:98843|UMLS:C0152268|http://id.who.int/icd/entity/1995941600|http://identifiers.org/medgen/101830|http://identifiers.org/snomedct/118608000|http://purl.bioontology.org/ontology/ICD10CM/C81.1|http://www.ebi.ac.uk/efo/EFO_0004708	gard_rare|ordo_histopathological_subtype|ordo_subtype_of_a_disorder|otar|rare
MONDO:0004666	biolink:Disease	metagonimiasis	An infection that is most commonly caused by the intestinal fluke Metagonimus yokogawai, which is most commonly found in the Far East, and which is transmitted via consumption of contaminated raw or undercooked fish. Symptoms typically range from asymptomatic to intermittent abdominal pain and diarrhea, with occasional ectopic infection.	DOID:884|ICD9:121.5|MEDGEN:7564|NCIT:C128390|SCTID:37832003|UMLS:C0025530|icd11.foundation:844727447	mondo-clingen.json	Metagonimus yokogawai infection|infection by Metagonimus yokogawai|infections, Metagonimus yokogawai			Metagonimus yokogawai infection|infection by Metagonimus yokogawai	http://purl.obolibrary.org/obo/MONDO_0004666		infections, Metagonimus yokogawai	DOID:884|NCIT:C128390|UMLS:C0025530|http://id.who.int/icd/entity/844727447|http://identifiers.org/medgen/7564|http://identifiers.org/snomedct/37832003	
MONDO:0004667	biolink:Disease	sublingual gland cancer	A rare malignant neoplasm that arises from the sublingual gland. The majority are carcinomas.	DOID:8849|GARD:0027697|ICD10CM:C08.1|ICD9:142.2|MEDGEN:102263|NCIT:C3527|SCTID:363381003|UMLS:C0153361	mondo-clingen.json	cancer of sublingual gland|malignant neoplasm of sublingual gland|malignant neoplasm of the sublingual gland|malignant sublingual gland neoplasm|malignant sublingual gland tumor|malignant sublingual gland tumour|malignant tumor of sublingual gland|malignant tumor of the sublingual gland|malignant tumour of sublingual gland|malignant tumour of the sublingual gland|sublingual gland cancer			cancer of sublingual gland|malignant neoplasm of sublingual gland|malignant neoplasm of the sublingual gland|malignant sublingual gland neoplasm|malignant sublingual gland tumor|malignant sublingual gland tumour|malignant tumor of sublingual gland|malignant tumor of the sublingual gland|malignant tumour of sublingual gland|malignant tumour of the sublingual gland|sublingual gland cancer	http://purl.obolibrary.org/obo/MONDO_0004667			DOID:8849|NCIT:C3527|UMLS:C0153361|http://identifiers.org/medgen/102263|http://identifiers.org/snomedct/363381003|http://purl.bioontology.org/ontology/ICD10CM/C08.1	gard_rare|rare
MONDO:0004668	biolink:Disease	fascioliasis	A parasitic infection that is caused by liver flukes, usually Fasciola hepatica, of sheep, goats, and cattle. Humans become infected by eating uncooked, infested aquatic vegetation (classically watercress). adult flukes inhabit the bile ducts, gallbladder, and occasionally ectopic sites. Symptoms arise secondary to inflammatory response or obstruction.	DOID:885|EFO:1001324|ICD10CM:B66.3|ICD9:121.3|MEDGEN:41969|MESH:D005211|NCIT:C128387|NORD:368|SCTID:82308007|UMLS:C0015652|icd11.foundation:656408831	mondo-clingen.json	Fasciolosis|infection by fasciola|sheep liver fluke infection			Fasciolosis|infection by fasciola|sheep liver fluke infection	http://purl.obolibrary.org/obo/MONDO_0004668			DOID:885|NCIT:C128387|UMLS:C0015652|http://id.who.int/icd/entity/656408831|http://identifiers.org/medgen/41969|http://identifiers.org/mesh/D005211|http://identifiers.org/snomedct/82308007|http://purl.bioontology.org/ontology/ICD10CM/B66.3|http://www.ebi.ac.uk/efo/EFO_1001324	doid_rare|nord_rare|otar|rare
MONDO:0004669	biolink:Disease	salivary gland cancer	A primary or metastatic malignant neoplasm that affects the major or minor salivary glands. Representative examples include carcinoma, lymphoma, and sarcoma.	DOID:8850|GARD:0027698|ICD10CM:C08|ICD9:142.8|MEDGEN:65079|MESH:D012468|NCIT:C3811|SCTID:255072001|UMLS:C0220636	mondo-clingen.json	cancer of saliva-secreting gland|cancer of salivary gland|cancer of the salivary gland|malignant neoplasm of major salivary gland|malignant neoplasm of saliva-secreting gland|malignant neoplasm of salivary gland|malignant neoplasm of salivary gland duct|malignant neoplasm of the salivary gland|malignant saliva-secreting gland neoplasm|malignant salivary gland neoplasm|malignant salivary gland tumor|malignant salivary gland tumour|malignant tumor of salivary gland|malignant tumor of the salivary gland|malignant tumour of salivary gland|malignant tumour of the major salivary gland|malignant tumour of the salivary gland|saliva-secreting gland cancer|salivary gland cancer			cancer of saliva-secreting gland|cancer of salivary gland|cancer of the salivary gland|malignant neoplasm of saliva-secreting gland|malignant neoplasm of salivary gland|malignant neoplasm of salivary gland duct|malignant neoplasm of the salivary gland|malignant saliva-secreting gland neoplasm|malignant salivary gland neoplasm|malignant salivary gland tumor|malignant salivary gland tumour|malignant tumor of salivary gland|malignant tumor of the salivary gland|malignant tumour of salivary gland|malignant tumour of the salivary gland|saliva-secreting gland cancer|salivary gland cancer	http://purl.obolibrary.org/obo/MONDO_0004669	malignant neoplasm of major salivary gland|malignant tumour of the major salivary gland		DOID:8850|NCIT:C3811|UMLS:C0220636|http://identifiers.org/medgen/65079|http://identifiers.org/mesh/D012468|http://identifiers.org/snomedct/255072001|http://purl.bioontology.org/ontology/ICD10CM/C08	gard_rare|otar|rare
MONDO:0004670	biolink:Disease	lupus erythematosus	An autoimmune, connective tissue chronic inflammatory disorder affecting the skin, joints, kidneys, lungs, heart, and the peripheral blood cells. It is more commonly seen in women than men. Variants include discoid and systemic lupus erythematosus.	DOID:8857|ICD10CM:L93|ICD10WHO:L93|ICD9:695.4|MEDGEN:98043|NCIT:C27153|SCTID:200936003|UMLS:C0409974|icd11.foundation:1443317238	mondo-clingen.json	lupus|lupus erythematosus			lupus|lupus erythematosus	http://purl.obolibrary.org/obo/MONDO_0004670			DOID:8857|NCIT:C27153|UMLS:C0409974|http://id.who.int/icd/entity/1443317238|http://identifiers.org/medgen/98043|http://identifiers.org/snomedct/200936003|http://purl.bioontology.org/ontology/ICD10CM/L93|https://icd.who.int/browse10/2019/en#/L93	otar
MONDO:0004671	biolink:Disease	penis carcinoma in situ	A in situ carcinoma that involves the penis.	DOID:8872|GARD:0024082|ICD10CM:D07.4|ICD9:233.5|ICDO:8080/2|MEDGEN:102309|NCIT:C27790|SCTID:398831006|UMLS:C0154089	mondo-clingen.json	Bowen disease of the penis|Bowen's disease of penis|Bowen's disease of the penis|Queyrat erythroplasia|Queyrat's erythroplasia|carcinoma in situ of penis|carcinoma in situ of the penis|erythroplasia of Queyrat|grade III penile intraepithelial neoplasia|grade III squamous intraepithelial lesion of penis|grade III squamous intraepithelial lesion of the penis|penile carcinoma in situ|penile carcinoma in situ aJCC v7|penis in situ carcinoma|stage 0 penile carcinoma in situ|stage 0 penis carcinoma			Bowen disease of the penis|Bowen's disease of penis|Bowen's disease of the penis|Queyrat erythroplasia|Queyrat's erythroplasia|carcinoma in situ of penis|carcinoma in situ of the penis|erythroplasia of Queyrat|grade III penile intraepithelial neoplasia|grade III squamous intraepithelial lesion of penis|grade III squamous intraepithelial lesion of the penis|penile carcinoma in situ|penile carcinoma in situ aJCC v7|penis in situ carcinoma|stage 0 penile carcinoma in situ|stage 0 penis carcinoma	http://purl.obolibrary.org/obo/MONDO_0004671			DOID:8872|NCIT:C27790|UMLS:C0154089|http://identifiers.org/medgen/102309|http://identifiers.org/snomedct/398831006|http://purl.bioontology.org/ontology/ICD10CM/D07.4	gard_rare|nord_rare|otar|rare
